,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.2451335633092,0,0.253464054040442,0,0,0,0,0,0,0,0.0467512985579575,0.247380715304556,0,0,0,0,0.0614428775760483,0,0,-0.139736010233756,0,0,0,0,0,-0.099402592697324,0,0,0,0,0,0,0,0.0180107226031066,0,0,0,0,0.0596349845313662,0,0,0,0,0,0,0,0.0885528979837453,0,0,0,0
X601318.CH.EQUITY,0,0,-0.0572614186420843,0,0,0.0645134046231656,0,0,0.220664382609205,0,0,0,0.132814800645743,0,0,0,0.215607029503597,0,0,0,0,0,-0.0158839849743072,0,0,0,-0.11548348665408,0,0,0,-0.148491693361093,0,0,0,0,0.222511978797307,0,0,0,0.13630878163253,0.288422631683739,0,-0.245142459636447,0.250081373926999,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.611434122363279,0,0,8.67361737988404e-19,0.024401014290277,0,0,0,0,0,0.137031984989237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035014937629854,0.00594809207265041,0,0,0,0,0.0434991683117199,0,0,0.258562371768642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.346386613329194,0,0,0,0,0.387022290959185,0,0,0,0,0.0306174170388781,0,0,0,0,0,0.0499611902979221,0.122048384183683,0.00636276941683535,0,0,-0.068710601100007,0,0,0,0,-0.0151552839596376,0,0,0,0,0,0,0,0,-0.0661559552365093,0,0,0,0,0,0,0.166023013175024,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.191627717349342,0.0529346996003168,0.167094221833469,0,0.086009696972833,0,-0.0542124153329635,0,0,0,0,0.176924130127613,0,0,0,0,0,0.480725693972111,0,0,0,0,0,0,0,0,0,0,0,0.337447780922298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197327988579538,-0.0143413740203815,0,0,-0.100592021036848
X601988.CH.EQUITY,0.105848962157189,0.14729326835424,0.299452918521485,0,0,0,0,0,0.10396400595463,0,0,0,0,-0.0549579207226919,0,0,0,0,0.120494913524593,0,-0.0416479703525067,0,0,0,0,0,0,0,0,0,0,0,0,0.16485048292355,0.118132389807857,0,0,0,0,0,0,0,0,0.0354678381937218,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.1597832235308,0,0,0.0290421741315076,0,0.135598397673854,0,0.356033478844901,0,0.0420155068270859,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0737079023515565,0,0,0.11388891289979,0,0,-0.0205514841836203,0.0741290458894098,0,0.0271292360156665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0940905750927901,0,0.179386220842748,0,0.0331161680719425,0,0,0,0,0.0581907455677334,0,0.36973129086043,0.025218248065686,0,0.0575277946421804,0,0,0.0168070366831359,0,0.162628250851168,0,0.0645682255156052,0,0,0,0.00362801403861699,0,0,0,0.0211138982047477,0,0,0,0,0.00486231933040492,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.340468173260443,0.153603253896167,0,0,0,0,0,0.113248778094794,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.199779405466761,0,0.115886074952247,0,0,0,0,0.0289010693722536,0,0.00758670388711263,0,0,-0.0247986004358859,0,0.116553638770636,0,-0.130699552756846,0,0,0,0,0,0.0971997831347412,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.0853030810726961,-0.532382980922479,0,0,0,0,0,-0.0654885356284322,0,0,0,0,0,0.804079816043362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.544476683720423,0,-1.73472347597681e-18,0.203647916002479,0,0,0.0650411359109163,0.273099851816473,-0.0939906845120871,0,-0.0191055929990165,0,0
X601166.CH.EQUITY,0,0,0,0.00898642003421932,0,0,0.457126831608835,0.0405729892072302,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.0369407419679613,0.0885804016720283,0,0,0,0.364038305450602,0,0,0,0,0,0,0,-0.00458736305932854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0847566407997686,0,0,0,0,0,0,0,0,0,0.548228276148423,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339845291506013,0,0,0,0,0,0,0.0555470479376787,0.140735873991868,0,0,0,0,0,0,0,0,0.054019196058792,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,6.93889390390723e-18,2.16840434497101e-19,0.145400311630629,0.0639970980680514,0.097776530342914,0,0,0,0,0.0913633255505716,0,-0.00175933640144578,0.435012678468075,0,-0.0817801681452187,0,0,0,0,0,0,0,0,-0.0267613761713375,0,0,0,0,0,0,0,-0.0228649953175373,0,0,0,0,0,0,0,0,-0.102478777691046,0.353632502911475,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0.0960363468561239,0.0639783258233998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295474640691769,0,-0.115938068504079,0,0,0,0,0.0124351429646611,0,0,0,0,0,0,0.473937445136262,0.104549808459,0,0,0,0,0,0,0.27403681481,0,0.0211927918302863,0,0,0,0,-0.137105851790905,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.306321152576208,0,-0.136450413788008,0,0,0,0,0,0,0,0,0,0,0.139385230958149,0,0,0,0,0.138624546087379,0,0.181835297042779,0,0,0.296883863324534,0,0,0,0,-0.132426461919235,0.296322820362758,0,0,0.000779377124087429,0,0,0,0,0,0,0.147834343638607,0,0,0,0,0,0
