,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.134274153601425,0,0.110999948491415,0,0.070312082257979,0,0,0.335511067162683,0.0501872748353234,0,-4.33680868994202e-19,6.93889390390723e-18,0,0,0,0,0,0,0.123142807117298,0,-0.072388063289882,0,0,0,0,0,0,0,0,0.196593551367826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.399204820972587,0,0,0,0.136753324574475,0,-0.123943462363886,0,0,0.048424766178603,0,0,0.393648086031313,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510607134890523,-0.00326174690777622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233367699354868,0,0,0,0,0,0,0,0.0816975983433628,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.235072127083548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200776981335754,0,0,0,0,0,0.153601411919959,0,0,0.0799683024346344,0,0,0.175380426918362,0.18552591483332,0,0,0,0,0
X601288.CH.EQUITY,0.343489723566539,0.07161673942976,0,0,0.380785807346429,0,0,-0.0185733671717842,0,0,0.0803878712631826,0,0,0,0,0.107118828674625,0,0,0,0,0,0,0.000121441436716973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.55111512312578e-17,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.040539727489202,0,0.322938967147835,0,0,0,0.0149530248270295,0,0,0.223838136423509,0.0719917366927628,0,0.100448234281349,0,0,0,0,0,0.163520298190478,0,0,0,0,0,0,0.0492039769621884,-0.0287854579486819,0,0,0,0,0.00625280202075713,0,0,0,0,0,0,0,0.0719737620152543,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0395474082878935,0,0,0,0.0227313467163249,0,0,0,0,0.42723831117412,0,0,0,0,0,0,0,0,0,0.0210276903810257,0,0,0,0,0.116207663366464,0,0,0,0,0,0,0,0,0,0.0571355440116682,0,0,0,0.0479176984869497,0,0,0,0,0,0,0,0,0.248278649042403,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.021414132236628,0,0,0,0,0,0,0,0,0.025609652912614,0.234719999513696,0,0.159703530681936,0,0,0,0.132309632037614,0,0,0,0.170655363954001,0,0,0.0914473376676923,0,0,0,0,0,0,0,0,0,0,0,0.0804536134246225,0,0,0,0,0,0,0,0.196542296022034,0,0,0
X5.HK.EQUITY,0,-0.161994428116526,0,-0.108771102887104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289931599882627,0,1.24040897839768,0,-0.801466221965672,0,0,0,0.50268176311678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387028697536384,0,0,0,0,0,0,0,2.77555756156289e-17,0,-0.107704476872033
X601628.CH.EQUITY,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.342118677383003,0,0,0,0,0,0,0,0.00761997314778512,0.0541499296742117,0,0.0130821958137316,0,0.202248874210548,0,0,0,0.0659203115213062,0,0,0,0,0,0,0,0,0,-0.0507102813312452,0,0,0,0.155356004202354,0,0,0,0,0,0,0.0218705119581638,0.06297603331015,0
X601658.CH.Equity,0,0,0,0.354095016477062,0,0,0,0.0840505599805038,0,0,0,0,0,0,0,-0.200796673620133,0,0,0,0,0,0,0,0,0,0,0.0278129354523258,0,0.859504307917166,0,0,0,0,0,0,0,0,0,0,0,0,-0.295701983662549,0,0,0,0,0.1367475743661,0,0,-6.93889390390723e-18,0,0
X601328.CH.EQUITY,0,0,0,0.321101835294527,0,0,0,0,0,-0.0433025638201926,0,0,0.366104208448487,0.0502820127531078,0,0,0,0,0.161633211142816,0,0,0,0,0,0,0,0,0,0,0,0.0292855735907835,0,0,0,0,0.020639628479319,0,0.0734086661139958,0,0,0,0.0530508794885671,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.00357405429227644,0,0.064137309285327,0,0.161874126068605,0,0,0,0,0,0,0.0707130628535518,0,0,0,-0.0114996676583709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318713356011143,0,0,0,0,0,0,0,0.0732562512140745,0,0,0,0,0,0,0.240564827320452,0.00384257436616983,0,0,0.0943182331002842,0.000553724308218242,0
