,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X000001.CH.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X601155.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.313526742590319,0.1480731524807,0,0.314763442559425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110503144867912,0,0,0,0.0677608966183054,0.00411208991904769,0,0,0.0540902976784532,0.042166181074462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0804416050171856,0,0,0,0,0.149972599672323,0,0,0.0703240712809137,0,0.275111042773995,0,0.123978523212057,0.118992896733238,0,0,0.182618545836296,0,0,0.0505467030968198,0,0,0,0,0,0,0,0,0.0495815147202998,0,0,0,0,0,0.0596086976559321,0,0,0,0,-0.0234198157009289,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.120731815765068,0,0,0,0,0,0.106463908608876,0,0,0,0,0,0,0,0,0,0,0,0,0.0491716301863377,0.34148480187131,0,0.130680283553099,0,0,0,0,0,0.0247870833451694,0,0,0,-0.130350409245119,0,0,0,0,0,-0.0384876131270155,0,0,0,0,0.0925906319780421,-0.00137654054358712,-0.0848482610464844,0
X601939.CH.EQUITY,0.606558897539356,0.0197649083351213,0,0,0,0,0,0,0.153408653468503,0,0.0155882858144705,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.171596738485637,0,-0.012797916955001,0,0,0,0,0,0,0.0489224614098842,0.0899905483023163,0,0,0,0,0,0,0,0,0,0,0.233875967436905,-0.0531568794195509,0.057100613307889,0
X601288.CH.EQUITY,0,0,0,0.10794809984276,0,0,0.456077842465503,0,0,0,0.0901620010961205,0,0,0,0,0,0,0.0897559087393703,0,0,0,0.0850435384245087,0,0,0.135786727186101,0,0,0,0,0,0,0,0.132636830497157,0,0,0,-0.0611941297487949,0,0,0,0,0,0.0589390868302743,0,0.0297310879488546,0,0,0,0,-0.00819375110299075,-0.00418231533322098,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.103453019754577,0.269294864531117,0,0,0,0,0.144249790584595,0,0,0,0,-0.161198490638306,0.244531229696087,0,0,0,-1.0842021724855e-19,0,0.0538016250727683,0,-0.0164486395000945,-6.93889390390723e-18,0,0,0.0630508758825809,0,0,0,0,0,0,0.170897487270558,3.46944695195361e-18,0,0,0,0,0,0,0.155704011512133,0,0,0,-0.0173386597477549
X601988.CH.EQUITY,0.0298678126090633,0,0,0,0.537627545175153,0,0,-3.46944695195361e-18,0,0,0,-0.117547635657084,0,0,0,0,0,0,0.247552065689995,0,0,0,0,0,0.000532685652367425,0,0,0,0,0,0,0,-0.163945657392653,0,0,0.0302592551492855,0,0,0,0.0504959022394987,0,0,0,0,0,0.0498422106789892,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.165775005534439,0,0,0,0,0,0,0,0,0.215126073281784,0,0,0.143686518090151,0,0,0,0,0,0,0,-0.0229402207039501,0,-0.0162172578276985,-0.172214540286834,0,0.110196142722503,-1.73472347597681e-18,0,0,0.347323070902104,0,0,0,0,0,0,0,0,0.111567476583327,0,0,0,0
X5.HK.EQUITY,0,0.222013781527487,0,0.127528832074328,0,0,0,0,0,-0.0587260887149053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257917158792279,0,0,0.0963470020963534,0,0,0,0,0,0,0,0,0,0,0.167221361232602,0,0,0,0,0,0,0.14205538282231,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106684329865561,0,0,0.297678355881097,0,0,0,0,0,0,-0.00177896349344772,0,0,0,0,0,0,0,0,-0.209826897988788,-0.188376130966669,0,0,-0.135891794382198,0,0.0408829235939741,0,0,0,0,0.138038492741426,0.180986291711076,0,0.0463608228408573,0,0,0,0,-0.455985978149045
X601166.CH.EQUITY,0,0,0,0.0841774552306609,0,0,0,0,0,0,0,0.543716080906075,0,0,0,0,0,0,0,0,-0.0185758245398209,0,0,0,0,0,0,0.0223569720775307,-0.0361895937726129,0,0.0865690867653037,0.170270725139795,0,0,0,0,0,-0.136538978204,0.0280709926243173,0,0,0,0,0,0.0877290998174201,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.246137673781503,0.0814800106500383,0,0,0,0,0,-0.0469082899723111,0,0.326211654161609,0,0,0.156190867489565,0,0,0,0,0,0.268473673136026,0,0,-0.125832094115702,0,0,0,0.116426225675409,0.106288968926269,0,0,0,-0.00962327884084796,0,-0.140479280327556,0,0,0,0,0,0,0,-0.310339051582917,0,0,-0.0591318164554211,0,0,0,0,0,-0.0961951273974162,-0.0674469255363548
X601658.CH.Equity,0,0,0,0,0,0,0.400221798320191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437281480267155,0,0,0,0.0504148530084024,0,0.155782449878575,0.28381024431341,0,0,0,0,0,0,0,0,0,0,0,0.134253589105401,0,-0.0967226433732128,0,0,0,0,0,0,0,0,0,-0.225307324544861
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0849173397052713,0,0,0,-0.00846693951999443,0.0307720563092372,0,0,0.203348323715455,0,0,0,0,-0.085405285802119,0,0,0,0,0,0,0,0,0,0.436381229934285,0,0,0,0,0,0,0.0576600772318591,0,0,0,0.271963037177056,4.33680868994202e-19,0,0,0,-0.000587357111064759,0
X601601.CH.EQUITY,0,0.45459671246064,0,0,0,0.175937417113336,0,0,0,0,0,0,0,0,0,0,0,0,0.0261597462436113,0,0,0,0,0.00728129382587894,0,0,0,0.013038372459204,-0.127518471100681,0,0.166985027630018,0,0,0,0,0,0,0,0.236818683401746,0,0,-0.00742391833946965,0.17565127974766,0.007313709765319,-6.93889390390723e-18,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.100061109169918,0,0,0.00710380154201736,0,0,0,0,0,0,0.0131213899733491,0,0,0,0,0,-0.0526228467452421,0,0,0.158743374157812,0.0397956184984444,0,0.209597838619223,-0.182600722922743,0,0,-0.0223818378810278,0,0.16023093792471,0.63956809322273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721181305855689,0
X300059.CH.EQUITY,0,0.168358155299942,0,0,0,0,0,0,0,0.0762468981063969,0,0,-0.0285662680140372,0.265671033325317,0,0,0,0,0,0.182690741192104,0,0,0.0958343277150923,-0.0147094233390918,0,0,0,0,0.215025000017287,0,-0.0334465767190292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00729287851659666,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0270526693857862,0,0.148391150825406,0.130797293323713,0,0,0,0,0,0.0771205665148377,0,0,0,0,0,0,0,0.0276496469751131,0,0,0,0,0,0,0.0786805708633255,0,0.2074074437788,0,0,0,0,0,0,0.00745218848517645,0,0,0,0,0,0.18242564706601,0,-0.204059337138567,0.0400205322053337
