,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.368632814924917,0,0.297487343979213,0.00314794872992227,0,0.172802881275733,0,0.128378275673151,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.107705652147965,0,0,0,0,0,0,0,0,0,0,0,0.10450054664651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212706487570232,0,0,0
X601939.CH.EQUITY,0.369692228620504,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0757599365443363,0.307433927531276,0,0,0,0,0.102147528710938,0.0709250996453537,0,0,0,0,0,0,0,-0.106727966025755,-0.0122617395861414,0,0,0,0,0,0,0,0,0.0130890414299469,0,0,0,0,0,0,0,0,0,0.0298789685276317,0,0,0.0326327408549147,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0589403624058073,0,0,0,0,0.279113464753969,0,0,0,0,0,0,0,0,0,0,0,0,0.0398139369779153,0,0,0,0,0,0,0,0,0.0946199948898837,0,0,0,0,0,0.421717441267614,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.42146745049918,0.0478549261413178,0,0,0.332305962261495,0,0,0,0,0,0.107132949330965,0.0107573389085696,0,0,0,0,0.0353247248690425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.264743974960523,0,0,0,0,0,0,0,0,0,0.019842625296844,0,0,0,0,0.165376338390569,0.170920834626558,0,0,0,0,0,0,0,0,0,0,0.0668467332082482,0,0,0.0240679978985465,0,0,0,0,0,0,0,0,0,0.180970079018481,0,0,0.0979557141203111,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547870572221378,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.612189144673949,0.183416041013444,0,0,0,0,0,0,0,0,0,0.0433054885433432,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.445074884803905,0,-0.0550487454938064
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.232647368101658,0,4.33680868994202e-19,0,0.566673657539143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150829441743813,0.130382305882011,0,0,0,0,0,0,0,0.0121253300640351,0.0564903557709079,0,0.00353973274351554,0,0,0.0302388965513232,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0.0280694696095819,0,0,0,0,0.0399548914291556,0.070759320228836,0,0.0709204802955885,0,0,0,0,0,0,0,0.347542129861793,0,0,0,0.222810224995561,0,0.193685715716645,0,0,0,0,0.0911783844002126,0,0,0.140274606917567,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.132362513044049,0.0404334054540753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39807920357083,0,0.0522686852503551,0,0,0,0,0,0,0.136813870587358,0,0,0,0,0,0,0,0,0.0272767826469464,0,0,0,0,0,0,0,0,0,0,0.0361240317564068,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108142398347204,0,0,0,0,0,0,0,0,0,0,0,0,0.311017061930749,0,0,0.244574023285215,0,0,0,0,-0.0191842423347785,-0.361292709187458,0.454475504488055,0,-0.118273738114466,0,0,0,-0.177575354989237,0.534634331799728,0,0,0,0,0
X601328.CH.EQUITY,0.188156802725298,0,0,0.233031306239621,0,-0.0292185507838953,0,0,0,0,0,0,0.198617757277883,0,0,0,0.00559381255170799,0,0,0.0280798195889344,0,0,0,0,0,0,0,0,0,0,0,0,0.154832352143638,0,0.0827350004808597,0,0,0,-6.93889390390723e-18,0,0,0.104203887064274,0,0,0,0,0,0.0077162527496861,0,0.106716354018274,0,0.0200591843730921
X601166.CH.EQUITY,0,0,0,0,0,0,0.141028444807822,0,0,0,0,0,0.0549140291151871,0,-0.0570811685753668,0,0,0,0.117544116105681,0,0.0944239050666513,0,0,0,0,0,0,0,0.308691917088881,0,0,0,0,0,0,0,0,0.0413254605318415,0,0,0,0,0,0,0.133623151627971,0,0.154981472580683,0,0,0,0.00372483936836384,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.235684149774299,0,0,0,0,0.092535065642057,0,0,0,0.237134428625326,0,0,0,0,0,0.0402779887671509,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.008412323639018,0,0.271640579404951,0,0,0,0,0.0252135323945525,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118634771018372,0,0.0427979205727402,0,6.93889390390723e-18,0,0,0.0944552210630842,0,0.535501166507676,0,0,0,0,0,0,0,0,0.244373387625923,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124514355241797,0.322424976006035,0,0,0.0081642196675893,0,0,0,0,0.00379345715909428,0,0.249509656353006,0,0,0.111692508301136,0,0.071372749727947,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0.0536667959438271,0,0,0,0.090633014688053,-0.0226135123263935,0,0,0,0,0,0,0,0,0,0.0311361965423131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158423388509841,0,0.295672295564619,0.584037915905526,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145162527031167
X388.HK.EQUITY,0,0,0.23704582799091,0,0,0,0,0.438344423378988,0,0,0.00502336458145228,0,0,0,0,0,0,0,0.0389510145387236,0,0,0,0,0,0.0125812307949556,0,0.0613281141534545,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0158471398621848,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.166018188664687,0,0,0,0,0,0,0,0.0402173485231784,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.243819178101165,0.286824920521851,0,0.127734852435805,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.222431851827378,0.12737172392099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107209529372561,0,0,0,0,0,0.121488630632289,0,0.149627059459139,0.0564569179274262,0,0.0580661989525414,0,1.73472347597681e-18,0,0.108982651507873,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.179751353364513,0,0,0.208977326524209,0,0,0,0,0,0.230277770883417,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549879762870017,0,0,0,0,0,0,0,0,0,0,0,0.334111911747054,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.242765207201449,0,0.125503135166345,0,0.175456329870035,0,0,0,0,0,0,0,0,0,0,0,0,-0.104145380516939,0,0,0.741854493443876,0,0,0,0.0915780297989575,0,0,0,0,-0.167969953753717,0,0,0,0,0,0,-0.0502489650573613,0,0,0,0.0560285264433964,-0.196167775631358,0,0,0.155645508209165,0,0.13499739898506
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650592102820138,0,0,-0.107768269733246,0,0,0,0,0,0.448460714834928,0,0,0,0,0,0,0,0.0811596911234967,0,0,0,0,0,0,0,0.296477089502024,0,0.137134778873027,0,0.0531295448466788,0,0.0734837224441039,0
