,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0.379190987358343,0,0.0217844240446695,0,0,0,0.0279581408173533,0,0,0,0,0,0.0953058453921779,0.149112950519901,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0781778808521543,0,0,0,0,0,0,0.0355931949222487,0,0.00504781667864638,-0.000579746835575484,0,0.039003481725767,0,-0.0882561375641964,0
X601318.CH.EQUITY,0,0,3.46944695195361e-18,0,-6.93889390390723e-18,0,0,0,0,-0.0299883248019181,0,0,0,0,0.080295594236244,0,0,0,0,0.363376576746248,0,0.0506572621656613,0,0,0,0,0,0,0,0,0,0.0198431943384607,0,0.0445290778008582,0,0,0,0.12579782215357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.74952002533145,0,0,0,0,0.0370205670621142,0.130109357467453,0,0,-0.0620914314680358,0,0,0,0.0456053888322669,0,0.03078802691841,0,0,0,0.0180368162847786,0,0,0.00381490187496927,0,0.0106821201913782,0,0,0,0,0,0,0.123643338647269,0,0,0,0,0.0516991512110738,0,0,0,0,0,0.0418315588536717,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.158982937213524,0,0.0678954320842532,0,0,0,0,0,0,0.333304814569885,0,0,0.196863961033333,0,0.0892734816557814,0,0,-0.00412597700023605,0,0,0,0,0,0.163123493196523,0.0339963127853921,0.0755109915568391,0,0,0,0,0,0,0,0,0,0,0,0.15056166811314,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.922044451337864,0,0,0,0,-0.0562008241652198,0,0.0223975609355974,0.116371228735794,0,0,0,0,0,0,0,0,0,0,0.00823019947285907,0,0,0,0,0,0,0,0.0261918396183003,0,0,0,0,0,0,0,0,-0.0237229606417064,0,0,0.0119630922116049,-0.0670593815185569,0,0,0,0,0,0,0,0,0.0172980134278642
X600036.CH.EQUITY,0,0.228066857431973,0.0740172246268275,0,0.159018818728378,0,0,0.0961261488668679,0,0,0,0,0,0,0.255796726690446,0,0,0.0865655355157485,0,0,0,0,0,0,0,0.203707078807708,0,0,0.0558058014978936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.133686023063454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540117233653839,0,0.0311123261825872,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0544508099739756,0,0,0,0,0,0,0,0,0,-0.0919900738923693,0,0,0,-0.104306210010833,0.89968198310947,0,-0.0432217798640575,0.0105275939158636
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0954590745008392,0,0,0,0,0,0,0,0,0,0,0,0,0.285463412987146,0,0,0.178491778533665,0,0,0,-0.105294734009394,0,0.0848857765967655,0,0,0,0,0.120240454860444,0.0226283777098063,0,0,0,0.104850394880289,0,0.120695322188623,-0.0403393719525648,0,0,0,0,0,0,-0.0102245908642658
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.225301780018924,0,0,0,0,0,-0.0474334192513115,0,0,0,0,0,0,0,0.0826364270013679,0.345566938930964,0,0.126033682054537,0,0,0,0,-0.0545661469067217,0,0,0.0917912162031847,0,0,-0.0486713773054955,0.147203487933038,0,0.313575453986973,0.0339031149237739,0,0,0,0,0.068242068287196,0,0
X388.HK.EQUITY,0,0.112686658167651,0,0.0136704183406324,0,0,0,0.0164864325706681,0,0,0,0.135340991995778,0,0,0,0,0,0,0,0,0.117570383182822,3.46944695195361e-18,0.103878789181864,0,0,0,0,0,0,0.0797355646071839,0,0,0,0,0,0,0.0404774576267463,0.107090724775197,0.307284079746181,0,0,0,-0.318999110931802,0.0052921421428695,0,0,0.26552482194636,0,0,0,0,0
