,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.525947904868867,0,0,0,0,-0.0254381969964399,0,0.0419934509964542,0.177544637005073,0,0.187618002392622,0,-0.0234928804268601,-0.0164869807666245,0.0474586410578328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697313404004271,0,0,0,0,0,0,0,0,0,0,0.06733771527684,-0.0273350890863265,0.0394410827947952,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0346433515434479,0.0945445840210649,0.277248370637709,0,0,0,0,0,0,0.0579182988992768,0.343648635499048,0.0896270218671563,0,0,0.0649152263144058,0,0,0,0,0.018273906169947,0,0,0,-0.0415729025961222,0,0,0,0.00118415628160615,0,0,0,0,0,0.0623225822696578,0,0,0.00108603778837392,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.218741458723182,0,0,0.458828927718783,0.0424000537482691,0.0881290156875141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1736572420299,0,-0.0342093589524234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144110611875692,0,0,0.0195389819905725,0
X601288.CH.EQUITY,0,0,0.197922940739594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214551137840872,0,0,0.195401748729435,0,-0.00077109141954126,0,0.00732712553893254,0,0,0,0,0,0,0,0,0,0.215466544637508,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0811473914185313,0,0,0.232750891166116,0,0.16944694282479,0,0,0,0.311240940397821,0,0,0,0,0,0.112784470286391,0.0031681804854902,0,-0.221117943160413,0,0,0,0,0.273961234720591,0,0,-0.122174491710585,0,0.0209007828441982,-0.0610325635966023,0,0,0.142733358482923,0,0,0,0,0,0,0,0,0,0,0,0.119739025582311,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.200897951418815,0,0,0.0965480202386535,0,0.24106677004523,0,0,0.103627192821946,0,0,0,0,0,0.0860132175187868,0,0,0,0,0,0.172973969712056,0.0558385335792224,0,0,0,-0.0785881925482717,0,0,0,0,0,0,0,0,-0.0370441144589613,0,0,0,0.222168168403469,0,0,0,-0.00834792947890472,0,6.93889390390723e-18,0.0499490322603357,0
X600036.CH.EQUITY,0,0.0409310377273143,0,0,0,0,0,0,0.00804793251320801,0,0,0,0,0,0,0,0,-0.0454232163911462,0,0,0,0,0,0,0.730477354262089,-0.0240039135779492,0,0.0442484264021063,0,0,0.131860907363342,0,0,0,0,0,0,0,0,0,0,0.110243911044273,0,0.0727952752034853,0,0,0,-0.022523755316542,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.262023179112649,0,0,0,0,0,0,0,0.0505703718800214,0,0,0,0,0,0.0815160423288234,0,0,0,0,0,0,0,0.0692806016292632,0,0.136971497888768,0,0.0139515291850992,0.291547799286398,0,0,0.100716137805315,0,0,0,0,0,0,-0.0762723390703451,0,-0.060302618382818,0,0.0542836057815742,0,0,0,0,0
X601628.CH.EQUITY,0,0.156185063513296,0,0.0394612177284657,0,0,0,0,0,0,0,0,0,0,0,0,0.0672580476261659,0,0,0,0,0,0,0,0.146672328199558,0,0,0,0,0,0,0,0,0,0,0,0,0.377294316328517,0,0,0.126307405846673,0.0634492795539157,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.2322408627836,0,0.0704211264200276,0,0,0,0,0,0,0,0,0.34034250974732,0,0,0,0,0,0,0.00745737529730907,0,0,0,0.346934395716973,0,0,0,0,0,0,0,-0.0234118151139424,0,0,0.0571176819033089,0,0,0,0,0,0,0,0.0481826226145492,0,0,0,-0.0338664295614463,0.103129715975942,0,0,0,-0.0409716642041417
