,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.563650183188975,0.0480815524497941,0.0303045335115917,0,0.0664825711777341,0,0,0,0,0,0,0.0467445744072044,0,0,0,0.0178719241257906,0.0620542019071497,0,0,0,0,0,0.0686181230572115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.096484513916347,0,0,0,0,0,0,0,0,0,0,0.186039590614479,0.0406421094968501,0,0,0,0,0,0,0.0496986524428929,0.0902766118258607,0,0,0,0,0,0,0,0,0,0.168987809413582,0,0,0.328730507849055,0,0,0,0.0159587566323769,0,0.0274477227778214,0,0,0,0,0
X601939.CH.EQUITY,0.3432457166995,0,0,0.146572972651605,0,0.187779862209888,0,0,0,0.0494261282954327,0.0961280510598355,0,0,0,0,0,0,0,0,0,0,0.00107723713800443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606095788030151,0,0,0,0.0110548473236043,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.436903764493538,0,1.0842021724855e-19,0,0,0,0,0,0,0.17627165744121,0,0,0,0,0,0,0,0.127646401361551,0,0,0,0,0,0,0.055937521127097,0.042463919567766,0,0,0.0866254032669768,0.117994423504184,0,0,0,0,0,0,0,0,-0.0459780590677697,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.191429951722429,0,0,0,0,0,0,0,0,0,0,0.192333552434593,-0.164989669031781,0,0,0,0,0,0,0,0.38991847730046,0,0,0,0.0857209359824202,-0.340474636347952,0,0,0,0,0,0.381473646964752,0,0,0,0,0,0,-0.0413910857469943,0,-0.353177212998377,0,0,0,0,-0.290575794263855
X601988.CH.EQUITY,0,0,0.28404580711578,0,0,0,0,0,0.0103500349547446,0,0,0,0.0795708326821634,0.087150503886561,0,0,0,0.0425654346353089,0,0,0,0,0,0.40204411612675,0,0,0,0,0,0.00725718377889295,0,0,0,0.135755452954474,0,0,0,0,0,0.0556936342968559,0,0,0,0,0,0,0.00151861768392643,0,0,0.0394901800714941,0
X600036.CH.EQUITY,0,0.0990691965182931,0,0,0,0,0,0,0,1.38777878078145e-17,0.100223123297185,0,0.289715407506059,0,0,0,-0.0542904157526151,0.00585000516615101,0.0957637927456106,0,0,0,0,0,0.347998965399228,0,0,0,0,0.0363947875852775,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034120336015932,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0115016538097444,0,0,0,0,0,0,0.107956631926536,0,-0.0644648549391351,0,0,0.249582587638253,0,0,0,0.0923032164336521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339364827575288,0,0,0,0
X601628.CH.EQUITY,0,0.013468537654343,0,0.00352547101181208,0,0,0,0,0,0,0,0.0291995954589951,0.194500620851551,0,0,0.0228350146089077,0.016193064724722,0,0,-0.0455186970080344,0,0,0,3.46944695195361e-18,0,0,0.243947948279617,0,0,0,0,0,0,0.255150766873493,0,0,0,0,0,0,0,0.129754434707053,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.141859561791902,0,0,0,0,0.00961806596060221,0.000939092953954284,0,0,0,0,0.112404358128455,0,0,0,0,0,0,0.032602541483004,0.101826984526494,0.0188471258624381,0,0.0219016618760733,0,0,0.0784666029893702,0,0,0,0,0.1125372326581,0,0,0,0,0,-0.0217954331218594,0,0.164896936253245,0.224809068136681,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.103237577855279,0.0792264737335864,0,0,0.189965527461657,0.107559856199614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514494276105075,0.190224983664346,0,0,0,-0.00863906812480383,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.128449873732518,0,0,0,0,0.0517167488710752,0
