,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.282538474346828,0.0432657510508405,0.0108599596746722,0,0,0.431393136251419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102312274197534,0,0,0,0.0488192760735519,0,0,0,0.0184655618390278,0,0,0,0,0,0,0.0747106403164548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.201244857420634,0,0,0,0,0,0.203805860606394,0,0,0,0.0480872452915612,0,0.0930102311391289,0,0,0.0656796836025277,0,0.0319824922164441,0,0,0,0,0,0,0,0,0.149790296524376,0,0,0.00819742882058655,0,0,0,0.132689519189638,0,0.0366629306197996,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0724635550610946
X601939.CH.EQUITY,0.447061632251007,0.172029078764019,0,0,0,0,0,0.235655421685634,0,0,0,0,0,0,0,0,0.0123680229797044,0,0,0,0,-0.115519351245761,0,0,0,0,0,0,0.143527926417032,0,-0.0413338171117083,0,0.139396049450772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112490189298302,0.126933313732359,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.529666310312101,0,-0.0776411218688898,0,0.0708177136698832,0,0,0,0,0,0,0,0,0,0,0.147741763445139,0.0633798532923828,0,0,0,0,0.121145894453136,0,0,0,0.0331951276186763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429588855624903,0,0,0,0
X600036.CH.EQUITY,0,0.143191566274485,0,0,0,0.0256517573544533,0,0.00407619294735548,0,0,0,0,0.121058933279213,0,0,0.0292883955209167,0,0,0,0,0,0,0.0944673336256838,0,0,0,0.0767457517941553,0,0,0,0.0252874211292808,0,0,0,0,0,0,0.0585982322667919,0,0,0.0645302201562388,0,0,0,0,0,0,0,0,0.360602997822853,-0.288854559080568,0
X1299.HK.EQUITY,0,0,-0.161863897347636,0,0,0,0,0,0,0.167489774994785,0,0,0,0,0,0,0,0,0,0,0,0,0.0451222082758923,0.16935896881352,0,0,0,0,0,0,0,0,0.173587562161816,0,0,0.0966536270593533,0,5.42101086242752e-20,0.0891874231323116,0,0,0.0553346279047376,0.311755712642255,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.115886381513408,0,0,0,0,0,0,0,0,0,0,0,-0.0191553938768611,0,0,-0.127119990846038,0,0,0,0,-0.0161762072670726,0.161293970674746,0,0,0,0,-0.120760438960436,0,0,0,0,1.73472347597681e-18,0,0,0.571608940009156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100056308474078
X601988.CH.EQUITY,0.039890006051148,0,0.0908078461086573,0.355979544766077,0,0,0,0,0,0,0,0,0.208099128838726,0,0,0,0.150064214881561,0,0.0178483153178504,0,0,0,0.0260977469626686,0.00933291597124741,0,0,0,0,0,0.117172671447707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.318294032794411,0,0,0,0,0,0,0,0,0,0,0,-0.22381417871734,0,0,0,0,0,0,0,0,0,0.276305879975814,0,0.135609664300584,0,0.0457169108791196,0,0,-0.00546767861000416,0,0,0,0,0,0,0,0,0,0.231202762059791,0,0.140239592641301,0,0,0,0,0.128135290884,0,0,0.0373375172378427,0
X388.HK.EQUITY,0,0,0,0,-0.123645283847226,0.260217990932488,0,0,0,0,0,0,0.0485525395209317,0,-0.0489702125131919,0,0,0,0,0,-0.138278351804445,0.457459531506478,0,0,0,0,0,0.0737681976394652,0,0,0,0,0,0,0,0,0,0,0.0473117501915498,0.136885063739862,0,-0.0656194919719147,0,0.144176317510566,0,-0.347838395690818,0,0.0237395326414606,0,0,0.179139847884303,0
