,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.135068179072297,0,0.0165951748926278,0,0,0,0,0,0,0.275761545856341,0.244728890935265,0,0,0,-0.0878609887650038,0,0,0,0,0,0,0.0202191782605445,0,0,0,0,0,0,0,0,0.0222702868288979,0,0.261119353132948,0,0,0,0,0.0409249698858103,0,0,0.0551848337559779,0,0,0,0.019903035989639,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.261780472192431,0,0,0.139940885148839,0,0,0,0.0412645032678885,0,0,-0.0311536693065694,-0.130488350261378,0,0,0,0,0,0,0,0,0,0,0,0.187139951957982,0,0,0,0,0,0,-0.312392510181157,0,0.309611827868724,0.0558452477026945,0.267612123900993,0,0,0,0.0217093795517623,0.0823306754957247,0,0,0
X601939.CH.EQUITY,0.492561012733803,0,0,6.93889390390723e-18,0,0.182859943768837,0,0,0,0,0,0,0,0.0691643580706084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37293376265126,-0.113397336911519,0,0,0.0443436636070584,0,0,-0.0482342530392595,0,0,0,0,0
X601288.CH.EQUITY,0.61280290234816,0.0831492875561339,0.114570579956962,0,0.0467107324403598,0.0198815320722433,0,0,0,0,0,0,0,0,0.00618374745118098,0,0,0,0,0,0,0,-0.0388382852920683,0,0,0,0,0,0,0,0,0,0.117995338685591,0,0.0353598778974374,0,0,0.0530056941399229,0.180782323063036,0,0,0.0314728119377582,0,0,0,-8.67361737988404e-19,0,0,0,0,0
X5.HK.EQUITY,0.0141205144105226,-0.0439996711546249,0.115464351756983,0.0382670815550048,0,0.0698637845804214,0,-0.131284062258939,0,0,0.0515287603654559,0.284561785588627,0,0,0,0,0,0.709281386895573,0,0,0,0,0,0,0,0,-0.167119512959251,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0933655395417868,0,0,0,0,0
X601988.CH.EQUITY,0.133293786080598,1.73472347597681e-18,0.203860700256031,0.06637910362064,0,0,0,0,0.0773593720733337,0.105216528595969,0.103723753207039,0,-0.277172543372661,0,0,0,0,0,-0.0164813660811899,0,0,0.211763735112743,0,0,0,0,0.16326376522087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101036131199897,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0668067553802954,0,0,0,0,0,0.225779217677597,0,0.15867743943564,0,0,0,0,0,0,0,0.105061496398742,0,0,0,0,0,0,0,0.14120772750831,0,0,0,0.0336159820381198,0.0957691771721065,0,0,0,0.0381764321460164,0,0,0,0,0,0.0406833540987355,0,0,0.0159180801322073,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.183433862810899,0,0,0.0346680204093862,0,-0.0996760258015583,0,-0.0498623957787182,0,0,0.272196558100286,0.26299737452256,0,0,0,0,0.121472956055972,0,0,0,0.13726257771771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178519141890553,0,0
X601628.CH.EQUITY,0.366322778574471,0.294269073113782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103318903810151,0.0370372514729399,0,0,0,0,0,0,0,0,0,-0.0574067828407116,0,0,0,0.0527253445299381,-0.156437062150981,0,0,0,0,0,0,0,0,0,0,-0.0503756993058685,0.175005452990028,0,-0.184928464030164,0.0370199263016452,0,0
X601166.CH.EQUITY,0.204369420745888,0,0,0,0,0.0107534541294395,0.433415134282038,0,0,0,0,0,0,0,0,0.429286421024227,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.0339881408324841,3.46944695195361e-18,0,0,0,6.93889390390723e-18,0.00241598724397213,0,0,0,0,0,0,0,0.058289785034519,0,0,0,0,0,0,0,0,0,0
