,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.142630294730044,0,0,0,-0.166476073110123,0.278574997394595,0,0,0.128956485262543,0,0,0,0.227159673024716,0,-0.0746237287667854,0,-0.121637756126083,0,0,0,-0.146113485088724,0,-0.244354629768034,0,0,0,-0.204551747882376,0,0,0.847670612633202,0,-0.00173612855838295,0,-0.120818476635654,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0698427713709161,0,0.179923800702475,0,0,0,0,0.128248972505048,0,0,0,0,0.128695669265296,0.0490760364700236,0.118085018594804,0,0,0,0,0,0,0,0,-0.0282461055065527,0,0.0402259677173886,0,0.0578557260044166,0.0948621158325314,0,0.242926806427537,0,0,0.015860082156022,0,0.0139351724986507,0,0,0,0,0,0,1.73472347597681e-18,0,0
X601939.CH.EQUITY,0.293501815022364,-0.0682390489225553,0,0,0,0,0,0,0,0,0.169878391672482,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0159521975801991,0,0,0,0,0,0,0,0,0,0,0,-0.133951478903635,0,-0.23558363123207,0.202493996585676,0,0,0.571518012475783,0,0,0,0,0,0.0990502896423994,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.345136825585993,0.162590659174794,0.414243111202454,0,0,0,0,0,-0.0866281645919738,0.337600945933538,0,0,-0.159920906403473,0,0,0,0,0,0,0,0,0,0,0,0,-0.545323068522073,0,0,0,0,0,0,0,0,0,0,0,0.249788719786631,0,0.195899229131519,0,0,0,-0.13871316955821
X5.HK.EQUITY,0,0,0,0,0,0.119494235251406,0,0.211289741283893,0,0,0,0,-0.029464560682898,0,0.127885833556016,0.119355488799504,0,0.0997290787146481,0.00453250645525932,-0.0856759315989491,0,0.0799893189828838,0,0,0,0,0,0,0,-0.0621027751141841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125211706961421,0,0,0,0.194934631095839,0,0,0
X601988.CH.EQUITY,-0.0575095980614856,0,0,-0.00885451528493082,0.514126175510972,0,0,0,0,0,0,0,0,0,0.169879578647243,0,0,0,0,-0.095440434319387,-0.152009668367749,0,0.272096879511754,0,0,0,0,0,0,-0.32324479268745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890279633591381,0,0,0,0,0
X600036.CH.EQUITY,0,0.203824358143178,-0.0280520945936529,0,0,0,0,-0.135366944190151,0,0,0.403236760029239,0.195577991011903,0,0,0,0.148925094512795,0,0,0,0.397572777962758,0,0,0,0,0,0,0,0.123283417153259,-0.118633033168583,0,0,0,0,-0.0145649457539767,0,0,0,0,0,0,0,0,0,0,0,-0.0448132958094157,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.267514302669707,0,0,0,0,-0.0323063252785851,0,-0.0931761964698781,0,0,0,0,0.00569309075068822,0,0,0,0,0,0,0,0,0.153855948457715,0.0350318212315658,0,0.122916821916629,0,0.106281234920678,0,0,0,0,0,0,0,0,0,0,-0.106830828969086,0,0,0,0,0,-0.0110054927766148,0,0,0
X601628.CH.EQUITY,0,0.183940217327087,0,0,0,0,0,0,0,0.156559095154396,0,0,0,0.209700507472846,0,-0.078074773445264,0,0,0,0,0,0,0.0248183335740907,0,0,0,0,0,0,0,0,-0.0119017712304693,0,0,0,0.1991964542548,0,0,0,0,0,0.181776660106663,0.229135583601154,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0429103106299089,0,0,0.182968393707768,0,0,0.0103747583952437,0,0.117384357010687,0,0,0.0621977067091789,0,0,0.0387581496934238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335113760721194,0,0,0.33349432629372,0,0,0,0,0,0,0,0,-0.198053881458242,0,0,0,0,0,0,0.0145620478486109,-0.130550779662394,0,0.163286605035002
X601328.CH.EQUITY,0,0,0.0884405645897741,0.0449519418840988,0,0,0.637685613501539,0,0,0,0,0,0,0,0,0,0,0.0257818737810752,0,0.21723459523046,0,0,0,0,0,0.229043765870846,0,0,0,0,0,0,0,0,0,0,-0.093791019264866,0,0,0,0,0,0.02038685669089,0,0,-0.371717375357881,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.201200793829981,0,0,0,0.270957543685749,0,0,0.440219862318112,0.123085608175534,0,1.73472347597681e-18,0,0,0,0,-0.0780038911640421,0,0,0,0.0572860156851147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226787915960733,0,0,-0.0548368637060964,-0.0345326491092709,0,0,0,0,0,-0.00142868813356318,0.308864023617785,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334141557763168,0,0,0,0,-0.120001013700613,0,0.107870290500922,0.157711214953582,0,0,0,-0.0798664082006099,0,0,0,0,-0.0234359463468637,0,0,0,0.306891644331105,0,0,0,0,0,0,0,0,0,0.07661268854844,0,0,-0.115480339572686,0.0148372791912276,0,0
X601601.CH.EQUITY,0,0.0639461091080376,0,-0.0195446178192216,-0.0702167575771392,0,0,0,0.608973357288002,0,0,0,0.105214132724373,0,0,0,0,0,0,-0.00560992216922458,0,0.0293152023902929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.0295142513916397,0,0,0,0,0,0.0900355824308581,-0.0235798269351064,0.253473550392207,0,0,0.0558685103024782,-0.0596538810894608,0,-0.118250736099332,0,0,0.159875516981855,0,0,0,0.241324325446734,0,0,0,0,0.256450963584889,0,0.418852235905938,-0.0647872756569822,0,0,0,0,0,0,0.223566503746188,0,0,0,0,0,0,-0.09990135781821,0,0
X11.HK.EQUITY,0,0,0.0045379918025114,0,0.222001381739493,0.0167939420163344,0.016101306755042,0,0,0,0,0,0,0,0,0,0,0,0.324757604485254,0,0,0,0.0989413550571947,0,0,0,0,0,0,0.420033692952958,0,0,0,0,0,0,0.191495586988957,0,0,0,0,0,0,0,0,0,0,0.0211931732042702,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0715736164457714,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0.260818125928346,0,0,0,0.11199385175195,0.329520734631384,0.224931242030981,0,0,-0.0958729861712422,0,0,0,0.329900985782531,0,0,0,0,0,0,0,0,0,0.053460769295429,0,0
X388.HK.EQUITY,0,0,0,0,0.445438727469842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259698332437517,0.0158999589313746,0.0256383503772976,0.0340987957862561,0,0.0172686318131498,0,0,0,0,0,0.0221996619881429,0,0,0,0.143400458256738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299852820164001,0,0
X2388.HK.EQUITY,0,0.361428786889248,0,-0.0528945611092516,0.00209946081737399,-0.302370666325434,0,0,0,0,0,0,0,0,0,0,0,0.680595083126223,0,0,0.286843548906068,0,0,0,0,0,0,0,0,-0.369344010015453,0,0.224995842718305,0,-0.285293466267122,0,0,0,0,0,0,0,-0.0346457191963506,0,0,0,-0.0355241153144214,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,-0.190555538913567,0,0.0313999853158906,0,0,0,0,0,0.0904625297376598,0.00741876478717145,0,0,0,0,0,0,0.340079999045046,0,0,0,0.150670136964116,0,0,0,0,0,0,0,0.0431186922751318,0,0,-0.281533446919047,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14803720431667,0,0,0,0,0,0,0.214792449161173,0.0385107375241025,0,0,0.0566484637116284,0,0,0.222747766770779,0,0,0,0,0,0.158194996635581,0,0,0,0,0,0,-0.206570113779025,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.013159738304392,0,0,0,0,0,0,0,0,0.0448333800706116,0.215709210834469,0,0,0,0.257611826670038,0.0666974865258116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24427077426254,0,0.0736598722803389,0,0,0,0,0,-0.0130387366939718
X000001.CH.EQUITY,0,0.209996982868562,0,0,0,0.151371391693306,0,0,0,0.0417747868518142,0,0,0,0,0.0290481689027183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290663291945302,0,0,0,0.0354591925527251,0.225909434993284,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254869347756554,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0753901668730977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206182147863051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502692792072779,0,0,0,0,0,0,0
X600030.CH.EQUITY,0.00760489880380944,0,0,0,0,0,0,0,0,0,0,0.0979259261685796,0,0,0,0,0,0.0113204753537796,0,0.112789441391891,0,0,0.11966017188219,0,0,0,0,0,0,0,0,0,0.0254555210852942,0,0,0.11704165453508,0,0.462791644882531,0,0,0,0,0,0,0,0,0.292387994585153,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0.116787787361227,0,0,-0.0335898551236616,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.325962397417772,0,0,0,0,0,0.19027684973424,0,0,0,0,0,0,0.201273911685489,0,0,0,0,0,0,0.149432591490306,0,-0.156086269629897,0,0,0.0806923647055992,0.11636505738057,-0.170929884723785,0.0399127913807205,0,0.201207916255392
X2007.HK.EQUITY,0,0,0,-0.0457625957025969,0,0,0,0,0,0,0,0,0.178419397633488,0,0,0,0,0,0,0,0,0,0,0,0,0.230219348244291,0,0,0.189668601120323,0,0,0.292262641598011,0,0.00699389612100161,0,0,0,0,0,0,0,-0.115216661950901,0,0,0,0,0,0,-0.139179359897838,0,0.00855142743278237
X601818.CH.EQUITY,0,0,0,0.305494922418682,0,0,0.185353940545007,0,0,0,0,0,0,0,0,0,0.272667278128645,0,0,0,0,0,0,0,0,0.145451007180071,0,0,0.234913765192794,-0.167473340688837,0,0,0,0,0,0,0,0,0,0,0.438887448454812,0,0,0,0.312790455806374,0,-0.449960252712943,0,0,0,0
X1113.HK.EQUITY,0,0,0.0393070086676693,0,0,0,0,0.162850126895923,0,0,0,0,0,0,0,0.229033811377273,0.131748294031549,0,0,0.0558910120373511,0.0391319435239194,0,0,0,0,0.417147230791335,0,0,0,0.0884980061153949,0,0.102793563872444,-0.0521697055757095,0,0,0,0,0,0.0123416709752834,0,0,-0.115088570423979,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,-0.0301745704960174,-0.184995713539935,0,0,-0.00416651269097825,-0.212485354400453,0,0,0,0.173925257948689,0,0,0,0,0,0,0,0,0,0,0,0,0.0942983268355151,0,0.254285854345098,0,0,0,0,0,0,0,0.448947252736689,-0.140008065251922,-0.0522064472928503,0,0,0,0.0824800332078622,0,0,0,0,-0.0650866610745008,0
X12.HK.EQUITY,0,0,0,0,0,-0.127504852332575,0,0.424022759791155,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.160517474663757,0,0,0.101430400471019,0,0,0,0,0,0,0.283728680167375,0,0,0,0,0.325949294851648,0,0,0,0,0.0369740796060248,0,0,0,0,0,0,0,0,-0.173626644473534,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.285803106415948,0,0,0,0,0,0,0.020615025654905,0,0,0,0,0,0.0736716820922773,0,0,0,0,0,0.120004058596138,0.280646710465229,0,0,0,0,0,0,0.0157830939851936,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.187048977206046
X601688.CH.EQUITY,3.46944695195361e-18,0,0,-0.182771764261902,0,0,0,0,0,0,-0.00241836721017638,0,0,0,0.0688254632089721,0,-0.0784168301445389,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,-0.0812937210764256,0,0.132481389378169,0,0,0,0.107874229839048,0,0,0,0.374801396302324,0.0370941300038553,0,0,0,0,0,0.587643538028369,0,0,-0.0904460917178848,0,0,0
X001979.CH.EQUITY,0,0,0,-0.0726370107686245,0,0.0420829425436175,0,0,0,0,0,0,0,0,0.123430286778767,0,0,-0.0662546573947542,-0.316373793595405,-0.0137518637053874,0,0,0,0,0,0.0190333786958174,0.0664783104113798,0,0.0515653104190828,1.0842021724855e-19,0,0.195201019694195,0,0,0,0,0,0,0,0,0,0,0.578826715021956,0,0,0.188203057187637,0,-0.00418332890376172,-0.0804457481099728,0,0
X601336.CH.EQUITY,0,0,-0.215833496438307,-0.00411936578712317,0,0,0,0,0.199256573296237,0,0,0,0.114328621576363,0.0780036310091724,0,0,0,0.132461564758668,0,0,0,0,0.077087931734935,0,0,0,0,0,0,0,0.0496854636302466,0,0,0,0,0.243650526311967,0,0,0,0.222189692309767,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X601211.CH.EQUITY,0,0.0710955081264773,0,0,0,0,0,0,0,0,0,-0.0308845145381292,0.0426249710581438,0,0,0,0,0,0,0,0.025155220862743,0,-8.67361737988404e-19,0.018040848316619,0.470236182610734,0,0,0.114144177045984,0,0,0,0.039020882303565,0,0,0,0,0,0,0,0,0,0.027674119295378,0,0,0.0743742969988788,0,0.271073377972659,0,0,0,-0.0306886520702219
X601229.CH.EQUITY,0.414523058058477,0,0,0,0,0,0,0,0,0,0,0,0,0.0880680332543592,0,0,0,0,0,0,0,0.0135034616798853,0,0,0,0,0,0,0,-0.101768531957506,0,0,0,0,0,0,0,0,0,0.149622857060502,0,0,0,0,0.0181834996393682,0,0.381910422880605,0.130205326111459,-0.0195391280187569,0,0
X600837.CH.EQUITY,0.0317141680796485,0,0,0,0,0,0,0,0.259558135219369,0,0,0,0,0,0,0,0,0,0,0.0435134681644484,0,0,0,0,0.0710785173232638,0,0,0,0,0,0,0,0.0872171525102179,0,0,0.0152941987206266,0,0,0,0,0.181151479955525,0,0,0,0.15575690057208,0.0641134444570267,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0,0.0575345431072749,0,0,0,0,0,0,0,-0.0209950161279722,0,0,0.0799117244947425,0.0991853177785918,0.0799326137330591,0,0,0,0,0,0,0,0.0258952766245148,0,0,0.225384860185959,0.391737333308665,0.29017007136671,0,0,0,0,0,0,0,0,0,0,-0.0606214724225613,0,0,0,0,0,0,0,0,0
