,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.0777745400452216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13269250682716,0,0.557556231502805,0.013048244730372,0.629931625813044,0,0,-0.245939599631864,0,0.186464530391149,0,-0.192140305231013,0,0,-0.0409073026304426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586660141703712,0
X601318.CH.EQUITY,0,0,0,0,0,0.270201848574182,0,0,0,-0.0847808987118747,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193725814520979,0,0.00979953991197512,0.0390629363588117,0,0,0,0.227438750949757,0,0.158723418861193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.833405823418056,0,0,0,0,0,0.0132657634784758,0.000566745075980916,0,-0.0492540063314085,0,0,0.0457328786235535,0,0.140729542055996,-1.73472347597681e-18,0,0,0.0089268906739475,0,0,0,0,0,0,0.023957193980102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671659240688525,0,0.00895122322017588,-3.46944695195361e-18,0,0
X601288.CH.EQUITY,0,0,0.949521875582796,0,-0.0296942840359937,0,0,0,0,0,0,0,0,0,0,0,0.033800706780409,0,0,0,0,0,0,-0.0295779583594536,0,0.0722969710195274,0,0,0,0,0,0,0.0050674868655747,0,0,0,0,0,0,-0.0230567471286744,-0.0608789960601486,0,0,0,0,0,-0.013528422380926,0,0,0.0437595943131648,-0.0892935250538405,-0.029849969603725
X601628.CH.EQUITY,0.0132704597992137,0,0,-3.46944695195361e-18,0,0,0,0,0,0.247155801607116,0,0.216760059720118,0,0,0,0,0,0,0,0.136464656030213,0,0,0,0,0,-0.121198276244682,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.433070503811511,0,0,0,0,0,0,0,0,0.305626747709294,0,0,0,0,0.0130111214016757
X600036.CH.EQUITY,0,0,0.131043961026819,0.197273805832356,0,0,0,0,0.0662328503662178,-0.0102271402545024,0,0,0,0,0,0.145410795005833,0,0.107982193466678,0,0.00816641191560553,0,0,0,0,0,0,0,0,0.150402964322755,0.139062947058115,0,0,0.0358754276667508,0,0,0,0,0,0,0,0,0,0,0,0.060151243621311,0,-0.0359977099925224,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.00284837289519303,-0.1365532981111,0.0796553638108901,0,0.0512737745841339,0,0,0,-0.0218324564434938,0,0,0,0,-0.000941462986590557,0,0,0,-0.0439051668541414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108657707690344,0,0,0,0,0,0,0,1.05183198374844,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.112464401879058,0,0,0,0.00954817344525412,0.0854621990503092,0,0,0.074083012208501,0,0,0,0,0,-0.0426524973842023,0,0,0,0,0.16882152814543,-0.15989851123715,0,0.0448810817031257,0,0,0,0.278338392266387,0.209797203596327,0,0,0,0,0,0,0,0.0219984451402823,0,0.150443814322721,0,0,0,0,0.0998455371435234,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,-0.0181737470360998,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170996970268041,0,0,0,0,0.0510340257842677,0,0.21683706586,0.507001511129341,-0.00765644392706485,0,0,0,0,0,0,0,0,0,-0.0772477062388361,0.0673901641717829,0,0,0,0,0.0181727855063166,0.061813610816463,0,-0.171976193039089,0,0,0,0.137723935673635,0
X388.HK.EQUITY,0,0,0,0,0.262490377776585,0,0,0,0,0,0,0,0,0,0,0,0.0342899542382453,-0.210627115037425,0,0,0,0,0,0.411306848678728,0,0,0,0.153456626245282,0,0,0,0,0,0,-0.0134258137286386,0,0,0,0,0,0,0,0,-0.263883951718858,0,0.183771745720096,0,0,0,0,0,0.0471332080846165
