,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.288746764869063,0.0981647366844573,0.0807634828059746,0,0,0.268909474783503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143695329952659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946492252452724,0,0,0,0,0,0,0,0,0,0,0,-0.0506757964105348,0,0
X601318.CH.EQUITY,0,0,0.109662142778838,0,0.133385840105142,0,0.0398565407553237,0,0.183520758314872,0,0,0.0660000423784606,0.12819036830895,0,0.0485993153106487,0,0,0,0,0,0.190780240442288,0,0,0,0,0,0,0,0,0,0.117145192665155,0,0,0,0,0,0,0,0,0,0.064217267642738,0,-0.0737985798508825,0,0.0581415834060123,0,0,0,0,-0.0322796030204182,0,0
X601939.CH.EQUITY,0.420647248259753,0.270620333155401,0,0,0,0.0265250021729654,0,0.384157128289352,0,0,0,0,0,0,0,0,0.0298527075413022,0,0,0,0,-0.111630329378024,0,0,0,0,0,0.127064062421314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1345880116244,0
X601288.CH.EQUITY,0,0,0.027518168240068,0,0,0.0218283536542885,0,0.506869876126041,0,0,-0.0781349350143926,0.0513233925839773,0,0,0.0460579137143387,0,0,0,0,0,0.0776874369575332,0,0.0696382889542135,0,0,0,0,0.110521573823075,0,0,0,0,0.0304947991354467,0,0,0,0,0,0,0,0,0,0,0,0.0261824704798149,0,0,0,0.0607695565027238,0,0,0
X600036.CH.EQUITY,-0.0176931959487116,0.0846280789011777,0,0,0,0,0.185334811496246,0,0.0162198238076056,0,0,-0.0836137763433631,0.0948327702869117,0,0,0.101288255354211,0,0,0,0,0,0,0,0,0.544650744033351,0,0.124206022446849,0.103769090139706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082152660892737,0
X601628.CH.EQUITY,0.163516966532548,0,0,0,0,0,0,0,0,0,0.0550695189567952,0,-0.016853848343536,0,0,-0.208858386761695,0,0,0,0,-0.033499287736259,0.153853794655554,0,0,0,0,-0.117941337396856,0,0,0,0,0,0,0,0.650068068209334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738197288563827,0,-0.0200327773649188
X1299.HK.EQUITY,0,0,0,-0.0178711532409457,0,0,0,0,0,0,0.0736318546774389,-0.0524979174067546,0,0,0,0,0,0,0,0.0315313977067989,0,0,0.153435926898513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10861645049454,0.122896723469202,0.162393849967624,0,0.147820467770126,0,0,0,0,0,0,0.269222834468898,0,0
X601988.CH.EQUITY,0,0,0.100134278573583,0.482177429117005,0.0822864223694865,0,0,0,0,-0.0027768856401352,0,0,0.214026319760935,0,0,0,0.0720977773910189,0,0,0,0,0,0.0398943578456026,0,0,0,0,0,0,0,0.0219767346855371,0,0,0,0,0,0.0299715147627826,0,0,0,0,0,0.036892388603092,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.091786804753505,0,0,0,0,0,0,0,0,0,0,0.000474301620695659,-0.10739132532345,0,0,0,0,0,0,0.145720299509878,0,0.167821408122239,0,0,0.120078674459659,0,0,0,0,-0.0448194875261257,0,0.104081068309123,0,0,0,0,0,0.331870139205417,0,0,0,0.20307156301135,0,0.0525287727820719,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0741388507011207,0,0.0782674102762496,2.16840434497101e-19,0,0,0,0,0,0.0523068517976928,0.117961057306464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166396844100784,0.372741765841586,0.0373607366167364,0,0,0,0,0,0.0201751734428252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
