,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.686755310575627,0,0,0,0,0,0,0,0,0,0.0862788548959438,0,0,0,0,0,0,0.0779765651319648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168354649500488,0,0.0539623182705737,0,0,0.0349224239863042,-0.00301957768677556,0,-0.0184609286764495,0,0,-0.0160144884594476,0,-0.0160215198545503
X601939.CH.EQUITY,0.118522796336902,0,6.93889390390723e-18,0.257415246222699,0,0.374877093347144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756173749131326,0,0,0,0,0,0,0,0.0576512835932062,0,0,0,0,0.0631835602859322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.0176351121475321,0,0.0926358103197262,0,0,0,0,0,0,0,0,0,0,0,0.00893182722133872,0,0.00847570417354843,0.192183354974361,0,0,0,0,0,0.0104227941614493,0.0465734282588994,0,0,0,0,0,6.93889390390723e-18,0,0.214466413046173,0.0168096441435061,0.0445386994357191,0,0,0,0.236985293146126,0,0,0,0.0860560956463443,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.190858287691265,0.0496485901398374,0,0,0,0.0318038238733129,0,0,0,0.162486500583977,0,0,0,0,0,0,0,0,0.0924709226196918,0,0,0,0,0,0.0233021643398105,0.259843389677663,0,0,0,0.0553409303520442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599513928899673,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.105758448706281,0.301320990333242,0,0,0,0,0,0.0055301779654052,0,0.303570481675202,0,0,-0.0818407182744087,0,0,0,0,0,0,0.53113358053661,0,0,0,0,0.0122719003211939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.619324281814173,0.0753729840208537,0,-0.151524265223435,0,-0.204946103497151
X601988.CH.EQUITY,0,0.174873353877784,0,0,0.0451495648742575,0,0,0,0.0735450666983724,0,0,0.084098089204149,0.126217564759311,0,0,0,0,0,0.058699010341947,0,0,0,0.51943078950254,0,0,0,0,0,0,0.0304738067986342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324557858056357,0
X1299.HK.EQUITY,0,0,0.194674272170935,0,0,0,0,0.0632311657416727,0,0,0,0,0,0,0.207640722904367,0,0,-0.0915949363462633,0,0,0.214193586216358,0,0,0,0.00324847957732681,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0832630168021056,0,0,0,0,0,0,0,0,0,0,0.0300915304076719,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249431413857155,0.000775799788559481,0,0,0,0,0,0,0.775957729755987,0,0,0,0.104931104959817,0.00414417668338141,0,0.000702287350072556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.140898913930304,0.0723335243818369,0,0,0,0,0,0,0,0,0,0,0,0.0306025133411577,0,0,0,0,0,0,0,0,0,0.0626846024433091,0,0,0,0,0,0,0,0,0,0.3251173807071,0,0,3.46944695195361e-18,0,0,0,0.207981639963688,0.071241596532804,0,-0.0261884750000053,0,0,0,0,0
X601328.CH.EQUITY,0.00162133348613105,3.46944695195361e-18,0,0,0,0,0,0.171622652135948,0,0,0.0383806694433354,0,0.149559221604218,0,0,0,0,0,0,0,0,0.252395766359438,0,0,0,0,0,0,0.0314259797558748,0,0,0,-0.00883546844802988,0.0403129293035696,0,0.000778446858181574,0,0,0.0689098562351775,0.256253722697688,0,0.0395400369383516,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0541727220558902,0.171065225073962,0.0829271862044057,0,0,0.0159022250948149,0,0.200463649046998,0,0.0715012104352266,0,0,0.0336128846007916,0,0,0,0,0,0,0,0,0,0.130503854442582,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0290625496228456,0,0,0,0,0,0,0,0,0,0.0757774949844285,0,0,0,0,0,0.0560415064241596,0
X11.HK.EQUITY,0,0,0,0,0,0,0.14261118615962,0,0,0,0,0,0,0,0,0,-0.00771098741859301,0.0742527424984749,0.0790417727778517,0.217036089948311,0,0,0,0,0,0,0.205008923163142,0,0,0,0,0,0.298098528153203,0,0,0,0,0,0,0,0,0.0841512378761479,0,-0.0277119682488669,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.00744438136090499,0.123404081072727,0,0.171669112506121,0.0780550100057845,0.0861701798271016,0.0720105760428087,0,0,0,0,0,0.0366915568590798,0,0,0.0530032098207313,0,0,0.0973290350752652,0,0,0,0,0,0,0,0,0,0.05307301370377,0,0,0,0,0.00202673684999249,0,0.210552271374018,0,0,0,0.00888093377935713,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.138950812255164,0,0,0,0,0,0,0,0,0,0,0,0,-0.20076669303185,0,0,0,0,0.139164662886174,0,0,0.114058212643898,0.121412762215662,0.322448732356912,0.220166936384631,0,0,0,0,-0.0235123044326435,0,0,0.0493264180162623,0,0,0.0667872984449882,0,0.189914906364655,0,0,0,0,-0.0204090133890014
X2388.HK.EQUITY,0,0,0,0,0.0730755038289596,0,0.0203853412861361,0,0,0,0,0.048938912534707,0,0,0,0,0,0.058423056451498,0,0,0,0,0,0,0.175210786571232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044720521322078,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366536737912943,0,0,0,0,0.0799179488886222,0.0110056205947523,0,0.126437193255436,0,0,0,0,0,0,0.608862721368961,0,0,0,0,0,0,0.0570874227977964,0,0,0,0,0,0,0,0,0,-0.0826125452873435
X601319.CH.EQUITY,0,0,0,0,0,0,-0.423724078101138,0,0,0,0,0,0,0.0464190310815227,0,0,0,0,0,0,0,0,0,0.190221877861235,0,0,-0.199339062339538,0,0.202134026093168,0.175715575227675,0,0,0.190604833117134,0,0.112618553115734,0,0,0.503880429504728,0,0,0,0,0,0,0,0,0.111247850812058,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0.464296311650797,0,0,0.124948390989515,0,0,0.0427444163310464,0,-0.0859490472363101,0,0,0.0342378404407788,0,0,0,0,0.0738802312070941,0,0,0.133166556011521,0,0.0542444582832566,0.0624320424036314,0,0,0,0,3.46944695195361e-18,0,-0.0268621660810794,0.00474042803408749,0,0,0,0,0,0,0.0926569813846043,0,0,0,0,0
X601601.CH.EQUITY,0.0992520939697829,0,0,0,0,0,0,0.192029818658042,0,0,0,0,0,-0.0230801063441471,0,0,0,0.0763396959660343,0,0,0,0,0,0,0.00383146563248047,0.034404071335483,0,0,0,0,-0.0141711019936171,0,0,0.113143696480688,0,0.0149440954824664,0,0,0,0,0,0.0211650675139173,0,0,0,0,0,0.313278664509628,0,0.0118882092245156,0
X267.HK.EQUITY,0,0,0,0,0.41946520930611,0,-0.230164321952076,0,0,0,0,0,0,0.230914594598728,0.144111829407002,0,0,0.0833422102442621,0,0,0.0623241360115382,0,0,0,-0.0720709888960129,0,0.0485938375451379,0,0,0.311677800545018,0,0,0,0,0,0,0,0.0923268159118222,0,0,0,0,0,0,0,0,0,0,0.0551675958426283,0,0
X688.HK.EQUITY,0,0,0,0,0.0379614044020686,0,0,0,0,0.221097139210142,0,0,0,0,0,0,-0.0537933554915829,0,-0.0799969146909133,0,0,0,0,0,0,0,0.0614567774020697,0.355888572458716,0,-0.0138614769045917,0,0,0,0.0289182133420111,0,-1.73472347597681e-18,0,0,-6.93889390390723e-18,0,0,-0.0478240634056683,0,0,0,0.262255793090673,0,0,0,0,-0.0941565517064129
X601998.CH.EQUITY,0,0,0,0.00428361940554019,0,0.128290675100005,0,0,0,0.295591947837843,0,0,0,0,0,0,0,0,0,0,0,0,0.11914120237747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110377177548317,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.144346944931677,0.246951455215927,0,0.0859901374108334,0,0,0,0,0,0,0.0861742158407575,0,0,0,0,0,0,0,0,0.0512408730996785,0,0,0,-0.0169409318252714,0,0,0,0,0,0,0,-0.0140641493880164,0,0.357904236188905,0.0208293620881113,0,0,0,0,0,-0.00115375305812222,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0527807865404444,0,0,0,0.0384319895992187,0.00982994403609706,0,0,0.0397865329591513,0,0,0,0,0,0,0,0,0,0,0,0,0.0207419597872932,0,0.129794013481506,0,0.543202895944959,0,0,0,0,0.0185188984098743,0,0,0.140499447991976,0.0211158574468842,0.0128828377462323,0,0.00627320736577481,0,0
X2007.HK.EQUITY,0,0,0,0.154704268065144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0674681433448386,0,0,0,0,0,0,0.0702390317501076,0.123126298322226,0,0,0,0,0,0,0,0,0.366983182589682,0,0,0,0,-0.00812184756288695,0,0,0,0.256291993791969,0,0,-0.00331773425411269,0,0
X000001.CH.EQUITY,0,0,0.103739076476646,0,0,0.0857275140413176,0,0,0.068306777509513,0,0,0,0,0,0,0,0,0,0.120038060446819,0,0,0,0.0539575931542895,0,0,0,0,0,0,0,0,0,0,0,0,0.180816510172273,0,0,0,0,0,0,0.0798299638867215,0.189240643781375,0,0,0,0,0,0,0
