,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.132123617003823,0,0,0,0,0,0,-0.0138738368578929,0,0,0,0,0,0,0,0,0,0,-0.0598126086251697,0,0.00217964086469939,0.524636493363335,0.38930176625104,0,0.198831753443647,0,-0.229049240954726,-0.0895835860097994,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582535838400267
X601318.CH.EQUITY,0,0,0,0,0,0.23966513476756,0,0,0,-0.0880744809298198,0,0,0,0,0,0,0,0.015049715650036,0,0,0,0,0,0,0,0,0,0,0,0.0651147661809938,0.191539449076094,0.027724834247619,0,0,0,0.217848682361797,0,0.123921000232927,0,0,0,0,0,0,0,0,0,0,0,0.0645660603466519,0,0
X601939.CH.EQUITY,0,0.0058536848704171,0,0.814255072731691,0,0,0,0,0,0.000203996246299932,0,0,-0.0315926618886949,0,0,0,0.0783704439736205,0.106261241394024,0,0,0,0,0,0,0,0.00630415819171777,0,0,0,0,0.0436636646267895,0,0,0,0,0,0,0.0450185936001648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.947332401319009,0,-0.0633610344160135,0,0,0,0,0,0,0,0,0,0.0108023751153467,0.0723852066783744,0,0,0,0,0,0,0,0,0,0.0293799193820581,0,0,0,0,0,0,0,0,0,0.0106400043504457,0,0,0.0336946604840599,-0.00784767660459261,0,-0.0994477993279712,0,0,0,0.0209338169276315,0,0,0,0,-0.0902667800765559,-0.0451564477723519
X601628.CH.EQUITY,0.00520605899791532,0,0,0,0,0,0,0,0,0.293447033099131,0,0.142295536983619,0,0,0,0,0,0,0,0.457023092687418,0,0,0,0,0,-0.0635677815792681,0,0,0,0,0,0,0,0,0,0,0,0.0546513145633145,0,0,0,0,0,0,0,0.0602358825935206,0.306367943501432,0,0,0,0,0.00439030451014613
X600036.CH.EQUITY,0,0,0,0.333184780903872,0,0,0,0,0.0722739590273373,-1.73472347597681e-18,0,0,0,0,0,0,0.150003601541278,0.11465510883291,0,0,0,0,0,0,0,0,0.126064191115563,0,0,0,0.137883808861085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420460314205347,0,0,0,0.0155110039211184,0,0,0
X601988.CH.EQUITY,0,0,0,0.00840138971711049,-0.136360431599479,0.066347577166065,0,0.0545722142658392,0,0,0,-0.0136524139732658,0,0,0,0,0,0,0,0,-0.0356495754942605,0,-0.0161035900271675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106926459703292,0,0,0,0,0,0,0,1.05480850470179,0,0.0200732949773332
X1299.HK.EQUITY,0,0,0,0,0.0756943066551166,0,0,0,0,0.105881425645857,0,0,0.0752535439463781,0,0,0,0,0,0,0,0,0,0.198501390343208,0,-0.141554682000188,0,0,0.0243896401063298,0,0.217685594283234,0,0.235759898562408,0,0,0,0,0,0,0,0,0.20077567404734,0,0,0,-0.0228220635296352,0,0.115863041648862,0,0.0245349970677808,0,0,0
X5.HK.EQUITY,0,0,0,0,-0.0211811711056421,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194154853206296,0,4.33680868994202e-19,0,0.033724285345056,0,0,0.224053655431809,0,0.48561488493005,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0557734501613855,0.0489112618685738,0,0,0,0,0.00628045105275552,0.0602349839940697,0,-0.167942116344343,0,0.0532418993330157,0,0.12515819710243,0
X388.HK.EQUITY,0,0,0,0,0.241232201699662,0,0,0,0.0149511381224463,0,0,0,0,0,0,0,0,-0.36055344734156,0,0,0.134926847423128,0,0.573873258545519,0,0,0,0,0,0.185526100350423,0.138999349928645,0,0,0,0,-0.00536256951458132,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0867154842118105,0,0,0
