,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.41330831333752,0.0764362210123262,0,0,0,0,0,0,0,0,0,0,0.0519694979763054,0,0,0.0763397510519571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521454281292474,0,0,0,0,0,0,0,0,0,0.0786703984775849,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0766553121279124,0.246944481854512,0,0,0,0,0,0,0,0,0.327847643364969,0,0.0906285861742868,0.0574180456608737,0,0,0,0,0.0921474161629186,0,0,0,-0.0128884608374193,0,0,0,0,0,0.0267390461274847,0,0.00909264805168823,0,0.0425975026468861,0,0,0,0,0,0,0,0,0.0119313020779856,0,0
X601939.CH.EQUITY,0,0,0,0.682872443918847,0.0210889443175961,0.0514926423691325,0,0,0,0.206978089979531,0.0590419634835469,0,0,0,0,0,0,0,0,0,0.0754461534083708,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0158992439908181,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.274147424369824,0,0,0.772093271723645,0,0,0.0138049943849508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147196877623819,0,0,0,0.109986122255864,0.0142847355223748,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.15417260040016,0,0.306777212211916,0,0,0,0,0.0445112734201402,0,0,0,0,0,0,0.021166809953913,0,0,0,0,0,0.0149489834024565,0,-0.144298917397647,0,0,0,0,0,0,0,0,0.112304542807493,0,0,0.291264733860592,0,0,0,0,0,0,-0.0588666873326467,0,0.0602271703822664,0,0
X601988.CH.EQUITY,0,0,0,0,0.309396657480568,0,0,0,0.253862174917178,0,0,0,0,0,0,0,0.0163823892621407,0,0,0,0,0,0,0,0.0499422865715716,0.032808504747102,0,0,0,-0.152906300115314,0,0,0.042561213757438,0,0,0,0,0,0,0,0,0.123866250598783,0,0,0,0,0,0,-0.0183276633036259,0,-0.163668780117364
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.439707332856503,0,0,0,0,0,0,0,0.191676040011758,0,-0.114878267350406,0,0,0,0,0.190691099052068,0,0,0,0,0,0.153312414162294,0,0,-0.0123348472038049,0,0,0,0,0,-0.173831014605712,0,0.146919137869092,0,0,0.139078167183215,0,0,-0.0291605112692264,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.236916283174366,0,0,0,0,0,0,0,0.0230139650552861,0,0,0,0.235392601551192,0,0,0,0,0,0,0,0,0.0599113597799805,0,0.110161432468709,-0.233151122369659,0,0.0606354511849532,0,0.0628458205647955,0,0,0,0.365775448266534,0,0,0,0,0,0,-0.0271485580925247,0,0,0,0,-0.00976982423270615,0,0
X601628.CH.EQUITY,0,0.167053704639064,0,0.00497331159460884,-0.107364266344455,0,0,0,0,0,0,0.00754003124910078,0,0,0,0,0,0.184737492490778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206983881756219,0,0.344223263094184,0,0.0375274361021933,0.157971666164548,0,0.0810578659096221,0,0.0983269958562049,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.179045714740794,0,0,0,0.374856482277711,0,0,0,0,-0.00354726140211642,0.459796527154599,0,0,0,0,0,0,0,0.0481056857467063,0.186591385218046,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0389767317211867,-0.0920264545510715,0,0,0,0,0,0,0,-0.0433073453089067,0,0,0,-0.0970398904879077,0,0,0,0,0
