,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.134444245061536,0,0.111022419739116,0,0.0699499839055937,0,0,0.335544500136676,0.0501763821363816,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.122930674267706,0,-0.0724678562269414,0,0,0,0,0,0,0,0,0.196593095522215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.383653287189638,0,0,0.045944437350413,0.0866892063836779,0,-0.0898857165273901,0,0,0,0,0,0.377600535546925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280459442651839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.100184403978994,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.23459422670999,0,0,0,0,0,0,-6.93889390390723e-18,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201534760613711,0,0,0,0,0,0.153258222526841,0,0,0.0798862263714011,0,0,0.175216971028561,0.18514168489818,0,0,0,0,0
X601288.CH.EQUITY,0.343616966617847,0.0712824836450361,0,0,0.380419559547299,0,0,-0.01848378988002,0,0,0.079842190934887,0,0,0,0,0.107746613251416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00111813562690186,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.397955336303414,0,0,0,0.0222227924191045,0,0,0.156321921678202,0,0,0.132474394314,0,0,0,0,0,0.183534667291585,0,0,0,0,0.0636015653075833,0,-0.0362498360276755,0.0301651407068104,0,0,0,0,0,-1.38777878078145e-17,0,-0.0439614462042764,0,0,0,0,0.0641704025204111,0,0,0,0,0,0,0,0,0.0561929518377033,0,-0.0084380889127011
X600036.CH.EQUITY,0,0,0,0,0,0,0.134677149326976,0,0,0.0402220766178042,0,0.490367269806767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101314968606375,0,0.0950563417301786,0,0,0.0515667310979907,0,0,0,6.93889390390723e-18,0,0.18326099788604,0,0,0,0,0,0,0,0,0,0.0321963473919343,0,-0.0371008220042923,0
X1299.HK.EQUITY,0,0,0,0.0533826734972649,0.0304228836480662,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.187525524075078,0,0.0201772559789593,0,0.0650120283059966,0,0,0,0.102092261982409,0,0,0,0,0,0.263460033875314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298505553076025,0,0,0
X5.HK.EQUITY,0,0,0,-0.18408007550944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236212091831321,0,1.15581670494714,0,-0.763302044602706,0,0,0.528557114985902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350247020463315,0,0,0,0,0,0,0,0.133588277690692,0.0643098316827841,-0.0471441102312337
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.213727151185107,0,0,0,0,0,0,0,0,0.272906180610846,0,0.0450552406657735,0,0.180033399018389,0,0,0,0.0894676931260084,0,0,0,0,0,0,0,0,0,0,0.00148011029555808,0,0,0,0,0,0,0,0,0,0,0.0436569286230259,0
X601658.CH.Equity,0,0.0913105389200734,0,0.22189123735595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537478078837702,0,0.362014587298292,0.514872354804555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268779626610215,0,0,-0.638819455488094,0,0
