,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.319245154338393,0,0.157634395049006,0.0248129036417054,0,0,-0.0581879906146711,0,0,0,0,0,0,0,0.0224121666197702,0,0,-0.0501733979673873,0,0,0,-0.00266039335941059,0,0,0,0.0198467060346885,0,0,0.0803837636955586,0,0,0,0,0,0,0,0,0,0,0,0.00209973504721116,0.319458413190676,-0.0267996931779232,0,0,0,0,-0.0379083977784078,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0241366201574015,0,0,0,0,0,0.097138810519143,0,0,0,0.178558096626524,0,0,0,0,0.0346028405810996,0,0,0,0,0,0.123598937083836,0,0.0591922854148499,0,0,0.369487256299796,0,0.059205158575552,0,0,0,0,0,0,0,0,0,0,0.0471340862810333,0,0,0
X601939.CH.EQUITY,0,0,0,0.760730284527203,0,0,0,0,0,0.000680590226723437,0.0721978393469875,0,0,-0.0362314317027532,0,0.140729945696103,0,0,0,0.0935440833858538,0,0,0.0107831053508525,0,0,0,0,0,0.0416952395976079,0,0,0,0,0,0,0.0160683386437516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.200579494456558,0,0.856394584213638,0,0,0,0,-0.0588879354210039,0,0,0,0,0,0,0,0,0.0150512896582259,0,0,0,0.0305450063196708,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.0254842779795499,0,0,0,0,0.0199128809453959,0,0,-0.135880780969533,0,0,0.00359327692755839,0,0,0,0,-0.0406303607797787,-0.00196725208015475
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.219955746934734,0,0,0,0,0,0,0,0,0.277606816543959,0,0,0,0,0,0,0,0,0,-0.012093876190904,0,0,0,0,0,0.124168767033224,0,0,0,0,0,0,0,0,0,0,0.150875472000379,0,0.345158769536615,0,0,0,0
X600036.CH.EQUITY,0.258191657407505,0,0.14876508239242,0.0999314915161858,0,0,0,0,0,-0.0291652308514772,0,0,0,0,0,0.229494801124421,0,0.0215236503106597,0.0178470051323199,0,0,0,0,0,0,0,0,0.220308242373715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594191749239334,0,0,0.0258151639336742,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0877410400433114,0,0,0.162395100845554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00839288617709257,0,0,0,0,0,0,0,0,0,-0.00809927248467038,0,0,0,-0.137530987954665,-0.00638785298440734,0,0.897331720546007,0,0
X1299.HK.EQUITY,0,0,0,0,0.0882835280733089,0,0,0,0,0.271752003267336,0,0,0,0.0898819484419579,0,0,0,0,0,0,0,0.267451123149269,0,0,0,0,0,0.0516211314403551,0,-0.072661798894943,0.0846803094568701,0,0,0,0,0,0,0,0,0,0,0,0,0.146639456666089,0,0,0,0.0223853748222292,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.254624028808572,0,0,0,0,0,-0.106501024393782,0,0,0,0,0,0,0.314763369329264,0,0,0.0646100558274986,0.114161669774419,0,0,0,0,-0.107817246163875,0,0,0.0728057611162605,0,0,0.11585859787349,0,0,0.302416908599978,0.168520794043275,0,0,0,0.060154451252165,0,0,0
X388.HK.EQUITY,0,0.163530526934372,0,0,0.295444579006398,0,0,0.0318635357874657,0,0,0,0,0,0,0,0,0,0,0,0,0.0562257576455152,0.14225339602748,0,0,0.046483510608198,0,0,0,0,0,0,0,0,0,0,0,0,0.139025312552319,0.0432310211061204,0,0,0,-0.273749037210055,0,0,0.228365843268683,0,0.00279535625866373,0,0,0,0
