,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,-1.73472347597681e-18,0.178987280639955,0.0768569717784388,0,0,0.384225117808681,0,0,0,0.0317468062201835,0,0,0.0304257212502724,0,0,0,0,0,0,0,0,0,0.207853229307334,0,0,0,0.0603698275192851,0,0,0,0.103744710247409,0.0404211994710851,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843885196938342,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.12840518295539,0,0.00415041639601298,0,0,0.168938302727497,0,0,0,0.295779307861519,0,0.0465282482414657,0,0.0204758398261661,0,0,0.0933747118885869,0,0.071344923082763,0,0,0,0,0,0.00464372683892704,0.132467081420391,0,0,0.0249523916918844,0,0,0,0,0.0151256888315166,0,0,0,0.0836945960157363,0,0,-0.12071954627317,0,0.176187769564207,3.46944695195361e-18,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.121704887803215,0,0,0,0,0,0,0.0567586008355576,0,0,0.0417080973476785,0,0,0.0678813478813201,0,0,0,0,0,0,0.437842279242484,0,0.146038004669018,0,0,0,0,0,0,0,0,0,0,-0.1171786530366,0,0,0,-0.0227582773755506,0,0,0,0,0,0,0,-0.071214185127419,0
X601939.CH.EQUITY,0.497244795562571,0.122024669087726,0,0,8.67361737988404e-19,0,0,0,0.0883311828795231,0,0.2143170617016,0,0,0,0,0,0,0.192957318038615,0,0,0,0,0,0,0,0,0,0.0863375135602912,0,0,0,0,0,0,0,0,0,0,0.118461002034241,0,-0.101580605924895,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.119935948831721,0,0,0,0.42598001900321,0,0,0.00420538973435186,-4.33680868994202e-19,0.0332043843297442,0,0,0,0,0,0,0,0,0.00952468258519889,0.0244878291970895,0,0.110361588708012,0,0,0.0681765929061783,0,0,0,0,0.159431988962635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0939869519206113,0.239041141888043,0,0,0,0,0.111588999404499,0,0,0,0,-0.19473219536236,0.0751763961132703,0,0,0,0,0,0.00322327017911355,0,0,0,0.116131011777582,0,0.0246802695015961,1.0842021724855e-19,0,0,0,0,0.128378533777456,0,0.156261532117406,0,0.111266827970871,0,0,0,0,0.233158009179428,0,0,0,-0.0372643242677152
X601628.CH.EQUITY,0,0,-0.0986988133387776,0,0,0,0,0,0,0.216085022257738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372871677712782,0.103019003665353,0.0224741039819338,0,0,0,-0.0631613438427248,0,-0.0189292445758494,0,0,0.237662528318813,0,0,0.378799919381633,0,0,0,0,0,0.0189379875225214,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0547935584166956,0,0,0,0.52829591403288,0,0,0,0,0,0,0,-0.114650963963856,0,0,0,0,0.233286164365644,0,0.0485255707861599,0,0,0,0,0.0103990024262785,0,0,0,0,0,0,0,-0.151916831266952,0,0,0,0,0,0,0,0.0610524132481115,0,0,0,0,0.0439567715215845,0,0,0,0.0295606113929316,0,0
X5.HK.EQUITY,0,0.22431442668776,0,0.0868765195231161,0,0,0,0,0,-0.0960666224078945,0.0469991912995735,0.0365237330979189,0,0,0,0,0,0,0,0,0,0,0,0.285537157861916,0,0,0.121108650915165,0,0,0,0,0,0,0.0529067772284143,0,0,0,0,0.230943592347683,0,0,0,0,0,0,0,0.11290745015716,0,0,0,0,-0.0339038277284953
X388.HK.EQUITY,0,0,0,-0.111270391352167,0,0,0,0,-0.047315089754156,0,0,0,0,1.73472347597681e-18,-0.0274391148377687,0,0.473976840576304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153741335398954,0,0,-0.205259157152138,0,0.0315786283535119,0,0,0,0,0.145347270775113,0,0.0787142476716057,0,0.133814612149863,0,0,0,0,-0.474986557618463
