,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0135058791614067,0,0,0,-0.0500156230041428,0.0717918951588041,0,0,0,0,0,0,0,0.354585620125479,0,-0.198108485892992,0,0,0,0,0,-0.175486464254182,0,0,0,0,0,0,0.152209699517466,0,0,0,0,0.657565271609174,0,0,1.73472347597681e-18,0,0,0,0,-0.0066103625760993,0,0.0579499403388613
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.155623640793852,-8.67361737988404e-19,0,0,0,0,0,0,0.0863594459683725,0,0.0762792460658936,0.0582165609061279,0,0,0,0,0,0.106556351680089,0,0.0483296073854525,0,0,0,0,0,0,0,0.179787475779563,0,0,0,0,0.219483742882043,0.00960266357712424,0,0,0.0315594980647879,0,0,0,0,0,0
X601939.CH.EQUITY,0.470191715203242,-0.0879183530643444,0,0,-0.0936595275774746,0,0,0,0,0.000563910368632349,0,0,0,-0.0110443295065402,0,0,0,0,0,0,0,0,0.197434635154407,0,0,-0.0208992312292184,-0.295462578010947,0,0,0,0,0,-0.0151527712831407,0,-0.122992196999754,0,0,0,0,0.721194395073426,0,0,0,0,-0.0622975556149037,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.127288795146337,0,0,-0.0407866679788808,0.076725150294447,0,0.354798636302883,0,0,0.326917044111553,-0.0662645945902336,0,0,0,0,0,-0.107345353800069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031540447656497,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.130350866253752,0,0.374633218528817,0,0,1.38777878078145e-17,0,-0.0407423885555542,0.322957946842381,0,0,0,0.0716793213352317,0,0,0,0,0.0906384158944092,0,0,0,0.0226147981493308,-0.233740118287383,0,0,0,0.0785510847123463,0.111360249737585,0,0,0,0,0.0148092391573483,0,0,0,0,0,0,0,-0.224439877588911,0,0,0.128211225190241,0,0
X601988.CH.EQUITY,0,0,0,0,0.345769634157392,0,0,0,1.73472347597681e-18,0,0,0,0,0.107623659077292,0,0,0,0.171454126176188,0,0,-0.0576191935660285,0,0,0,0.175486018582124,0.0187767729658306,0,0,0,0,0,-0.337753726482533,0,0,0,0,0,0,0,0,0,0,0,0,0.0139697478914315,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.319030606037094,0,0,0,0,0,-0.0243767281250126,0,0.414628281410527,0,3.46944695195361e-18,0,0,0.044821603528423,0,0,0,0,0,0.304743108639653,0,0,0,0,0,0,0,0.141972344921258,0,0,0,0,-0.125865289607461,0,0,-0.182573102439873,0,6.93889390390723e-18,0,-0.0223312346056598,0,0,0.202172450676722,0,-0.0421827679758459,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.331459468910764,0,0,0,0,0,0,0,0,0,0,0,0,0.0686071453519581,0,0,0,0,0,0,0,0,0.196443854397278,0.0650909504147128,0,0.0384411847329932,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184851798625821,-0.100503029936154,0,0.149837006547444,0,0,0,0
X601628.CH.EQUITY,0,0.287719738804265,0.00755678090038019,0.0453322759341831,-0.108941806560619,0,0,0,0,0,0,0,0,0,0,0,0.241107876450138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131497388228033,0.0771884126130705,0,0,0,0,0,0.164068837032813,0,0.0859918881735811,0.0931355296410091,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.725043387804639,0,0,0,0,0,0,0,0,0.115726643934045,0,0,0,0,0.131788564629263,0,0,0,0,0,0.103218227648537,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0286153359003212,0,0.0262775227840798,0,-0.203815480895492,0,-0.0574586157027958,0,0,0
