,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.238135422777424,0.0834089983076597,0,0,0.240486985970153,0,0,0.0333499976996706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13137205035652,0,0,0,0.0692465429679878,0.0147087704492991,0,0,0.0535457113115415,0.086740173316026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.216289288860574,0,0,0,0,0.0541998108440956,-0.0319614129622278,0,0,0.250273280667117,0,0.108597012492147,0,0,0,0,0.137587083698783,0,0,0.0571431104170803,0,0,0,0,0.0622279826215059,0.151631613969442,0,0,0.0224227362523008,0,0,0,0,0,0,0,0,0.103474580107794,0,0,-0.174554183675441,0,0,0.0484691336118644,0,0,0.0943871980894743,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.161836465783243,0,0,0,0,0,0,0.15638640345833,0,0,0.0767018564661145,0,0,0,0,0,0,0,0,0.103095434392215,0,0,0.0557702002621818,0.0279017615120855,0,0,0,0.0658237776727345,0,0,0,0,0,-0.105185432537188,0,0,0,-0.0790249797458034,0,0,0,0,0,-0.0400520412509613,0.386554058369491,-0.0188365753900749,-0.0584218249464177
X601939.CH.EQUITY,0.625277664516023,0.170573793608888,0,0,0,0,0,0,0,0,0.0631986214236032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938676070896374,0,0,0,0,0,0,0,0,0,0,0.174583274006549,0,0,0,0,0,0,0,0,0,0,0.0952607389329619,0.00539290136213956,0
X601288.CH.EQUITY,0,0,0,0.135793324998234,0,0,0,0.445465427263238,0,0,0,3.46944695195361e-18,0.0275636619006841,0,0,0.0313277056900757,0,0,0,0,0,0,0.0115003474319734,0,0.0566875210740095,0,0,0.0800600988240563,0,0,0,0,0.124190442274858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,-0.0538890009118143,0,0,-0.069284561051048,0,0.187653321384376,0,0,-0.00235730088833897,0.0505863581778641,0,0,0,0,0,0,0,0,0,0.124218979911816,0,0,0,0,0,0,0,0,0.0825159392582683,0.0152773328819703,0,0,-2.16840434497101e-19,0.00843340943434162,0,0.172369108956698,0.156935771328377,0,0.0906626454936311,0,0,0,0,0.298947504084325,0,0,-0.106950581080468,0
X601628.CH.EQUITY,0,0,-0.137434478170764,0,0,0,0,0,0,0.095271339201441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490910252943214,0.104142618507932,0,0,0,-0.040899536907559,0,-0.0797491704973094,0,0,0.381832052647248,6.93889390390723e-18,0,0.395459923777293,0,0,0,0,0,0.0445373329767582,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0376310808067497,0,0,0,0.543409141230556,0,0,0,0,0,0,0,-0.111635829995545,0,0.0304827902403979,0,0,0.214165482174352,0,0.0304010316896136,0,0,0,0,0,0,0,0,0,0,0,0,-0.150117463168294,0,0,0.0191926767832842,0,0,0,0,0.0676358288102063,0,0,0,0,0.0496280726547841,0,0,0,0,0,0
X5.HK.EQUITY,0,0.261412236307627,0,0.0593815702019909,0,0,0,0,0,-0.0444840585565406,0.0339970019856118,0.0675226087490623,0,0,0,0,0,0,0,0,0,0,0,0.298842361990851,0,0,0.0983891597864767,0,0,0,0,0,0,0,0,0,0,0,0.208020822872501,0,0,0,0,0,0,0,0.101389542893489,0,0,0,0,-0.0468900525968085
X388.HK.EQUITY,0,0,0,0,0,0.105949214468333,0,0,-0.125235026713279,0,0,0,0,0,0,-0.0297440264707069,0.266691276679481,0,0,0,0,0,-0.0404321423573052,0,0,0,0,0,0,0,0,0,-0.312662981800006,0,0,0,-0.0931949125940308,0.331113275316879,0,0,0,0,0.0121254710434874,0,0.019460131572558,0,0.111227774947979,0,0,0,-0.0333720698545828,-0.487206515615157
X601166.CH.EQUITY,0,0,0,0.128637666746497,0,0,0,0,0,-0.169646287271032,0,0,0.561666098153596,0,0,0,0,0,0,0,-0.0593257867366824,0,0,0,0,0,0,0.0663732180097914,-0.017954864806399,0,0.100697097721438,0.0964946110840852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073735561895948,0,0,0,-0.0280475466674171,0
X601658.CH.Equity,0,0,0,0,0,-0.0416102149099537,0,0.449747599279614,0.0660162845263002,0,0,0,0,0.168112594888713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148963953178113,-0.375333278626749,0,0,0,-0.0406096446173361,0,0,0,0,0,0,0,0.208915818113238,0,0,0.237097004193194,0,0,0,0,0,-0.0146726819226942,0.0673570510343582,0
X000001.CH.EQUITY,0,0.0956115484357547,0.11545968304245,0,0,0,0,0,-0.0251602391551495,0,0.501834297629009,0,0,0,0,0,0.221480667865783,0,-0.173323092819545,0,0,0.265172967305592,0,0,0,0,0,0,0,0,-0.0401156378090162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123567141494439,-0.0241831074108271,-0.0586695113240806,8.67361737988404e-19
X601601.CH.EQUITY,0,0.361150956130967,0,0.13934430179838,0,0.189676036253031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473015791404687,0,0.121444082139617,0,-0.0728281382199131,0,0,0,0,0.206113017922205,0,0,0,-0.068832097413212,0,0.273087408966261,0,0,0,0,0,0,0,0
