,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X688.HK.EQUITY,0,0,0,0,0,0,0,0.0475221111689324,0,0,0,0,0,0,0,0,0,0,0.11066311402157,0,0,0,0,0,0,0,0.352542737059235,0,0,0,-0.148049407322864,0,0,0.112768306714918,0,0,0,0,0,0,0,0,0.177067149578369,-0.047434629249366,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.107683325932137,0.0170556527116589,0,0,0,0,0,0.416188090622052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604830788849819,0,0,0,0,0,0,0,0,0,0,0,0.2610200534768,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0422205397814877,0,0,0,0.0979608762388781,0,0,0.0662642646050152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678572106043247,6.93889390390723e-18,0,0,0.0607983830059676,0,0,-0.0360857147595526,0,0.0769967152190863,0,0.043750104707167,0.0162533659959533,0,0,0
X000001.CH.EQUITY,0,0.017983392720841,0,0.0410411151449172,0,0.0629575317689104,0,0,0.139137350229449,0,0,0,0,0,0,0,0.0988071721129398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162282425762104,0,0,0,0,0.0695320905455105,0.00700199837893368,0,0,0,0.0355610619195362,0.164978620689084,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0.0611057550614967,4.33680868994202e-19,0,0,0,0,0,-0.0238720232757651,0,0.0976333312926526,0,0,0,0,0,0,0,0,0,0,0,0,0.303117055193789,0,0.0525335052115723,0.0274625348234636,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102489727118487,0,0.116593331130979,0,-0.0984421723978909,0.372730661692096,0,0
X1109.HK.EQUITY,4.33680868994202e-19,0,0,0,0,0,0.0610474878229132,0,0,0,0,0,-0.0163211797900607,0,0,0,0,0,0,0.12356283323689,0,0.361873139553699,0,0,0,0,0,0,0.0394555961898804,0,0,0.0693382798949109,0,0,0,0,0,0,0,0,0,0.0497651761079759,0,0,0,0.0630866237643426,0,0.121434256106094,0,0,0
X601818.CH.EQUITY,0,-0.0327268997451116,0,0.146043798686898,0,0,0.0818522754045872,0,0,0.0827182006838764,0,0,0,-0.0835212941486265,0,0.0415425134343241,0,0,0,0,0.567141243058742,0,0,0,0,0,0.16425923369451,0,0,0,0,0,-0.0128529969777739,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0639165114983881,0,0,0,0,0,-0.116753334986774,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.321113870273801,0,0,0.303514261537818,0.210464377050853,0,0,0,0.0246888586182722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11582407619244,0,0,0,0.0825473036206469,0,0,0,0,0,0.0324621547609345,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,-0.0847952170443347,0,0,0,0,0,0,-0.121578535879882,0,0.17475211314814,0,0,0,0.244961383893204,0.1579023388192,0,0,0,0,0,0,0,0,0,0,0.0953410292631511,0,0.216025294143822,0,-0.000380001292849386,0,0.0237999784927547,0,0,0,0,0.0974646874386898,-0.0524347944581061,-0.050398212043018,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.30855387662323,0,0,0,0,0,0,0,0,0.363624309712744,-0.122396303819452,-0.276803647609385,0,0,0,0,0,0,0,0,0,0.144166696432358,0.202592298936386,0,0.283684099761639,0,0,0,0.0109979775497103,0,0.0123217329541719,0,0,0,0,0,0,0,0.16287393372863,-0.396314697159238,0,0,0,0
X001979.CH.EQUITY,0,0,0,0.197996313180584,0,0,0,0,0.0768513131973891,0,0,0,0,0,0,0.326853515198258,0,0,0,0,0,0,0,0.0093794165896446,0.0713528418361446,0.109070821665594,0,0,0,0,0,0,0,0,0,0,0.0495720205879384,0,0,0.126314544999509,0,0,0,0,0,0,-0.046609777377286,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.570971797814081,-0.105793289492259,0,0,0,0,0,0.108473242517911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.234270125338728,0,0,0,0,0,0,0,0.104708922171264,0,0,0.184915741257134,0,0,0,0,0,0
X600048.CH.EQUITY,0,0.0330380289308325,0.249313360585282,0,0,0,0,0,0,0,0.0801896795510044,0,0,0,0.0226576133932765,0.085093858543527,0,0,0.0178706830697533,0,0,0,0,0,0,0,0,0,0,0,0,0.0880959529981516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172631844596305
X1997.HK.EQUITY,0,0,0,0.382898496760871,0.0878919938022825,0,-0.0575136624562344,0,0,0,-0.212249607247081,-0.0181671479406397,0,0,0.258484083962112,0,0,0,0,-0.0256285477732228,0,0,0,0,0,0,0,0,0.11380919147809,0.171626740358835,0.109646551344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150677857510945,0,0,0,0
X601688.CH.EQUITY,0,0,0,0.0208330278192435,-0.00413832616130842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467121944048499,0,0,0,0.397335278076645,0,-0.0445921373733009,0,0,0,0,0.0340250713348426,0,0,0,0,0,0,0.068798175893425,0,0.0255413898880668,0,0.0688306945062234,0.0162250118939186,0,0.32094501268771,0,0,0,0.0594961021696845,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0309756510414563,0,0,0.0277073934706782,0,0,0,0,0,0,0,0,0,0,0,0.122671310908811,0,0,0,0,0,0.0252920666169884,0,0,0,0,0,0,0,0,0,0.157870856722459,0.0608464833538419,0,0,0,0.0817856026163313,0,0,0.161373571069661,0.422595760136393,0,0
X601336.CH.EQUITY,0,0.0988018887708706,0,0,0,0,0.0252371983652688,0,0.015124619072883,0,0,0.247576800704515,0,0,0,0,0,0,0,0.162713549561316,0,0,0,0,0.0756720384976593,0,0,0,0,0,0,0.226564151696179,0,0,0,0.0522197191068865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.102434948766711,0,0,0,0,0,0,0,0,0,0,0,0.259619863321174,0,0,0,0,0,0.111746235782355,0,-4.33680868994202e-19,0,0,0.0900275131370529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479976919692341,0.421580441723224,0,0,0.00927473051886173,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065847807845647,0.0369009261147828,0,0,0,0,0,0,0.32263293628141,0,-0.0642253324721283,0,0,0,-0.0484816236307231,0,0,0,0,0.0187049571148768,0,0.139524495735488,0,0,0,0,0,0.0196726750114913,0,0.0430341466357229,0,0,0.0783451973978679,0.112152842706293,0,0
X601169.CH.EQUITY,0,0,0,0.216923568669118,0,0,0.191819051544268,0.0348664966744924,0.0307807937117388,0.0589212045435447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346685890951373,0,0,0.169562186617167,-0.0646138831441999,0.0314112788509539,0,0,0,0,0,0,0.0263750241974475
X600015.CH.EQUITY,0,0,0.531452971014481,0,-0.0487770296661699,0,0.295939789436748,0,0,0,0,0,-0.280754522504694,0,0,0,0,0,0,0,0,0,0.279219941052416,0,0,0,0,0.0639379860332022,0,0.0801932777451322,0,0,0.094027349708308,0,0,0,0,0,0.0619660269408303,0,0,0,0,0,0.0615871056148235,0,0,0,0,0,0
X002142.CH.EQUITY,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.202088998556884,0,0,0,0,0,0,0,0,0,0.00989936980322343,0,0,0.10819274244488,0,0,0,0,0,0,0,0,0,0,0.117821788272948,0,0.209552543744577,0,0,0,-2.71050543121376e-20,0,0,0,0,-0.0450902886149323,0,0.122892551425197,0,0
X2882.TT.EQUITY,0.156849897223202,0,0,0.150974199980775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236086802153555,0,0,-0.0444158374501442,0,0,0,0,-0.211155917037106,0.00844900228890861,-0.292440172234137,0,-0.0161190809347043,0,0,0,0,0,0,0.171520138455846,0,0,0,0,0,0.915875535238549,0.0654887126685192,0,0,-0.134780805350171
X000166.CH.EQUITY,0,-0.0793589742170665,0,0,0,0,-1.73472347597681e-18,0,0,0,-1.73472347597681e-18,0.0263651701212428,0,0.0292893132692998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941141643404258,-0.0425111664621855,-0.102297844474319,0,0.125971587019123,0,0,0.431287550260844,0.228310114118871,0,0,0,0,0.0744660470729036,0,0,0,0,0,0.195154304399135,0.168183939787237,0,0
X17.HK.EQUITY,0,0,0,0,0.302088437984262,0,0,0,0,0,0,-0.0867545626721087,0,0,0,0,0.0886880349475586,0,0,0,0,0.214679369799051,0,0,0,0.00946646970119359,0,0,0,0.0201487771733112,0,0,0,0,0.14972446959713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228465409914968,0,0
X2881.TT.EQUITY,0,0,0,0,0.0759623947941281,-0.014851335893877,-0.0562950196120848,0,0,0,0,0,0,-0.0671453055709149,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0192043167165984,0,0,0,0,-0.0566173987850321,0,0,0,0,0,0,0,0,0.932153418143017,0,-0.0598909183144134,0,0,0,0,0.127754663984008
X002736.CH.EQUITY,0,-0.0439434733588844,0,0,0.0153292634388513,0,0,0,0,0,0,0.204942305109863,0.0544479879390452,0,0,0,0,0,0.000234833158037702,3.46944695195361e-18,0,0,0,0.0921686223586032,0,0,0,0,0,0,0,0,0,0,0,0,0.213729600961598,0,0,0.312634837233176,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0256185560443176,0,-0.029715349364493,0,0,0.00870296356843579,0.0194426067029187,0,0,0,0,0,0.267172108558992,0,0.0744565401560999,-0.0185206246609835,0,-0.034705552978182,0.0285527744061479,0,0,-0.0116813112358844,0,0,0,0.329694570594121,0,0,0.031049980267875,0,0,0.0223462644248338,0,0.284920107872266,0,0,0,0,0,0
FXI.US.EQUITY,0.0304402443394804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690592777325833,-0.00848880537790511,0.0855725347587793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.900408065595509
VXFXI.INDEX,0,0,0,0.0584544787037172,0,-0.0253925747603288,0,-0.0814573678303092,0,0,0,0,0,0,0,-0.0597744854141014,-0.197290921635683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0676072322925895,0,0.0767403587504841,-0.00700712282339243,0,0,0,0,0.213493202690759,0,-0.0157602609963554,0,0,0,0.144337610979899,0,0,-0.917536994318511,0
