,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.114103261227743,0,0,0,0,0,-0.0017078003482704,0,0,0,0,0,0,0,0,0,0,0,0.134503235281212,0,0.376273823081277,-0.121030184596629,0,0.0668879214478578,0,0,0,0,0.232328041546079,0,0,0,0,0,0,-0.231395115819783,-0.0317561382358045,0,0,0,0,0,0,0,0,-0.132398147534723,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0643533530532913,0,0,-0.0136191787807796,0,0,0,0.0496164010271868,0,0,0,0,0,0.278325179948302,0,0,0,0,0,0,0,0,0,0.125080431131722,0,0,0,0,0,0,0.635628684397601,0,0,0,0,0,0,0,0,0.0266515531456466,0,0,0,0,-0.0454283231984285,0
X601939.CH.EQUITY,0,0,0,0.820534886095927,0,0.0141712495816677,0.0446985168779082,0,0,0,0,0,0.044391006431756,0,0,0,0.0276611414607779,0,0,0,0,0,0.011224971416706,0,0,0,0,0,0.00392254536938206,0,0,0,0.0142296962000951,0,0,0,0,0,0,0,0,0,-0.0266388319669722,0.00705574975525709,0,0,0,0,0.0233636217530311,0.0621598259473106,0,0
X601288.CH.EQUITY,0,0,0.913447431798233,0,0,-0.0661698988977825,0,0,0,0,0,0,0,0,0,0,0,0.114830923929257,0,0,0,0,0,0,0,0,-0.014775015191662,0.0594912558062738,0,0,0,0,0,0,0,0,0,0,0,-0.104128235798074,0,0,0,0,0,0,0,0,0,0,-0.0486409359459745,0
X601988.CH.EQUITY,0.0116728979100885,0,0,0,0,0,0,0,0,0,0,0,1.22594413274081,0,0,0,0,0,0,-0.241497127436553,-0.209552033642575,0,0,0,0,0,0,0.0203130711079061,-0.0923880895094776,0,0,-0.0608222669041478,0,0.00985345415288607,0,0,0,0,0,0,0,0,0,0,0.0360629968636654,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.898639653053623,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.103368272885186,0,0,0,0,0,0,0,-0.115951171259541,0,0,0,0,0,0.0797772737363811,0,-0.0837386180340068,0,0,0,-0.0624199069274897,0,0,0,0.0172708800569402,0,0,0.0380913476959101,0.0609032585004163,-5.42101086242752e-20
X600036.CH.EQUITY,0,0,0.327311825589312,0,0,-2.71050543121376e-20,0,0,0,-0.0219517675880279,0,0,0,0,0,0.171835178897638,0,0,0,0.0308612032750152,0,0,0,0,0,0,0,0.130733995493853,0.110577201570203,0,0,0.275789935960306,0,0,0,0,0,0,-0.0281727004662216,0,0,0,0,-0.0101504302386117,0.0346892688140604,0,0,0,0,0,0.0805806005521813,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.328041477144166,0,0,0.0919906473963546,0,0,0,0,0,0,0,0,0,0,0,-0.220947817666752,0,0,0.0670965365686231,0.044469315759867,0,0,0.251974029702784,0,0,0.0423174550271907,0,0,0,0,0,0,0,0,0.0104179766842952,0,0,0,0.448366411304538,0,0,0.0164347511735283,0.0976954807465542,-0.0544109177587164
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256826486233796,0,0,0,0,0.285922356148729,0,0,0,0.522199396840809,0.0469544105330502,0.0107447833615621,0.0257660447222998,0,0,0,0.0380265990671335,0,0,0,0,-0.34838795342019,0,0,0,0,0.00733004209261138,-0.0607468592533628,0,0,0,0,0,0,0.148619210111704,0
X388.HK.EQUITY,0,0,0,0,0,0.458963446856359,0,0,0,0,-0.200290844485885,0,0,0,0,0,0,0,-0.301440755045376,0,0,0.0833709805997982,0,0,0,0,0.28954944605391,0,0,0,0,0,0,0,0,0.225996788722755,0,0,-0.0791533396661096,0,0,0,-0.243981945911818,0,0,0,0,0,0,0,-0.0562821470004725,0
X601658.CH.Equity,0,0,0,0.221459577986977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242976983199969,0.104137523104778,0,-0.211740628523753,0,0,0,0,0,-0.107543536231891,0,0,0,0.0480400051095704,0,0,0,0,0,0,0,0,0,0,0.431132126496979,0,0,0,0,-0.0116274030039354,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0.126053948623221,0,0,-0.0388015663575482,0.0136473987012748,0,0,0,0.0608406354352832,0.135215364690991,0,0,0,0,0,0,0,0,0,0.0149235457836208,0,0,0,0.0784047233686134,0,0,0,0,0.623539165457013,0,0,0,0,-0.0775534690888429,0,0.0255459259594901,0,0,0.0295015155216788,0,0,-0.00326785034385327,0,0,0,0,0.0431917687507427
X601166.CH.EQUITY,0,0.0131608772365007,0.0121165180098106,0,0.530869141180996,0,0,0,0,0,0.064865303388835,0,0,0,0,0.0881323375398342,0.0558315671380114,0,0,0,0,0,0.0389009926391927,0.0880480332811406,0,0,0.0727747532204993,-8.67361737988404e-19,0.0175708728320303,0,0,0.0441154660325879,0,0,0,0,0,0,0,0,0,0,0,-0.0319827248573703,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.134207086992233,0.0278505564479094,0,0,0,0,0,0,0,0,0,0,0.00653827438632559,0,0,0,0,0,0,0.349905787310522,0,0,0,0,0.014459499526165,0,0,0,0,0,0,0,0,0,0,0,0.0248520574135574,0,0,0,0,0.236609448676741,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.325295482325009,0,0,0,0,0,0,0,0,0,0,0,0,0.240883011505169,0,0,0.00195408960433866,0,0,0,0,0,0.0742164671585006,0,0,0,0.245317794520646,0.0390334413096713,0,0,0,0.0533594879574004,0.0451461253494376,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.394884108851884,0,0.0983098060681058,0,0.0605825497943864,0,0,0,0,0,0.0248847997822566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200289962047937,0,0,0,0,0,0.221109767833282,0.577854312861085,0,0,0,0,0,0,0,0,-0.155108234340956,0,0,0
X000002.CH.EQUITY,0,0,0.178207499560426,0,0,0,0,0,0,0,0,0,0.000399817527229639,0,0,0,0,0.183745654431606,0,0,0,0.0459382320276315,0,0,0.0382448150421031,0,0,0,0,0,0.0137611199000715,0,0,0.00801650601208601,0,0,0,0,0,0,0,0,0,0,0,0.110925648770006,0,0,0.00491359300957334,0,0.0257022879276746,0
X601319.CH.EQUITY,0,0,0,0.249641440633623,0,0,0,0,-0.00430726470422189,-0.0523829910616564,0,0,0,0.0352019304824119,0,0.026929286798618,0.122588488840229,0,0,0.0578981423797253,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0408698864888258,0,0.0438755693777824,0,0,0,0,0,0,0.282879241975291,0,0,0,0,0,0,0.132817757987689,0,0,-0.0896613163668128,-0.0435428895220196
X000001.CH.EQUITY,0,0.128575590271371,0,0,0.0964166444442432,0,0.0030230039995845,0,0.0839960914109474,0,0,0,0,0,0,0.182958193751939,0,0,0,0.112553517745809,0.0127403381849568,0,0,0,0,0,0,0,0,0,0,0.158280087089309,0,0,0,0,0.0941685882899303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397513197093201
