,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217846045763733,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0293120810142717,0,0,0,0.0892788782597877,0.744545896341993,0,0,0,0.04946571566972,0,0,0.014185930868999,0,0,0,0.0085013329779576,0,0,0.0525129568183748,0,-6.93889390390723e-18,-0.0577015944304639
X601601.CH.EQUITY,0,0.152005122616848,0,0,0,0,0.0639222277422114,0,0,0,0,0,0,0,0,0,0,0,0.0296150485677781,0,0,0,0,0,0.0871998721583761,0,0,0,0,0,0.0246304475515514,0.0065541181214485,-0.0183439388763256,0.0696315696139469,0,0.0484406617843427,0,0,0,0,0.0347582376740955,0,0,0,0,0,0,0,0.111152111173346,0,-0.0366247987369329
X2388.HK.EQUITY,0,0,0,0,0.387485020993416,-0.197087397734167,0,0,0,0,0,-0.262876536540631,0,0,0,0,0,0,0.329671939336734,0,0,0,0,0,0,0.330156644970683,0.244105303351904,0,0,-0.220442749078698,0,-0.276293085433584,0,0,0,0,0,0,0,0,0,0.090861411232037,0,0,0,0,0,0,0,0.0245343481730195,0
X388.HK.EQUITY,0,0,0,0,0.020474322026659,0,0,0.277805164667984,0,0,0,0,0,0.36723163422711,0,0,0.150456440030022,0.0425236320017799,0,0,0,0,0,0,0,0.183827013507604,0.104428990154265,0,0,0.0779903462437993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117276552886965,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.152317517901563,0,-0.427142076337807,0,0,0,0,0,0,0,0,0,-0.134446827655826,0,0.219217913171585,0,0,0,0,0,0,0,0,0,0.108356545795298,0.188226294907357,0.0176564266665371,0.00217251203521314,0,0,0.158325490181356,0,0,0,0.283808145606857,0.185482402353442,0,0,0,0,0,0.392776612100576,0,0,0,0,0
X688.HK.EQUITY,0,0,0.0094561132347168,0.231001432888401,0,0,0,0,0,0.0519739476376494,0,0,-0.0736245259084668,0,0,0,0,0,0,0,0,0,0,-0.0472998346767697,0,0,0.355654531964289,0,0.133500254715879,0,-0.120001214004959,0,0,0.0265316372361226,-0.00199098977980178,0,0,0,0,0,0,0,0,0,0,0.186771294093681,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.149436429362248,0.209951421034088,0,0,0,0,0,0.104044685655975,0,0,0,0,0,0,0,0,0,0,0.100063774778979,0,0,0,0.0190892004639262,0,0,0,0,0,0,0.182736734661657,0.0231711775690792,0,3.83903177711255e-05,0.182427805241255,0,0,0,0,0,0,0,0.0305781305300468
X601998.CH.EQUITY,0,0,0.0477845189046425,0,0,0,0,0,0,0.395756572797002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464848312446116,0,0,0,0,0,0,0,0,0,0,0,0,0.311482024984581,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0349328569432275,0,0,0,0.0714886227461059,0,0,0,0.0498223404421125,0,0,0,0,0,0,0,0,0,0.000988051845997638,0,0,0,0,0,0,0.698884287175158,0,0,0,0.0706589213484074,0,0,0.0621320871047856,0,0,0.0163330140232059,0.0443964076363372,0,0,0
X000001.CH.EQUITY,0,6.93889390390723e-18,0,0,0,0.0900526663429603,0.106382169649717,0,0.128827900537415,0,0,0,4.33680868994202e-19,0,0,0,0.0590454412747813,0,0.012359536926117,0,0,0.0729492686246368,0,0,0,0,0,0,0,0,0,0.0776994187773492,0,0,0,0.0258445813433479,0,0.0459288362389641,0,0,0,0.141767897202758,0.0532034697012231,0,0,0,0,0,0.12182651755035,0,0
X2007.HK.EQUITY,0,0,0,0,0.0463031460174094,0,0,0,0,0,0,0,0.0427645979902415,0,0,0,0,0,0.16391740162285,0,0.0327590633426769,0,0,0,0,0,0.232610550082226,0,0.0595945335424231,0.0746642568331154,0,0,0,0,0,0,0,0,0,0,-0.0204649458376735,0,0,0,-0.148160867212736,0.0955228533298259,0,0,0.336018568373937,0,0
X1109.HK.EQUITY,0,-0.221270622561516,0,0,0.098591845937023,0,0,0,0,0,0,0,0,-0.078891644159761,0,0,0,0.0376157954653865,0.112959332653309,0,0.179208055317733,0,0,0,0,0.0325958446247978,0,0.318487492084775,0.120511215941803,0,-0.108663868063011,0.177167377863085,0,0,0,0,0,0,0,-0.255194778250502,0,0,0,0,0,0.148666285679631,0.137170724447927,0.0314051251679083,-0.0487353689656062,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.201874920573312,0,0,0.25419107361952,0,0,-0.00362612952828789,0,0,0,0,0,0,0,0,0.336814212071891,0,0,0,0,0.0640081218335861,0,0,0,0,0.0538203697306435,0,0,0,0,0,0,0,0,0,0.0812497056181084,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.342535734683874,0,0.305459737399457,0,0.235664000719223,0,0,0,-0.0865152291466949,0.169735478147447,0,0,0,0,0,0.0949524844344534,0,0,0,0,0.110976933822848,0,0,0,0.0602862521229776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257842638116384,0,0
X823.HK.EQUITY,0,0,0,0,-0.0401899577655803,-0.0443561645066591,0,0,0,0,0,0,0,-0.145478428471886,0.193588218739475,0,0,0,0.160817057227985,0.264519482837943,0,0,0,0,0,0,0,0,0,0,0.120540481073591,0,0.238797037096909,0,0,0,0,0,0,0,0,-0.0529773609898412,0.0971256183680083,0,-0.0319933194652861,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.10561962040319,0,0.628706908130329,0,0,0,0.253968724158819,0,0,0,0,0,-0.359110728432591,0,-0.0969150719106121,0,0,0,0,0,0,0,0,0.353814133093437,0.00923908364291012,0,0.122706086182294,0,0,0,0.0458060336862613,0.074601727228233,0,0,0,0,0,0,0,0,0.275414214843886,0,-0.248688934678472,0,0,0
X001979.CH.EQUITY,0,-6.93889390390723e-18,0,0.139677322854952,0,0.0154879695054644,0,0,0.0703508126923673,0,0,0,0,0,0,0.320398959338225,0,0,0,0,0,0,0,0.0136544775462059,0.117800329238477,0.108994242084703,0,0,0,0,0.00092748428718119,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.146292477542997,0,0,0,0,0,0,-0.0245651139234741,0.0492210417875294,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0749196198684875,0,0,0,0.630247252579054,0,-0.103762886591169,0,0,0,0,0,0.00632167226474361,-0.0127724617027057,0,0,0,0,0,-0.0847531800837386,0,0,0,0,0,0,-0.121484375675069,0.0416323138349057,0,0,0,0,0,0,0,0.223066018237906,0.197865252730726,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0703687788896065,0,0,0,0.0171617080710794,0.222558880750577,0,0,0,0,0.107265047753416,0,0.441468573527112,0,0,0,0,0,0,0,0,0.04680105943885,0.0122102743818988,0,0,0,0,0,0,0,0,0,0,0,0.157478307872756,0,0,0,0,0,-0.172637521773268
X1997.HK.EQUITY,0,0,0,0.27283070358147,0.0164365530286218,0.26341132284475,0,0,0,0,-0.340121425539878,0,0,0,0.366741150638264,0,0,0,-0.00332631443469608,0,0,0,0,0,0,0,0.0608934023088254,0,0.00709030933760404,0.168918976890897,0.088742683064092,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116362359886993,0,0.0119336075615189,-1.38777878078145e-17,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.0997756067462808,0.0291067873979548,0,0,0,0,0,0,0,0,0,0.0386251303872985,0,0,0,0,0,0.310660311369518,0,0,0,0,0,0,0,0,0.112696294765817,0,0,0.29849530380959,0,0,0,0,0,0,0,0,0,0.0573015747599083,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,-0.0143499703162993,0.0313649402235401,0,0,0,0,0,0,0,0,0,0,0,0,0.0482117509120866,0,0,0,0,0.364148150691565,0,-0.0416586350642347,0,0,0,0,0.0344360536314578,0,0,0,0,0.0841680402374684,0,0,0.0182502849830864,0,0,0.0152788630791892,0.042307178076947,0.32714624503336,0,0,0.0223335862700179,0,0.0896932829106695,0,0
X601211.CH.EQUITY,0,0,0,0.071911782383723,0,0,0,-0.0346559509740865,0,0,0,0.0218262134604475,-0.0511173046964189,0,0.0420422016545196,0,0.131823848100806,0,0,0,0,0,0,0,0,0,0,0,-0.0353030744723028,0.0279725623349954,0,0,0,-0.00715264319885053,0,0,0,0,0,0.0406139902644523,0.11444615847752,0,-1.73472347597681e-18,0.318500456684668,0,0,0.144269841412966,0,0.277500808847084,0,0
X601229.CH.EQUITY,0.134490025510646,0,0,0.0466229324565136,0,0.123466380567987,0,0,0,0.103853388154455,0,0,0,0.291125836868442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145253769398488,0.00698107254073386,0,0,0,0,0.116819694151859,0,0
X601169.CH.EQUITY,0,0,0,0.154876285309268,0,0.147795104501758,0.148862382223299,0,0.0628156866386883,0.0243767764450292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246263996970027,0,0,0,0.152513985627279,0,0.048827980964557,0,0,0,0,0,0.0879260473213937
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715470807303889,0.0309238169518418,0,0,0,0,0,0,0.28219185716169,0,-0.103549801980609,0,0,0,-0.00639694909243911,0,-2.16840434497101e-19,0,0,0.00242913967149939,0,0,0.300504942333616,0,0,0,0.033369083046955,0,0.101848079436761,0,0,0.0357188443248856,0,0.0534802185057917,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.0138951367267186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114707268403223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269124621329421,0,0.177019003908967,0,0.0847975680702919,0,0.19641028315573,0,0,0,0,0,0.0420790285219283,0,0
X600015.CH.EQUITY,0,0,0.422643855166506,0,-0.0678736328133227,0,0.340908653733621,0,0,0,0,0,0,-0.257829514983921,0,-0.0959650118086275,0,0,0,0,0,0.115807437444086,0.268302979264241,0.0459676606809934,0,0.0830035864504266,0,0,0,0.0513855160939443,0,0,0.0952922549762555,0,0,0,0,0,0,0,0,0,0,0.0665477346028847,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,-0.0458263345209241,0,0,0,0,0,0,0,0,0,0,0.0248737529510333,0,0,0,0,0,0,0,-0.112736063088994,0,0,0,0,0,0,0,0,-0.0333303372674722,0,0,0.10870920117037,0,0,0,0.41035414502105,0.605667999817926,0,0,0,0,0,0,0,0,0.0502366237625996,0,0,-0.00287752686781504,0
X2882.TT.EQUITY,0.153725210618095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754891418897553,-0.131938438248317,0,0,0,0,0,0,0,0,-0.235535976319888,0.232242895288863,-0.0773459164954118,0,0,0,0.00507224216391513,0,0,0,0,0,0,0,0,0,0,0.0592491615824526,1.13322712548066,-0.122443048674493,0,-0.116967794463674
X17.HK.EQUITY,0,0,0,0,0.169487592523686,0,0,0,0,0,0,-0.0141414295305559,5.42101086242752e-20,0,0,0,0,0,0.0482975765881717,0,0.0172007883971487,0,0,0,0,0.163928494376244,0.177239203015371,0,0,0,2.16840434497101e-19,0,0,0,0.142997149659475,0,0,0,0,-0.0353059493371113,0.049346572915163,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,-0.0894027783844646,0,0.0195257011069772,0,0,0,0,0,0,0,0.207254850370968,0,0.0884266513576076,0,0,0,0,0,0.00464373544601707,0,0,0,0.275500734194935,0,0,0,0.028058401271455,0,0,0,0,-0.0409518437355326,0,0,0,0,0.0969485335364602,0,0,0.374472612000655,0,0,0,0,0,0,-0.0583647400666104,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,-0.0185311934660966,0,0,0,0,0,-0.0444448434045366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0505029879143168,0,0,0,0,0,0,0,0,0,0.926914259859983,-0.0894078860580985,0,0,0,0,0.133863066848481
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.00593089048238503,0,0,0,0,0.0104357541275291,0,0,0,0,0,0.357985739703996,0,0.0437446317463384,-0.0108801341429,0,-0.0312178079358588,0,0,-0.0020779130496941,0,0,0,0,0,0.323955055432033,0,0,0.0430592920509394,0,0,0.205930827366242,0,0,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0,0,0,0,-0.0690227275913539,0,0,0,0,0,0,0,0.0658005750627863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177603541431187,0,0,0,0,0,0,0,0.00985398543754149,0,0,0,0,0,0,0,0.0356275755630634,0,0,-0.883187219632949
VXFXI.INDEX,0.0071468150062015,0,0,0,0,0,0,-0.0898739112521334,0,0,0,0,0,0,0,-0.0536530137813858,-0.230884866181754,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173186220574181,0,0,-0.0945833134461249,0,0.0566699446619139,0,-0.0518600064963937,0.0387931329597873,0,0.308955565039331,0,0,0,0,0,0,0,0.141269003655584,0,-0.930898941498722,0
