,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.113014545701377,0,0.0508409295353679,0,0,0,-0.0755982646767529,0,0,0,0.496008832607955,0,0,0,-0.0722209031238195,0,0,0,0,0,0,0,0,0,0,0,0,0.0561456757938504,0,0,0,0,0,0,0,0.0887734110988545,0,0,0,0,0,0.216245104519888,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0577251556120932,0,0.127409829464888,0,0,0.122796362508386,0,0.100651408183764,1.38777878078145e-17,0,-0.101425987008296,0.111035935372724,0,0,0,0,0,0,-0.0703556059820387,0,0,0,0,0,0,0,0,0,0,0,0,0.163229972852378,0,0,0,0,-0.222106037339689,0,0.315845447398587,0.175011610483557,0.1716482386224,0,0,0,0,0,0.228623080872824,0,0
X601939.CH.EQUITY,0.33711081802424,0,0,0.288732422137035,0,0.0969857824796733,0,-0.0381354222855265,0,0,0,0,0,0,0.140823995589595,0.0375672295184441,0,0,0,0,0,0,0,0.0696590025572475,0,-0.0741647366483034,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0981960333369658,0,0,0.320402404184378,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.41963063949235,0,0.104797285018902,0,0,0.208588621802916,0,0,0.0737466574217723,0,0,0,0,0,0,-0.0471779584798094,0.0573955986578527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159918058063655,0,0,0,0,0,0,0,0,0.176795152710256,0,0,0
X5.HK.EQUITY,-8.67361737988404e-19,0,0,0.250755001867485,0,0.109632774996325,0,-0.334989034298391,0,0,0,0,0.0549313788237345,0,0,0,0,0,0,0,0.47133289221557,0,0,0,0,0.399191550348057,0,0,0,0,0,0,0,0.0353803690189654,0,0,0,0,0,0,0,0,0,0,0,0,0.203950972280763,0,-0.106657018200499,0,0,0
X601988.CH.EQUITY,0.164539802774324,0,0.258552712167198,0.0372620452651056,0,0,0,0,0.111841595472849,0,0.125786459737951,0,0,-0.222778356029454,0,0,0,0,0,0,0,0,0.0482837808141262,0.197362432264106,0,0,0,0.0316181469645878,0,0,-0.0513448037031409,0,0,0,8.67361737988404e-19,0,0.0325907691305411,0,0,0,0,0,0,0.114885899611887,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.144006664462541,0,0,0,0,0.162453577877307,0,0.338416917215154,0.100887891415366,0,0,0,0,0.142808922057157,0,0,0,0,0,0,0,0,0,0,0.0976597438100685,0,0,0.0311527546201946,0,0,0,0.0897416921413955,0,0.0109009649818552,0,0,0,0,0,0,0.00944643601095013,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0276533742964334,0,0,0,0.20147386257038,0,0,0,-0.155085311989757,0,0,0,0,0.292956197039322,0.289720256472363,-0.0622555923500809,0.00908471476704713,0,0,0,0,0.123797368675141,0,0,0.0860125297113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830999742855845,0,0,0,0,0
X601628.CH.EQUITY,0.269555704522704,0.205446702554683,0,0,0,0,0,0,0,0.0514309602830287,0,0,0,0,0,0.0171927721149991,0,0.088990226233832,0,0,-0.10094244723495,0,0,0,0,0,0,0.15553173530309,0.0687971709502812,0,-0.255062342017367,0,0,0,0,0,-0.182680931612011,0,0,0,0,0,0.133582363842927,0,0,-0.0237679583611116,0.0575996786562881,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0528856918628731,0,0.0773949101409549,0,0,0,0,0,0,-0.190251147812513,0,0.0420630541942283,0,0,0,0,0,0,0,0,0,0,0,0,0.118831102128399,0,0,0,0,0,0,0.0611145212902394,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517767949771023,0
X601166.CH.EQUITY,0,0,0.0395937520675393,0,0,0,0.47581255378558,0,0,0,0,0,0,0,0,0.206945678761483,0,0,0,0,0,0,0,0,0,0,0,0,0.0302285460638837,0,0,0,0,0,0,0,0,0,0,0,0,0.00396183692749767,0,-1.38777878078145e-17,0.195126382774448,0,0.0064516280539364,0,0,0,0,0
X601328.CH.EQUITY,0.0268079146022133,0.0549314974732846,0.0382630747402381,0,0,0.0657992249010327,0,0,0,0,0,0,0.248600553238492,0,0,0,0,0,0,0,0,0.204160701480585,-0.140096349221507,0.0834147111176511,0,0.0823870103273351,0,0,0,0,0,0,0,0,0.0153455673490862,0,0,0,0,0,0,0.0714817510816574,0,0.112030593773179,0.0894133414777065,0,0,0,0,0,0,-0.0531906367457151
X600000.CH.EQUITY,0,0,0,0,0,0.0681434329926346,0.177778525874662,0,0,0,0,0.333305807218395,0,0,0.0745739458486417,0,0,0,0,0,-0.0586462865360544,0,0,0.0316985536804242,0,0,0,0,0.144856871439631,0,0,-0.0527476072481288,0,0,0,0.0319553287996428,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0279410087653066,0,0.197422572614005,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136699138486615,0,0,0.0343436043379944,0.197563093182366,-0.0555670243778524,0,-0.0592283869857761,0,0.0934903867535271,0,0,0,0,-0.163458260196308,0.364691224857423,0,0,0,0,0.18312366440795,0,0.0430658721903338,0,0,0.124991052984886,0,0.0999347636023838,0.00754780240250521,0,0.0891169204125941,0,0,0,0,-0.0974790234136687,0
