,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.465196383700557,0,0,0,0.0665768870625621,0,0,0.00888496194129545,0.117651197121411,0,0,0.165045564994935,0,0,0,0.0731189430063906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.058879769413281,0,0,0,0,0,0,8.67361737988404e-19,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0142335482407341,0.125867837392156,0.211835452029911,0,0,0,0.0470703649672764,0,0,0,0,0.330461974429258,0.0914213663758851,0,0.0511824174191541,0,0,0,0,0.0250835341529011,0,0,0,-0.0685025814438856,0,0,0,0,0,0,0,0,0,0.0635531950353307,0,0.0496863153242942,0,0,0.0386544807302362,0,0.0191863719714756,0,0,0,0
X601939.CH.EQUITY,0.163134488142193,0,0,0.490434939810932,0.0645809960446371,0.0925885127454863,0,0,0,0.0575741915758588,0,0,0,-0.0322859357919213,0,0,0,-0.0204285998783585,0,0,0,0,0,0,0,0,0,0.182022838857832,0,-0.00464014142040102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272605915387422,0,0,0,0
X601288.CH.EQUITY,0,0,0.15953364392923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288728578976812,0,0,0.124289369682106,0,0,0,0.0767742844445254,0,0,0,0.0532802628494546,0,0,0,0,0,0,0.0856152004522853,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0565610473177777,0,0,0.206144236372499,0,0.206665169181513,0,0,0,0.211955087730535,-0.00846641751412778,0,0,0,0,0,0.195451789175034,0,-0.242525170610702,0,0,0,0,0.0447011427457238,0,0,-0.0597720130297029,0,0,0,0,0,0.196419253697226,0,0,0,0,0.0805620146265805,0,0,0,0,0,0,0.171785368388386,-0.00758643567291,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.321956477766371,0,0,0,0.10703828804399,0,0,0,0,0,0,0,0.0547628228203873,0,0,0,0,0,0,0,0.103753774514805,0,0,0,0,-0.230286109511284,0,0.0456788805240794,0.0738643459130772,0,0,0,0,0,0,0,0,0.0702550135032844,0,0,0,0,0,0,0,0.0792082500977514,-0.0684850406093568
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0883786281561375,-0.0823091742414799,-0.0328354677239984,0,0.121787124893535,0,-0.130331891558862,0,0,0.0603933398193366,0,0,0.542301101329745,0,0,0.0608788788538827,0,0,0.0915944504502763,0,-0.0517566143263033,0,0,0,0.0101199159954917,0,0,0,0,0.0391185469346747,0.250788192287096,0,0,0,0.105342098191931,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.133659756945405,0,0,0,0,0,0,0,0,0.0460792374030047,0,0,0.19146988093278,0,0,0,0,0,0,0,0,0.0375677886530335,0.159771837579581,0,0.153394684242265,0,0.0480914019881397,0,0,0,0.111371897594819,0,0,0,0,0,0,0,0,0,-0.0944442894570721,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.182516914151332,0,0.164829294581366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682286191128885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755969890022848,0,0,0.38698942358146,0,0,0.0348834844399824,0.0187116899011549,0,0.133391704191063,0,0.0563568117245034,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.370135037692716,0,0,0,0,0,0,0,0,0.419252577056736,0,0,0,0,0,0,0,0,0,0.0103515978344269,0.150807006966916,0,0,0,0,0,0,0,-0.0179997102491207,0,0,0.0272933184177938,0,0,0,0,0,0.0912762991562673,0,-0.0160606186580048,0.213210112297305,0,0,0,0.0808933446347498,0,0,-1.73472347597681e-18,0
