,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.277866819790199,0,0.0753721185474822,-0.0165338977285886,0,0.375547954855617,0,0,0,0.0984873775005742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11209056599616,0.00383228268548473,0.00382922131401687,0.037245432168934,0,0,0,0,0,0,0,0,0.126066021520914,0,0,-0.016420294033831,0,0,0,0,0,0,-0.0186906803283574,0,0,0,0
X601318.CH.EQUITY,0,0,0.133274195182844,0,0.0364673469026705,0,0,0,0.184349791870656,0,0,0.0613592489712946,0.101948379598194,0,0.0627975907348419,0,0,0,0,0,0.205074520116763,0,0,0,0,0,0,0,0,0,0.112607595419709,0,0,0,0,0,0,0.0327037176658501,0,0,0.0550294114460163,0,-0.0634033653105611,0,0,0,0,0,0.0652815176937137,0,0,0
X601939.CH.EQUITY,0.432128659135475,0.11602315719998,0,0,0,0,0,0.192197970866559,0,0,0,0,0,0,0,0,0.0302398992457088,0,0,0,0,-0.146176346144623,0,0,0,0,0,0,0,0.15510667600758,0,0,0.146807373899299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197172974901499,0.108364136580501,0
X601288.CH.EQUITY,0,0,0.0339154843430145,0,0,0.0511751789140988,0,0.478628203547939,0,0,-0.0416366177735544,0.0951563305272632,0,0,0.0943470044401141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12116395024197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576420021583871,0.000999611193049047,0,0,0
X600036.CH.EQUITY,0,0.0404068492672625,0,0,0,0,0.262506024099575,0.0121712209500771,0,0,-0.0681501039599043,0,0.255714327453452,0,0,0.137457789157922,0,0,0.121584587254258,0.0226588221459755,0,0,0.0163400796585911,0,0,0.0692977329069815,0.1951315977828,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.129988643107555,0,0,0,0,0,0,0,0,0,0,0.155051187071003,-0.106973057099854,0
X601628.CH.EQUITY,0.0115718237584124,0,0,0,0,0,0.031441874742857,0,0,0,0,0,-0.042342037591266,0,0,-0.211918796401473,0,0,6.93889390390723e-18,0,-0.0461952258716546,0.195924224393759,0,0,0.125494523936547,0,-0.100381709606316,0,0,0,0,0,0,0.0650916349322244,0.595539224234619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526741268197839
X1299.HK.EQUITY,0,0,-0.187568064354048,0,0.0322937663606957,0,0,0,0,0,0.245233593974124,-3.46944695195361e-18,0,0,0.207165967270065,0,0,0,0,0.149298749000019,0,0,0.0754399521494367,0,0,0,0,0,0,0,0.0385988309934083,0,0.0596469125245735,0,0,0,0,0,0.045283962163176,0,0.0743652155773816,0.138743528203695,0.175676804130268,0,0,-1.38777878078145e-17,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.139805398003339,0.425247462967927,0.0657861327822399,0,0,0,0,-0.0134571802189153,0.0469825201547649,0,0.281094810435803,0,0,0,0.0240431845093377,0,0,0,0,0,0.0579993630955656,0,0,0,0,0,0,0,0.0860761839211587,0,0,0,0,0,0.0449005653644368,0,0,0,0,0,0.0312356486234441,0,0,0,0,0,0,0,-0.0238723437260798,0
X5.HK.EQUITY,0,0.106399169408045,0,0,0,0,0,0,0,0,0.00185195096338877,0,0,-0.0328697349015297,0,0,0,0,0,0,0.227675458450897,0,0.192621534424116,0.128785022497154,0,0,0,0,0,0,0,0,0.0638187642018074,0,0,0,0,0,0.160088872214905,-0.0811008312335134,-3.46944695195361e-18,0.0557541837458419,0.306539123184299,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.255559742916282,0,-0.0820743757591618,0,0,0,0,0.0511308655861838,0.147829057379024,0,0.0212467523151239,0.0907781517001681,0,0,0,0,0,0,0,0.0072873905551883,0,0,0.0907335663225126,0.0171362707223265,0,0.319931996061197,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
