,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.52836149205476,0,0.0929272880584136,0.0261891544945297,0.0809724818823946,0.0664852900903856,0,0,0,0,0,0,0,0.0360984697102075,0,0,0.0221156884506198,0.0640800695755766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076152857923599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.405175495642437,0,0,0.0794421420709754,0.00251230974575563,0.100396175652434,0,0,0,0.0886750292934957,0.0845619643671184,0,0,0,0,0,0,0,0,0,0,0,0.0220657349762609,0,0,0.0451683914290843,0,0,0,0,8.67361737988404e-19,0,0,0,0.00539329002056319,0,0,0.0409385722532821,0,0.0317595400224229,0.0663754275413541,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.152632677581394,0,0,0.00355614085755265,0,0,0,0,0,0,0,0.134604266556436,0,0,0,0,0,0,0,0,0.0248047721662078,0,0,0,0,0,0.253992543508383,0,0,0,0,0,0,0.256824506184884,0,0,0,0.0864982307462765,0,0.0602046574036521,0,0,0,0,0
X601288.CH.EQUITY,0.373900679976988,0,0,0,0,0.0101580738207031,0,0,0,0.0957430258040477,0,0,0,0,0,0,0,0.235906609841695,0,0,0,0,0,0,0,0.0303402410886493,0,0,0.124992970284638,0.0648489775979769,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771542955824215,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449898438403883,0,0,0,0,-0.0666621646935046,0,0,0,0,0,0,0.229366611599901,0,0,0,0.2710928176387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156473029093098,0,-0.212657848671871,0,0,0,0,-0.233765602264707
X601988.CH.EQUITY,0,0,0,0.0111763857171447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352449602209137,0,0.00330691008226851,0,0,0,0,0,0,0,0.0367458358192308,0,0,-3.46944695195361e-18,0,0,0,0,0,-1.38777878078145e-17,0.403979376526829,0,0,0,0,0.0700677888453133,0,0,0,0
X600036.CH.EQUITY,0,0,0.190420277593091,0,0,0,0,0,0.088820557073367,0,0.0485551559480073,0,0.215578529813717,-0.0440693191287842,0,0,-0.0469861511439731,0,0.0399284210520374,0,0,0,0,0,0.400141246094392,0,0,0,0,0.117542163968486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167676296184963,0,0,0,-0.0476397370790099,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101232166135333,0,-0.0650772838600032,0,0,0,0.238726316664761,0,0,0.0859479028686118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324121784967912,0,0,0,0
X601628.CH.EQUITY,0,0,0.0389532276069833,0,0.068196348259425,0,0,0,0,0,0,0.0170512689468077,0.198114989526835,0,0,0,0.0251355562623906,0,0,-0.110567301725143,0,6.93889390390723e-18,0,0,0,0,0.154919988090062,0,0,0,0,0.236495637254676,0,0,0,0,0,0,-0.028154498288982,0,0.0926170986025696,0.172813603261352,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.101857943917865,0,0,0,0.0500406457703482,0.00820455426023241,0,0,0,0,0.0771969088901794,0,0,0,0,0,0,0.0236926998753913,0.208362841505146,-8.67361737988404e-19,0,0,0.00467049232475513,0,-1.73472347597681e-18,0,0,0,0.0884851136298817,0,0,0,0,0,0,0,0,0.169596925863866,0.258457739665832,0,0,0,0,0,0,0,0,0,0
