,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.320424481900308,0,0,0.214828172782742,0,0,0,0,0,0,0,0,-0.0683460842193343,0,0,0,-0.166643568137427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104797834551799,0.0794190051058395,0,0,0,0,0.177728984514427,0,0,0.259000165479033,0,-0.105369670757223,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0703448074307078,0,0.166850615373496,0,0.0602926551836915,0,0,0.323103959388481,0,-0.0622116661924157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135122385747139,0,0,-0.0966076152040564,0.316017866932732,0,0.148719323498495,0.0196857949834631,0,0,0,-0.00226391981133197,-0.0443465031663203,0,0,0
X601939.CH.EQUITY,0.185982190423888,0,0,0,0,0,0,0,0,0,0.0331230336571704,0,0,0.16453994131668,0,0,0,0,0,0.205442668581307,0.0669111523248166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483635483870109,0,0,0,0.0678731814398329,0,0,0.126966067960375,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.342763140153947,0,0,0,0,0,0,0,0.235140182231492,0,0,0,0.00260495876016746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00578834320224792,0.0749951851413857,0,0,0,0.164284092736134,0,0,0.23097091869461,0,0,0,0,0,0.068083638893089,0,0,0
X5.HK.EQUITY,0,-0.203612974445188,0,0.399174284300903,0,0,0,-0.106886501929143,0,0,0,0,0,0,0,0,0,0.0716280778483384,0,0.116578853421897,0,0,0.48812758950091,-0.226779057164696,0,0,0,0,0,0,0,0,0,-0.024338631245073,0,0,0,0,0.0404873696669981,0,0,0,0.121821538737705,0,0,0,-0.0136644575741275,-0.219764549300352,0,0,-0.171562155519982
X601988.CH.EQUITY,0.00356218170446572,0,0.0600237151151112,0.0183555131870764,0,0,0,0,0.112297616376055,0.164669855718725,0.163359798956627,0,0,0,0.151190240828967,0,0,0,0,0,0,0.423628491109741,0,-0.166306958157386,0,0,0,0,0,0,0,0,-0.000160283608965593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130638389767747,0
X600036.CH.EQUITY,-0.0208760626808147,0.221548295478738,0,0,0,0,0,0,-0.0322875005719461,0,0,0.0872409169308744,0,0.280952591870593,0,0,0,0,0.158212532473456,0,0,0,0.0615089074238289,0,0,0,-0.0500258327058438,0,0,-0.016500489133932,0,0,0.107968023038881,0,0,0,0.0614926500235123,0,0,0.0933299195492927,0.1925800955335,0,0,0,0,0,0.0586351121571994,0,0,0.104812229806926,0
X1299.HK.EQUITY,0,0.141606881975937,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0774236004407547,0.2122373918457,0,0,0.167905981743547,0.238616370391977,0,0.173316127964841,-0.00800339587404446,0,0.0825536887422798,0,0,0,0.0395139712181817,0,0,0,0,0,0,0,0,0,0,-0.2013367133656,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.0425425128852811,0,0,0,0,0,0,0,0,0,0,0,0.136620100330789,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0542415048612983,0,0,0,0,0.3159432322228,0,0,0,0,0,0,0,0,0,0.156249174121022,0
X601166.CH.EQUITY,0,0,0.0339691675671386,0,0,0.106588547597812,0,0,0,0,0,0,0,0,0,0,0.257032275293695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487442499882529,-0.007770572648399,0.228088287800441,0,0,0,0,0.183882675321619,0,-0.111272479002131,-0.0316482739125952,0,0,0,0,0,-0.0692873977821086,0,0
