,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.347804189681481,0.0821850798909728,0,0,0,0.128457650037677,0,0,0,0,0,0,0.263229619121464,0,0,0,-0.0310723131062308,0,0,0,0,0.0367112752925765,0,0,0,0.0763825251248685,0,0,0,0,0,0,0,0.0132159516067128,0,0,0,0,0,0,0,0,0,0,0.0199892428267543,0.0358348077923467,0,0,0
X601939.CH.EQUITY,0.041504880529261,0,0,0.0546028414622094,0,0,0,0,0,0,0,0.0473794872960355,0,0.193009271056517,0,0.405983464364465,0,0,0,0,0,0,0,0,0,0,0,0,0.000818591325029747,0,0,0,0,0.106889699444389,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.136915755430311,0,0,0,0,0
X601318.CH.EQUITY,0.0486136538135002,0,0,0,0,0,0.164205039749672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120749396216597,0,0,0,0,0,0,0,0,0.131921166047403,0,0.076147991578191,0.0272632991382138,0,0,0,0,0.119788971942488,0.033948696188245,0.259302155934028,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.376379958678267,0,0,0,0.402383145472835,0,0,0,0,0,0.0636009252056335,0,0,0,0,0.00348815045264091,0.0712623958746977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360067140580307,0,0,0,0,0,0,0,0,0,0,0,0.000156652994726902,0,0,0,0,0,0,0.0232652296256899,0,0
X601988.CH.EQUITY,0,0,0,0.226760196346757,0,0,0,0,0,0,0.0919273865206318,0,0,0.187742948603364,0,0,0,0,0,0,0.10420931149859,0,0,0,0,0.023214575265451,0,0,0,0.0954634392402469,0,0,0,0,0.108279283928076,0,0,0.0936813264831297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,-0.131313437806882,0,0,0,0,0,0,0,0,0.270796794550481,0,0,0,0,0,0,0.296789157740095,0,0,0,0,0.0664121152718777,0.708840822982041,-0.370673192938916,0,0,0,0,0.136762941024373,0,0,0,-2.77555756156289e-17,-0.055237117784748,0,0.0195358102946355,0,0,0,0.431636465863158,0,0,0,0,0,0,-0.185953504254607,0,-0.19825635087981
X600036.CH.EQUITY,0.133663682355313,0,0.0815823072193101,0,0,0,0,0.0289210684031454,0,0,0,0.0815634749375826,0,-1.38777878078145e-17,0,0.0724723454321033,0,0,0,0,0,0.18892251702439,0,0,0.0159428664848916,0,0,0,0,0,0.0612343599782343,0,0,0,0,0.170239568763099,0,0,0,0,0,0,0,0,0,0,0.00581178441039481,0,0,0.0214533672775042,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.14561411786544,0.174102707163372,0,0.00301240142924951,0,0,0,0,0,0,0,0.279514757568981,0,0,0.266600821124038,0,0,0.217167497545715,0,0,0,0,0,0,0.143559669980269,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0811135163652267,0,0,0,0,0,0,0.0187969989113246,0,0,0,0.260316029522922,0,0,0,0,0,0,0,0,0.24809211654812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520554082819873,0,0,0.0383836684600007,0,0,0.0940128589824149,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0678325185652546,0,0,0,0,0,0.0825341739442875,0,0,0,-0.132049705827158,0,0,0,0,0,0,0,0,0,0,0,0.102797309407035,0,0,0,0,0.135374541015844,0,-0.347363806912604,0,0,-0.0805523597681694,0,0.236024396963357,-0.213330372336297,-0.111319771259571,0,0,0,1.33170358982603,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.30091177917003,0,-0.0147797736489162,0,0,0,0,0,0,0,0.242401267311559,0,0,0.0605458298457034,0,0,0,0,0,0,0,0,0,0,0.024511178212613,0,0.0760883608680627,0,0,0,0,0.0406492665743,0,0.078595560962501,0,0,0,0,0,0.0434214826877063,0,0,0.157740729693935,0,0.0655599655279997,0,0,0,0
X601166.CH.EQUITY,0,0.163199779140512,0,0.088273140897798,0,0,0.0211330444292754,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365826908015674,0,0.102572044106344,0,0,0,0,0,0.0461522059294773,0,0,0,0,0,0,0.175690379770718,0,0,0,0.0206296379839164,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0350837700014526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831265075221359,0,0.509261602011545,0.00207560724351948,0.000501719936695448,0,0,0,0,0,0.171467595352104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228004832663232,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0864457898406239,0,0,0,0,0,0,0,0,0,0.432302624346346,0,0,0,0,0.0810044547971747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302966024703574,0,0.299878508789533,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00721374071396835,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.115652996668578,0,0,0.290743861409064,0,0,-3.46944695195361e-18,0,0.00813745439143645,0.0264112865560628,0.0913733287159978,0,0,0.268818837900826,0,0,0.0892646074536285,0,0,0,0
X000001.CH.EQUITY,0,0.416157834656281,0,0,0,0,0.0871582931775215,0,0.0449587131950267,0,0,0.0138302825965761,0,0.0501350552367514,0,0,0.000285390510550452,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0672910132453037,0,0,0,0,0,0,0.191280193112052,0.0693140488281995,0,0,0,0,0,0,0.00631614316483338,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,6.7762635780344e-21,0.0954798373582355,0.251107735828396,0,0,0,0,0,0,0.190567225121788,0,0,0,0,0,0.0846758303529185,0,0,0,0.00775589441015356,0,0,0.0126816735844947,0,0,0,0,0.0555589987103767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264990715229543,0,0
X16.HK.EQUITY,0,0,0,0,0.161501319149537,0,0,0,0.0316264431932347,-0.0817536092589053,0,0,0,0,0,0,0.0930630738850641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147160270909379,-0.0798203193630079,0,0.588083428816059,0,0,0.142550391373195,0,0,0,0,0.0374843122153602,0,0,0,0,0,0,0.0480937169387533,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.00671193529834657,0,0,0.178916665445645,0,0,0,0,0.105341378872785,0.000178605008958973,0,0,0,0,0,0,0,0.106733947369554,0,0,0,0.000632784285666895,0,0,0,0,0,0,0,0,0,0,0,0,0.463941030229228,0,0,0.0883026396195075,-3.46944695195361e-18,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0.0482131782657784,0.17466875334524,0,0,0,0.118476852212102,1.73472347597681e-18,0,0,0,0.0388184194775919,0,0,0,0,0,0,0,0,0.48661011350727,0,0,0.000140536708218647,0,0,0,0,0,0,0,0,0,0,0,0,0.117139062264671,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.158947529259212,0,0,0.17070948318703,0,0,0,0,0,0.196983237697909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084095543949529,0,0,0,0,0.0837284502262917,0,0,0,0,0,0,0,0,0,0,0.331588718741689,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0.369193429250677,0.0190011795103503,0.0086889415678147,0,0.0797825761786521,0,0,0,0,0,0,0,0.0309003452858018,0,0.0142865658019685,0,0,0,0,0,0,0,0,0,0,0,0.0308140308669437,0,0,0,0,0,0.0812645683778877,0,0,0,0,0,0.254022340083901,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.375945420820708,0.0423626342516118,0.203476458031101,0,0,0,0,0,0.128224502880587,0,0,0,0,0,0,0,0,0,0.882268855132723,0,0,0,0,0,0,0,0,0,0,-0.0600328643667069,0,-0.143313157881201,0,0,0,-0.347508263052849,0,0,0,0,0,0,-0.354333485581417,0,0
X601998.CH.EQUITY,0,0.0352788400067318,0,0,0,0,0.0278714406566157,0,0,0,0,0,0,0,0,0,0,0,0,-0.120097153398593,0.400089559918425,0,0,0,0.0589766023542146,0,0,0,0,0,0.365352088509936,0,0,0.0345471267361951,0,0,0,0,0,-0.0155021854887096,0,0,0,0,0,0.0496814197805704,0.168842418536607,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0.201407531228295,0,0,0.0358708532744989,0,0,0,0,0,0,0,0.135081583881248,0.0672617647500352,0,0,0,0,0,0,0,0.229214879132287,0,-0.0273510720853783,0,0,0,0,-0.12555453533562,0,0,-0.0477161695861898,0.222087107596716,0,0.104885771502131,0,0,0,0,0,0,0,0.194066912847406,0.325586541305387,0,-0.224217109138279,0
X2388.HK.EQUITY,0,0,0,0,0,0.253446173974371,0,0,0,0,0,0,0,0,0,0,0.090545484222151,0,0,0,0,0,0.319307639483758,0,-0.0087080571980471,0,0,0,0.0964750316494055,0,0,0,0,0,0,0.260134172224697,0,0,0,0,0.0555984864832864,-0.0511196702022267,6.93889390390723e-18,0,0.0204384656090632,0,0,0,0,0.0790268350929948,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.236177414435708,0,0,0,0,0,0,0,0,0,0.139536329152606,0,0.28106836170329,0,0,0.2013643963346,0,0,0.0125585466722567,1.73472347597681e-18,0.568233205741534,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232202347745242,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.0893619061298721,0,0,0,0,0,0,0,0,0,0,0.204192923833787,0,0.116054079170762,0,0,0,0.089482784427087,0,0.0696299161167809,0.16161281261796,0,0,0.0823458027558315,0,0,0,0,0,0,0,0,0,0,0,0,0.0855524270372368,0,0,0,0,0.046756851038411,0,0.0684039186005137,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.128782357829279,0,0.217211184418067,0,0,0,0,0,0,0.173236440035113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121834329456119,0,0,0,0.187896423861194,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
