,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.41031329821919,0.0759320077851638,0,0,0,0,0,0,0,0,0,0,0.0531804075801588,0,0,0.0758708537042512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0516401620203688,0,0,0,0,0,0,0,0,0,0.0782759098626637,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.132514802498047,0.254875281056262,0,0,0,0,0,0,0,0,0.288984955392613,0,0.0811119426947435,0.0435354393682141,0,0,0,0,0.0971756392690069,0,0,0,0,0,-0.0111475157592737,0,0,0,0.0603058506300549,0,0,0,0.0234267428091298,0,0,0.0157841136311599,0,0,0,0,0.0303908012958519,0.00282020630181066,0,0
X601939.CH.EQUITY,0,0,0,0.709799263747138,0.0319921124794184,0.0528912785969826,0,0,0,0.243649451171005,0,0,0,0,0,0,0,0,0,0,0.0476637672017018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223720357638228,0,0,0.0226175439651151,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.316724988100256,0,0,0.844104336453985,0,0,0,0,0,0,0,-0.0378638052150881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101282425804873,0,0,0.0295494736903356,0.127126970568096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,-3.46944695195361e-18,0,0,0.14998206695437,0,0.300984211711582,0,0,1.38777878078145e-17,0,0.0432416850103362,0,0,0,-4.33680868994202e-19,0,0,0.0206304249469089,0,0,0,0,0,0.0145660351631779,0,-0.139974397871823,0,0,0,0,0,0,0,0,0.109302508394442,0,0,0.282305305255285,0,0,0,0,0,0,-0.0573437526362362,0,0.0584780168953624,0,0
X601988.CH.EQUITY,0,0,0,0,0.368044398797083,0,0,0,0.0901633194534162,0,0,0,0,0,0,0.0951909447457223,0.0402412729486654,0,-0.0703814257771599,0,-0.0704924661809301,0,0,0,0.244575486379458,0,0,0,0,0,0,-0.222576253373877,0,0,0,0,0,0,0,0,0.0691600129207258,0,0,0,0,0,0,0,-0.0306687065443916,0,-0.122615872449464
X600036.CH.EQUITY,0,0.0982310014315085,0,0,0,0,0,0,0,0.425743112452934,0,0,0,0,0,0,0.00715980488974456,0.153445595662046,0,-0.122992014296051,0,0,0,0,0.16734574522193,0,0,0,0,0,0.218245843327531,0,0,0,0,0,0,-0.0151526344328347,-0.0257019985260791,-0.193267809329894,0.14879406873745,0,0,0,0.135548868580545,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.230553550303529,0,0,0,0,0,0,0,0.0386315126607578,0,0,0,0.218007849835828,0,0,0,0,0,0,0,0,0.0573176532977612,0,0.122788559627317,-0.22326074896314,0,0.0654856974365549,0,0.0389241780822431,0,0,0,0.371655923865889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.125719930248117,0,0.00170428919514092,-0.0907616244713219,0,0,0,0,0,0,0.0232723487050563,0,0,0,0,0,0.193651583268744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407538761066556,0,0,0,0,0,0.203834178469898,0.0662245624186519,0,0.078145526217926,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.153482373267064,0,0,0,0.383096157839729,0,0,0,0,0,0.464960242819065,0,0,0,0.041136020418249,0,0,0,0.0891430026640224,0,0.204000687196992,0,0,0,0,-8.67361737988404e-19,0,0,-0.0111022307596472,0,-0.0730964987030757,0,0,0,0,-0.0831507460660012,0,0,-0.0720584915754671,0,0,0,0,-0.120624970001916,0,0,2.16840434497101e-19,0,0
