,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.133824372947515,0,0.171603219557242,0,0,0,0,0,0,0,0.329225193073467,0,0,0,0,3.46944695195361e-18,0,0,-0.161457798077595,0,0,0,0,0,0.0925664761416051,0,0,0,0,0,0,0,0,0.0586681746788555,0,0.179215450940771,0,0,0,0,0,0,0,0,0,0,0.134073216461368,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0956244733313122,0,0,0.164694650153352,0,0,0,0.213458313943566,-0.0695817555203227,0,0.251365404935267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104575682939535,0,0,0,0.226116668343324,0,0,0,0,0.220250639052374,-0.255058980709477,0,0.174773883821128,0.0969059675967138,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.626779647981191,0,0,0,0.0224863930011658,0,0,-0.0336101458681546,0,0,0.172646539311238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036004969790856,0,0,0,0,0.0324254192029603,0,0,0.277237754754726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.276621684784949,0,0.0552563846523204,0,0,0.369825257577703,0,0,0,0,0.12133309532889,0,0,0,0,0,0,0.0965655762502809,0,0,0.0301683803807377,-0.0538888891191355,0,0,0,-0.0601900846301686,0,0,0,0,0,0,0,0,-0.126041209269648,0,0,0,0,0,0.205193370674525,0,0,0,0,0,0,0.0866471121949121,0,0,0,0
X5.HK.EQUITY,0,-0.104024956753495,0,0.218898210528843,0,0.0299442905344363,0,0,0,0,0,0,0.0739689521453777,0,0,0,0,0,0,0,0.437571080016655,0,0,0,0,0,0,0,0,0,0.423919927136369,0,0.0194079620817702,0,0,0,0,0,0,0,0.00338095885090086,0,0,0,0,0,0,0.175742273860504,0,-0.121669344258547,0,-0.092122366464043
X601988.CH.EQUITY,0.225881416687307,0.0686739039214267,0.214614411037197,0,0,0,0,0,0.161591686653097,0,1.38777878078145e-17,0.0871157726670079,0,-0.178829627550801,0,0,0,0,0,0,0.0776923509499104,0,0,0,0,0.0562319701918003,0,0,0,0,0,0,0,0.0877040303848607,0,0,0.0143533557852896,0,0,0.0615484586868908,0,0,0,0.0938814616506183,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.202987200127591,0,-0.03293983949202,0.0316310347434132,0,0.236893505108668,0,0.278557413103906,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.0463582942620635,0,0.0820960106035995,0.0347877302696245,0,0.0954267508179272,0,-0.000725328526257828,0,0.034356606193767,0,0,0,0,0,0,0,0,0,0,0.00133558457464359,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.106376860462074,0,0,0,0.1125763693782,0,0,-0.112151156802694,0,0.0234791391419192,0,0.236122682993389,0,0,0.0263450755749897,0,0,0,0.0471572763456074,0.0658673875477785,0.0910081873490318,0,0,0,0,0,0.012129033446574,0.212874710693224,0,0.0313603872276467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.144397027954155,0.193080345479382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00533505153973927,-0.105750133509448,0,0,0,0,0,0.232057695747204,0,0.0177415136757262,0,-0.124255616000338,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.104203609872244,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.132802244909118,-0.334010521234644,0,0,0,0,0,0,0,0,0,0,0.409793557840469,0,0,0,0.113348262070658,0,0,0,0,0,0,0,0.0689172459436773,0,0,0,0,-0.619022014315065,0.120368653909352,0,0,0,0,0,0.76559318827637,-0.0490774470143293,-0.289997481953637,0,0,0
X601166.CH.EQUITY,0,0,0.0356417869764728,0,0,0,0.464387176305031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00458279817057699,0,0,0,0.114155712516196,0,0,0.280003238585765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176422808074742,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.137954620807712,0.0170331664637488,0,0,0.0608824620223611,0,0,0,0,0,0.48572073007413,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589943381445264,0,0,0,0,0,0,0.0400510011938908,0.105328361634721,0,0,0,0,0,0.0270293274134736,0,0,0,0,0,0,0,0,0,0.0213425307274449,0,0
