,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186546955090171,0,0,0,0,0.5008359309993,0,0,0,0,0,0,0,0,0,0,0,-0.157093695742039,0,0,0.498859380806507,0,0,0,0,0,0,0,0,-0.0164045706367732,0.0994568623312778,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.037348523777062,0,0,0,0,0,0,0,0.0554720366901264,0.324326774787204,0.0853009251840128,0,0,0,0,0,0,0.102932122510339,0,0,0,0,-0.0156212768549748,0,0,0,0,0.1691210895219,0,0,0,0.105544194054879,0.117761089443613,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.608016888149583,0,0,0,0,0,0,0,0,0.0228278897734757,0,0,0,0,-0.0148871325744274,0,0,-0.0888866550132492,0,0,0.191994282323956,0,0.0789141915522262,0,0,0,-0.555887127443465,0,0,0,0,0,0,0,-0.155910353321397,0,0,0,0,0,0,0.555418518890862,0,-0.0451864045888068,0,0,0.131615124925503,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.00515668600995429,0,-0.107192783138498,0,0.136012556219395,0,0.32837081013901,0,0.0177029712846344,0,-0.031944202235937,0.322066867857763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.073023429561122,0,0,0,0.149765484892992,0.339637125956884,0,0,0,0.0291806261002802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177537041083589,0,0,0,0,0,0,0,0,0,0.129375030096588,0,0.284233849015709,0,0,0,0,0,0,-0.0939660885540925,0,0.0595270446830941,0,0
X601988.CH.EQUITY,0,0,0,0,0.352093144886855,0,0,0,0,0,0.0936847586330601,0,0,0,0,0.11497569634086,0.0344947639917715,0,0,-0.0718651239178217,-0.069520031349659,0,0,0,0.254812156604088,0,0,0,0,0,-0.253447122873039,0,0,0,0,0,0,0,0,0,0,0.0408511192420625,0,0,0,0,0,0,0,0.0871084677061379,0
X1299.HK.EQUITY,0,0,0,0,0.179159981878731,0,0,0,0,0,0,0,0,0,0,0,0.169123201868271,0,0,0,0,0,0,0,0,0.049264264073319,0,0,-0.00656527955352123,0.105963266966323,0.0436979088325463,0,0.0229228422825988,0,0,0,0,0.549773742234403,0,0,0,0,-0.042727032052439,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.552177962896614,0,0.270015076023901,0.148661259792005,0,0.0261826756771202,0,0,0.0302558802847663,0,0.072407580277255,0,0,0,0,0,0,0,0.0490035604422879,0,0,0,0,-0.0572990081196903,0,0,0,0,0,0,0,-0.0987025353042921,0.155342593322475,0.298593723381473,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0473142081204204,0,0.0232308465271585,0,0,0,0,0,0,0,0,0,0,-0.0892127899760968,0,0,0.225348627740243,0,0,0,0,0,0,0,0,0,0.0478021681402451,0,0,0,0,0,0,0.0888423121878482,0.345858069163143,0,0,0,0,0.221165809675668,0,0.102375799233314,0.0714935687411006,0,0,-0.0343832260150826,0,0,0,0
X601328.CH.EQUITY,0,0,0.0143898323403519,0,0,0,0,0.7040324460394,0,0,0,0,0,0,0,0,0,0,0,0.126846657065303,0,0,0,0,0,0,0.0390397077284869,0,0,0,0,0,0,0,0,0,-0.0161737823492625,0,0,0,0,0,0,0,0,0,-0.170038831692791,0,0,0.0443796216960033,0
