,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.668271424252697,0,-6.93889390390723e-18,0.0151005335206357,0,0,0,0,0,0,0,0.0529448616854811,0,0,0,0,0.12843882642837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0193861926525108,0,-0.0195331072052796,0.0500228785454723,0,0,0,0,0.0461780639253778,0,0,-0.0213902352811201
X601939.CH.EQUITY,0.162175209123147,0,0,0.612018276283259,0,0.0154022562616405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13070479101313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00820902419372148
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0127580770071725,0,0,0,0,0,0,-2.16840434497101e-19,0.0856618070053879,0.295224657319176,0,0,0,0,0,0,0.141298559689515,0,0,0,0,3.46944695195361e-18,0,-3.46944695195361e-18,0.0481459597541977,0,0,0,0.0032242144431742,0,0.0667530434939961,0.192061172269156,0,0.0138952639575583,0,0,0,0.0199419352062412,0,0,0.0642714803056539,0,0
X601288.CH.EQUITY,0.11649043746247,0,0.00654852109236435,0,0,0.0640575981542309,0,0,0,0.0824898363080415,0,0.0366385183375592,0,0,0,0,0,0,0,0,0,0,0,0,0.150447796085993,0,0.296881009420642,0,0,0.153349106404811,0,0.0581838007926711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.263644416135475,0,0.388983923243185,0,0,0.0941382028913095,0,0,0,0,0,0.160716298355719,0,0,-0.279539766906899,0,0,0,0,0,0.380070009655688,0,0,0,0.164450660966097,0,0,0,0,-0.132474336087901,0,0,0,0,0,0,0.0642943912246362,0,0,0,-0.401823874168192,0,0,-0.138195893429684,0,-0.187911292552852
X601988.CH.EQUITY,0.116243395143024,0.0103392424035835,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.584142836244243,0.0365081169895625,0,0,0,0,0.0119271152519222,0.149328959997726,0,0,0,0,0,0,0,0,0,0.0616054783551365,0,0,0,0,0,0,0,0,0,0.0870836638657699,0
X600036.CH.EQUITY,0,0,0,0,-0.0282031403477805,0,0,0,0.0323500533434416,0,0,0,0,0,0,0,-0.0222122285852666,0.0377889775322325,0,0,0,0,0,0,0.757626800147192,-0.00619471912776918,0.0323273324135223,0,0,0.103270713534935,0,0,0,0,0,0,0,0,0,0,0,0,0.065383677985217,0.0704323210164341,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.234478307998616,0,0,0,0,0,0,0,0.171682815465803,0,0,0,0,0,0,0.124764526895618,0.00711066790540807,0,0,0,0,0,0,0.184744554091715,0.12657611679523,0,0,0,0,0.135957560839442,0,0,0,0,0,0,0,0,0,-0.112189246393956,0,1.73472347597681e-18,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.218319022036216,0,0,0,0.0307741507663244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505686968609515,0,0,0,0,0,0,0,0,0,0,0,0,0.402711258608502,0.231693849701656,0,0,0,0.0293128476865222,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.171810540913679,0,0,0,0,0.115084690830862,0,0,0,0,0,0,0.256715103564472,0,0,0,0,0,0,0,0.224865594316663,0,0,0,0,0.0656259337864772,0,0,0,0,0.00608063985898174,0,-0.00585923596763441,0,0,0,0,0,0.198599406717715,0,0,0,0.00222188406269526,0,0,0,0.027851137651388,0,0,0
