,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601166.CH.EQUITY,0,0,0,0,0,0.296172143263128,0,0,0,0,0,0,0,0.535817000887523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330699972068043,-0.135536125650734,0,0,0.387876117888693,0,0,-0.0698204693373813,0,-0.141221145175703,0,0,0,0,-0.0367279746927678,0,0,0
X600000.CH.EQUITY,0.00427817751557065,0,0,0.128695540784691,0,0,0.2761475809894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370648209133481,0.0672703292908552,0,0,0,0,0,0,0,0,0,0,0.0403722057429556,0,0,0,-0.0067719169700419,0,0,0,0,0.113817255334505,0,0.0578139895601998,0,0
X601319.CH.EQUITY,0.0958377418088645,0,0,0,0,0,0,0,0.351854917060859,0,0,0,0,0,0,0,0,0,0,0.161145654267967,0,0,0,0.082996645839963,0,0,0,0,0,-0.00119095294144082,0,0.0390571486582553,0,0,0,0,0,-0.0439790577450601,0,0,0,0,0,0,0.179823224790968,0.127105954880166,0,0.135547230618062,0,-0.0368685236860928,0
X601601.CH.EQUITY,0,0,0,0,0,-0.198445643347899,0.0559078392874891,0,0.382628654142943,0,0,0.0149255566979338,0,0,0,0.200736166963509,0,0.318095160612417,0,0,0,0,0,0,0,0,0.155109013919533,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216168568406129,0,0,0,0,-0.00316339462933184,0,0,0,-0.0282516339783938,0
X16.HK.EQUITY,0,0,0,0.00534312498885782,0,0,0,0.0187739675793616,0,0,-0.0351602106546559,0,0,0,0,0,0,-0.0563889097351124,0.0276487356324655,0,0,0,0,0,0,0.217438843060359,0,0,0,0.137778421071794,0.0306319207270491,0.190706365533265,0,0,0.185178675893384,0,0,0,0,0,0,0.452345010423138,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,-0.0984486439204655,0,0.105733274040716,0,0,0,0,0,0,0,0,0.333065807085092,0,0,0,0.142044209465172,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.269736444979064,0,0.327783870507981,-0.307831382777137,-0.0998595256490581,0,0,0,0,0,0,0,0,0.116180720260481,0,0,0,0,0,0,0,0,0.345738781278208,0
X11.HK.EQUITY,0,0,0,0,0.159247267032825,0,0,0.288643260250555,0,0,0,0,0,0,0,0.0985385237913011,0,0,0,0,0,0,0,0,0.0322503983641679,0,0,0,0,0.170845238709385,0,0,0,0,0,0,0,0,0,0,-0.0441085695035353,0,0,0,0,-0.00928542254127301,0,0,0,0,0
X000001.CH.EQUITY,0,0.00208689241306428,0,0,0,0,0,0,0,0,0,0,0.104745053104446,0,0,0,0,0,0.105696033497404,0,0,0,0.0802881149078708,-0.0264955145624886,0,-0.151286134222365,0,-0.108243367948112,0,0,0,0.101077257136473,0,0,0.208604109336104,0,0,0.332272002357513,0.0971902063090658,0,0.00156771317964745,0,0,0,0,-0.0184887076178568,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0702985759978005,0,0.331929557760043,0,-0.0918991653002365,0.0198877038511179,0,0,0,0,0.100690904398418,0,0,-0.00552434243871374,0,0,0.258066164240047,0,0,0,0.0817113993607878,0,0,0.0353796388409012,0,0,0,0,0,0.0160928551330803,0,0,0,0,0,0,0,0,-0.187540364146388,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.0773931537671944,0.502808139037527,0,0,0,0.0378201242387656,0,0.115700894712504,0,-0.142072553410311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151636859807066,0,-0.0332346865470717,0,0,-0.320084824454256,0,0,0,0,0.306394244391495,0.00797290184821228,0,0,0,0.446502787898054,-0.0919293910236181,0,0,0
X2388.HK.EQUITY,0.0174508065294456,0,0,0,0.581716969300656,0,0,0,0,0,0,0,0,0,0.211067286294116,0,0.0429849333898396,-0.0389911767547085,-0.0711674904919834,0,0,0,0,0,0.390245701838729,0,-0.0178340139503145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.307230759445132,0,0,0,0,0,0.0500101412181598,0.0446206639571533,0.080676919138806,0,0,0,0,0,0,0,0,0,0.0111611798118132,0,0,0.117998742509869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720520998794744,0,0.136331937987625,0,0,0,0,0.095731567694079,0
X600030.CH.EQUITY,0.0478799084817294,0.0202057143734446,0,0,0,0.132715267269605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101232670784349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511367970898563,0,0,0.073797668341832,0,0,0,0,0,0,0,0.0992398714212871,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.20096413656912,0,0,0,0,0,0,0.0167007301304427,0.152913780087148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.252974038509509,0.0861423390081815,0,0.267351066241931,0.0445599554370526,0,0,0.258300665384057,0,0,0
X688.HK.EQUITY,0,0.115486551251136,0,0,0,0.110121587713975,0,0.10388601645646,0,0,0,0,0,0,0,0,0,0.119925374471069,0,0,0.194053909914259,0,0,0,0,0.0639884480215283,0,0.287062647951228,0,0,0,0.206861778346006,0,0,0,0,0,0,0,0,0,0,0,0,0.066532521193307,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,-0.0929999760006932,0,0.0350722668159156,0.198707098118256,0,0,0.067541530102861,0,0.11247827633917,0.111336490662065,0.259860250121998,0,0,0,0,0,0,0,0,0,0.126011830754823,0,0.0933865072599193,0.101940857761063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363959690333121,0,0,0.0497348081590951,-0.0044871426660257,0
X601818.CH.EQUITY,0,0,0,0.14824203473865,0,0.196493876029855,0.123705574196415,0,0,0,0,0,0,0,0,0,0,0.0515445248881346,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266860039988699,0,0,0,0,0,0,0.04507895439978,0,0,0,0,0,0,0,0,0,0,0,-0.0121712000464674,0
X2007.HK.EQUITY,0,-0.0471243126205968,0,0,0,0,0,0,0,0,0.0432791826046321,0,0,0,0,0.174925527980714,0.0422912489898968,0,0,0,0,0,0,0,0.0101862438800553,0,0,0,0,0,0.00687911557790758,0,0,0,0,0,0,0,0,0,-0.0528098199738897,0.435494094767351,0,0,0.0887609959872261,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.262070469819865,0,0,0,0.107547559318735,-1.73472347597681e-18,0.282805609568646,0,0.105420439285096,0,0,0,0,0,0,0.0398293000852677,-0.0397629301032886,0.0799771292097755,0,0.0990160806791445,0.0174515518792931,0,0,0,0,0,0,0,0.051714419232524,0,0,0,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.169748060925033,0,0.105054704630328,0,0,-0.134645895857067,0.0368233605342846,0,0,0,-0.149335608565397,0,0,0,0,0,0,8.67361737988404e-19,0,0.40403691491475,0,0,0,0,-0.060721003380963,0.275842396187321,0,0,0,-0.039551978135847,0.282771177695008,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.0191616803344429
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025864952030498,0,0.0362100192987434,0,0.142755047209571,0.0708022082012278,0.14933977212774,0,0,0,0,0,0,0,0.459935370535559,0,0,0,0,0.0531861254646428,0,0,-0.107474022957675,-0.0670777381556646,0,0,0,0.225622832660139,-0.0431613090691817,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0.0175934864560571,0,0,0,0.0149666663753472,0,0,0,0,0,0,0,0,0.309179425002862,0,0,0,0,0,0,0,0.0276017498885111,0.0639640657858005,0,0,0.284468151031439,0,0.345743605907154,0,0,0,0,0,0,-0.136996706954777,0,0,0,0.0436967979902526,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0.173506081227953,0,0,-0.0565981781894226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906588526846751,0,0,0,-0.0372818859399936,0,0,0,0.0168139220468812,0,0,0.0734444909137222,0.154312140061853,0,0.162113420803538,-1.73472347597681e-18,0,0,0,0,0,0,-4.33680868994202e-19,0,0.299043012891209,0.190802488679151,0,0,0
X601066.CH.EQUITY,0,0,-0.105945628850085,-8.67361737988404e-19,0,0,0.0763592936264342,0,-0.0520369920331016,0,0.0522406684074516,0,0,0,0,0,0.0208998109981535,0,0,0,0,0,0,0,-0.19695173965443,0,0,0,0,0.0539738103217973,0,0,0,0,0,0,0,0,0,0,0.114156668634815,0,0,0.113446574593363,0.34217329600809,0,0.0977041291955077,0,0,0,0
X001979.CH.EQUITY,-0.101297150554298,0,-0.0900919541331157,0,0,0,0,0,0,0,0,0,0.0143594684576832,0,0.0800548227300958,0,0,0.11293222003589,0,0,0,0,0,0,0,-0.153616872945122,0,0,0.0675241008813291,0.270258048784292,0,0.0641599808506253,0,0,0,0,0,0,0,0,0.253065542488939,0,0,0.481321890135968,0,0,0,0,0,0,0
X601211.CH.EQUITY,-2.16840434497101e-19,0,0,0,0,0,0,0.0265640882977056,0,0,0,0,0.244121241307677,0,0,0,0,-0.117399150395164,1.73472347597681e-18,0.017332507746225,0.000160369199433803,0.0452071013497541,0.35542447024339,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0.0363721930729942,0,0,0,0,0,0.280099794864427,0,0,0.0325056892557597,0
X600837.CH.EQUITY,0.0186716739081655,0,0,0,0,0,0,0,0,0,0,0,0.0857792169208487,0,0,0,0,0,0,0,0,0,0.054256075001692,0,0,0,-0.0322058392195087,0,0,-0.0129486284266362,0,0,0,0.0693211960804363,0,0,0,0,0,0,0,0,0,0,0.0919037887171505,0,0,0.336075497521002,0.293256398339736,0,0
X002142.CH.EQUITY,0,0,0.294125574601778,0,0,0,0,0,0,0,0.0902831121002045,0,0,0,0,0.114070521149039,0,0.278796253677536,-0.04295674455454,0,0,0,0,0,0,-0.120306334331923,0,0,0,0,0,0,0,0.0613307727867947,0,0,0,0,0.0517216739461328,0.0242794981289782,0,0,0,0,0,0.143006684016453,0,0,0,0,0
X601229.CH.EQUITY,0.510027759213893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196135542886158,0,0,0,0,0,0.150369376921368,0,-0.0275727687732565,-0.174240566787016,0,0,0,0,0,0,0,0,0,0,0.109259430526201,0,0,0,0,0,0,0,0.256733361905149,0,0,0,0,0
X601336.CH.EQUITY,0.0539310814004437,0,-0.0550162810161206,0,0,0,0.252842020853293,-0.0945593675892404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152481336419629,0,0,0.012868026556161,0,0.169713352906552,0.29502452477867,0,0,0,0,0.0191387759940476,0,0,0,0.167922439672733,0.16693621856619,0,0,0,0,0
X2882.TT.EQUITY,0,0,-0.0269877711083108,0,0.0274851594430691,0,0.0781106851279502,0,0,0,0,0,0,0,0,0.0852239617953991,0,-0.00474700397876639,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0580419124896477,0,0,0,-0.0815824544371316,0,0,0,0,0.17117099085528,0,0,0,0,0,0,0,0,0,0.292072589451691,0,0,0,0,0.0221935372575405
X1997.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0946781315615141,0,0.0946262437342488,0,0.169325569313268,0.0824383570075271,0,0.0895652372519358,0,0,0,0.0237053374523736,0,0,0,0.0951275847334678,0,0.363536906812657,0.137604344309507,0.123326169697659,0,-0.296161307568014,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0779713428289985,0,0
X600015.CH.EQUITY,0,0,0,0.10030285266976,0,0.0532801227139986,0,0,0,0,0,0.214231769136328,0,0,0,0,0,0,0,0.0273060555185555,0,0,0,0,0,0,0,0,0.0517762153085368,0.104269416875432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470844012026357,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.485990195464196,0,0,0,0.145488682260357,-0.0626352642258356,0,-0.113088272231734,0,0,0.0438164458797954,0,0.0475319705318219,0,0,0.00392969439555619,0,0,0.219486832868857,-0.116398678423689,0,-0.080528854607248,0,0,0,0.0504326874503562,0.502568572620224,0,0,0,-0.0198949127776068,0,0,0,0.700414616618049,0,0,-0.0479547700295596,0,0,-0.0220273361399188,0,0
X000166.CH.EQUITY,0.0568897986600499,0,0,0,0,0,0,0,0,0,0,0.0250955201450982,0.0795987765692726,0,0,0,0,0,0,0,0,0,0,0,0,0.0468888965675125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118633484770378,0,0,0,0,0,0,0.43932051713516,0,0.151313896909253,-0.0683173144611274,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.262473863713301,0.0767780471312874,0,0,0,0,0,0,-0.0840663693121388,0,-0.165887026685144,0,0,0,0,0,-0.486248495290166,0,0,0,0,0,-0.224882529965361,0,0,0,0.123748898251106,-0.0585224057227053,0,0.157785243131108,0,0.360398101758836,0.477708846097493,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0683643696564048,0,0,0,0,0,0,0,0,0.0814788178371775,0,0,0,0,0,0.192995928748702,0,0,0.382816902351003,0,0,0.0158848926288748,0,0,0,0,-0.0703837204117018,0,0,0,0.0240444126481336,0,0.138157515502561,0,0,0,0,0,0,0,0,-0.00462905028485999,0,0,0.031345565375487,-0.0898147208005963,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.159874379762073,0,0,0,0,0.106836629938449,0,0.138234163117061,0,0,0,0,0,0,0,0.0945869490187979,0.0546071060376267,0,8.67361737988404e-19,0,0,-0.0827208857060272,0,0,0,0,0.130729452813951,0,0.0166846991820011,0.132815712954289,-0.039301122884186,0.0195599647064721,0,0,0,0,0,0.0952575091065026,0,0,0,0,-0.120003490298059,0
X002736.CH.EQUITY,0,0,0.0120764806760693,0,0,0,0,0,0,0,0.157152838842285,0.121482188801287,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0969332518315559,0,0,0,0,0,0.0691920173308418,0,0,0,0,0.196991243545977,0,0,0,0,0,0,0,0,0,0.321026186869353,0,0.0352228784887155,0,0,0,0.00945546375464852
FXI.US.EQUITY,0,0,0,0,0.0391853371656447,0,0,0.0197515394996867,0,0,0,0,-0.0985778345389484,0,0,0,0,-0.0400186975298661,0,0,0.0590100809697442,0.477148513184763,0,0,0,0,0,0,0,0,0,-0.0895514377775745,0,0,0,0,0,0,0,0,0.0465085751097727,-0.0803381219985597,-0.0160134609892895,0,0,0,0,0,0,0,-0.470680249567577
VXFXI.INDEX,0,0,0,0,0,0,0,0,0,0,0,0.143206983510707,0,0,0.029694325055165,0,-0.035982420682512,0,0.0346282290470798,0,0,0,0,0.111879860481036,0,0,0,0,0,0,0,-0.0987336636325037,-0.0242379478805285,0,0.0390936328288176,0.0335404003741966,0,0,0,1.73472347597681e-18,0,-0.174100819901176,-0.102806831427453,0,0,0.00710134524123557,3.46944695195361e-18,0,0.0509413154407057,-0.920679329677712,0
