,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.395956933127301,1.0842021724855e-19,0,0.352753658508676,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436705118136416,0,0,0.103206232794418,0,0,-0.246763879164705,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.220581347188128,0,0,0,0,0.0659068279992332,0,0,0,0,-0.131763026571072,0,0,0,-0.0131287525625392,0
X601318.CH.EQUITY,-0.0192819598168756,0,0,0,0,0,0,0,0,0,0.260396817418109,0.222395273710956,0,0,-0.0423927638647175,0,0.142580444175244,0,-0.00393718606670081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123437468277271,0.375644934201512,0,0.0262216621073342,0,0.0760675944800123,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.276417335490159,0,0,0,0.097637606423787,0,0,0,0,0,0,0,0,0.106636552623995,0,0,0,0,0,0,0.0355798235984276,0,0,0,0,0.331494309924053,0,0,0,0,0,0,0.0306289604726013,0,0.133057414930937,0,0,0,0.00309932171420562,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.366865488465535,0,0,0,0.0878596459589839,0,0,0,0.178452976962942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559469274366348,0.083637008296387,0,0,0,0.163777145106239,6.93889390390723e-18,0,0,0,0.176758763756088,0,0,0,0.0362337954764292,0.0953503540171791,0,0
X5.HK.EQUITY,0,-0.195609801061327,0,0.406957113196079,0,0,0,-0.134122429195018,0,0,0,0,-0.0207703587638971,0,0,0,0,0.0255970749069879,0,0.149704148937914,0,0,0.508163307812759,-0.227163140430801,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.00906975797990323,0,0,0,0,0,0,0,0.104657159107925,0,0,0,0,0,-0.0163523964152746,-0.172062294034939,0,-0.144167699878627
X601988.CH.EQUITY,0.126228258765161,0,0,0,0,0,0,0,0,0.0993333708456544,0.184819471224891,0,0,0,0,0,0,0,0,0,0,0.341754730113465,0,0,0,0,0.0834536969781927,0,0,-0.0278515547025485,0,0,0,0,0,0,0,0,0,0.0379776205111214,0,0,0,0.0843791134399273,0,0,0,0,0,0.0817924545594771,0
X600036.CH.EQUITY,0,0.300899132089537,0,0,0,0,0,0,0,0,0,0.125116807267198,0,0.0590309189495029,0,0,0.0103309938013338,0,0.0402510438219181,0,0,0,0,0,0,0,-0.0406726003609756,0,0,-0.0218049050806188,0,0.219097476660507,0.101605496921066,0,-0.187985161509823,0.0413018557081989,0,0,0,0.200804662285543,0,0.0186123269688503,0,0,0,0,0,0,0,0.19853409551097,0
X1299.HK.EQUITY,0,0.123252439283807,0,0,0,0,0,0,0,0,-0.0809052957535657,0,0,0,0,0,0,0.275193677876026,0.258048065330776,0,0.195422857335779,-0.0398809585637719,0.0836377037400425,0.0321610683209811,0,0,0,0.0934408968034135,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.187252574664192,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0184597693850567,0,0,0,0,0,0,0.0168720286101954,0,0.0201451161833768,0,0,0,0.167195176834686,0,0,0,0.00379787665368765,0,0.0370657241497163,0,0,0,0,0,0,0,0,0,0,0,0.0332048933003504,0,0,0,0,0.347411202664381,0,0,0,0,0,0,0,0,0,0.154561536910017,0
X601328.CH.EQUITY,0.123170275192103,0.00138548609777837,0.0170669954909731,0,0.0874335653088562,0.419875049684617,0,0,0,0,0,0.12553839483992,0.103727435815714,0,0,0,0,0,0,0,0,0.0157079763926071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171780789067871,0,0.0611851252693581,0.0177553138021038,0,0.121139121068141,0,0,0,0
