,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.412390010160065,0,0.228177600198607,0.0383009158168084,0,0,-0.104966070974746,0,0,0,0,0,0,0,0.0310415758588256,0,0,-0.0736362095607107,0,0,0,0,0.0318429035626425,0,0,0,0,0,0,0,0.0891296739734635,0,0,0,0,0,0,0,0,0,0.00223486114462901,0.408726981727204,0,-0.0450149254118168,0,0,0,-0.0745437732656412,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0131390047043869,0,0,0,0.0156850539967894,0,0.0798674641003172,0,0,0,0.208372375328625,0,0,0,0,0,0,0,0,0.127741999827695,0,0,0,0.080408468828182,0,0,0.376451139383091,0,0.0545251200445296,0,0,0,0,0,0,0,0,0,0,0,0.0494391200363877,0,0
X601939.CH.EQUITY,0,0,0,0.701618757454158,0,0,0,0,0,0.0685474079874696,0,0.277728316711778,0,-0.0347139532901146,0,0.0344580532200786,0,8.67361737988404e-19,0,0,0,0,0.0357003962307526,0,0,0.00224208618886282,0,0,0,0.00329701574832525,0,0,0,0,0,0.0421868274981865,0,0,0,0,0,0,0,-0.0271426851598412,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.151393848693217,0,0.853988048914998,0,0,0,0,-0.0765037908129081,0,0,0,0,0,0,0,0,0.0159453203483853,0,0,0,0.0377676541088614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285302659791244,0,0,0,0,0.0245804181165964,0,0,-0.144491595160263,0,0,0,0,0,0,0,-0.0507165363620062,-0.00306440758412701
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0898532906297254,0.179822169653305,0,0,0,0,0,0,0,0.0597034117145544,0,0,0,0.0927649175334334,0,0.0360527372159103,0,0,0,0,0,0,0.165793019300726,0,0,0.280120663393639,0,0,0,0,0,0,0,0,0,0,0,0.0215963546689756,0.0557739326612051,0,0,0,0
X600036.CH.EQUITY,0.241855138745668,0.0429046199652718,0.222412112594661,0,0,0,0,0,0,0,0,0,0,0,0,0.187765653988845,0,0.0187805928749376,0,0,0,0,0,0,0,0,0,0,0,0.215059207213162,0,0,0,0,0,0,0,0,0,0,0,0.00974392519403631,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.103772837052261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567521395849757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913618077442407,0,0,0
X1299.HK.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.129946149734966,0,0,0,0.0323941215095893,-0.0572946082411209,0,0,0,0,0,-0.133256784658682,0.295178334587083,0,0,0,0,0,0,0.0482036453196641,0,-0.14030741536193,0,0,0,0,0,0.0690590931407623,0.0455303952230326,0,0,0.0731576527389299,0,0,0.255006681495412,-0.0253554306292323,0,-0.00240775789912109,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.196491324781012,0,0,0,0,0,-0.0410507549378014,0,0,0,0,0,0,0.0397555533045904,0.303001447717084,0,0,0,0.0816228443729174,0,0,0,-0.155545311889673,0,0,0.0670882184324493,0,0,0.0860277447997206,0,0,0.308981796377788,0.11426742125465,0,0.0231896083549288,0,0,0.0505472029287169,0.00261826298070567,0
X388.HK.EQUITY,0,0,0,0,0.258564824899467,0,0,0.0696976594275429,0,0,0,0,0,0,0,0.0442837305485418,0,0,0,0,0.0608794252998976,0.286961362632344,0,0,0.0338707333528264,0,0.0544527235220792,0,0,0,0,0,0,0,0,0,0,0.088755968287251,0.255770658787836,0,0,0,-0.31881820613694,1.73472347597681e-18,0,0,0.108681327228374,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0196954995714145,0,0,0,0,0.0534354552745444,0,0,0,0.447464561186468,0,0,0.00400357936387518,0,0,0.0736603515932804,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.00748146919913409,0.0648571088485842,0,-1.0842021724855e-19,0,0,0,0.236233887182923,0,0,-0.0231428977878663,0,0,0,0,0,0.231708917376495,0,0,0,0
