,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.123426607741523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158075304779607,0.032718390657313,0,0.630149649641271,-0.267876863749171,0.517217457637832,0.0350966884428044,0,0,-0.137065012603912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616851284264529
X601318.CH.EQUITY,0,0,0,0,0,0.223541792741866,0,0,0,-0.0750347508457637,0,0,0,0.103351202334934,0,0,0,0.0654363413428308,0,0,0,0,0,0,0,0,0,0,0,0,0.156869347962112,0,0,0,0,0.242684884075527,0,0.0563417710396093,0,0,0,0,0,0,0,0,0,0,0.0438146799809202,0,0,0.0466275693223846
X601939.CH.EQUITY,0,0.0463536093810704,0,0.799018491064763,0,0,0.0142415528639244,0,0,0.0437332079649804,0,0.0227675384062399,-0.0292775451797603,0,0,0,0,0.0909065113393535,-1.73472347597681e-18,0,0,0,0.00162184176312558,0,0,0,0,0.0220308578564328,0,0,0.0309525442698788,0,0,0,0,0,0,0.0766117246592117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.968257141619416,0,-0.0225382079556987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680776712985648,0,0,0,0,0,0,0,0,0,0,0,-0.0271564216358128,0,-0.0669953916091284,0,0,0,0,0,0,0,0.0275694716812555,-0.0928892259175167,-0.0317172078188455
X601628.CH.EQUITY,0.0145018180534427,0,0,0,0,0,0,0,0,0.272477060616765,0.169871901619129,0,0,0,0,0,0,0,0,0.442699196200827,0,0,0,0,0,0,0,-0.0176345554579486,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00653295298286368,0,0.274894326292462,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.35324359007776,0,0,0,0,0.0519619858988724,0,0,0,0,0,0,0,0.137578894257436,0.0527447317086011,0,0,0,0,0,0,0,0,0.129377505151067,0.0921392163133705,0,0,0,0,0,0.0444066918226807,0,0,0,0.0160590618763241,0,0,0,0,0,0.00650036861620383,0.0115635446989797,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0725660833103801,-0.052913584844876,0,0,0.00680213643577695,0,0,-0.0515451116063627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00685792572555617,0,0,0,0,0,0,0,0,0.0121241665457318,0,0,-0.119770869283107,0,0.974755648524579,0.108122407786766,0,0
X1299.HK.EQUITY,0,0,0,0,0.0997718621511492,0,0,0,0,0,0,0,0,0,0,0.00625879114476643,0,0,0,0,0,0.268424613025123,0,-0.0842608432826252,0,0,0,0,0.0768763027327214,0.0513993385770915,0,0,0.0322086612729352,0.376030990159829,0,0.0879262700221513,0,0,0.00389900883812317,0,0,0,-1.73472347597681e-18,0.00891936921945543,0,0,0,0.0709087413450295,0,0,0,0
X5.HK.EQUITY,0,0,0,0,-0.0335977147448506,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0539199103280334,0,-8.67361737988404e-19,0.0440841111798699,0,0,3.46944695195361e-18,0,0,0.180863752498205,0.425607821841333,0,0,0,0,0,0,0,0,0,0.0797610932477148,0,0,0,0,0.0768829865357957,0.0183713842738076,0,0,-0.103891913986534,0,-0.194241427393798,0.185357105675072,0
X388.HK.EQUITY,0,0,0,0,0.268733910518024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325231542903993,0.294277217881027,0,0,0.0603835048298843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.242738307139656,0,0,0,0,0,0,0,0.172568590381556
