,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.203180809078975,0,0.235767700181891,0,0,0,0,0.0561603476754988,0.0653613958450002,0,0,0,0,0.0376626336209298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802680390634596,0,0,0,0,0.0817916853490356,0,0,0,0,0,0.117461330286548,0,0,0,0,0.026397516002618,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.110547552552649,0,0,0.161046638338762,0,0,0,0.202467927654715,0,0,0,0.155164340190058,0,0,0,0,-0.122598554659438,0,0,0,0,-0.0694136994580194,0,0,0,-0.0383353105125706,6.93889390390723e-18,0,0,0,0.127056926025271,0,0,0,0,-0.213777390561275,0.27501880103901,0.196906769492849,0.0775087391328977,0,0,0,0,0.0159059758784824,0.140233249169014,0,0
X601939.CH.EQUITY,0.294818181034716,0,0,0,0,0,0,0,0,0,0.0823861031497787,0,0.187072685193065,0,0,0,0,0,0,0,0,0,0,0,0.0724282698802061,0.0425153164635595,0,0,0,0,0,0,0.171055945625653,0,0,0,0,0,0,0,0.0943794768129379,0,0,0,0,0.0774729354280269,0,0,0,0,0,0
X601288.CH.EQUITY,0.398369249464529,0,0,0,0,0.267682174092025,0,0,0,-0.0262771458444222,0,0,0,0,0.0528593192063803,0,0,0,0,0,0.0199194883418907,0,0,0,0,0,-0.0193939705340932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204448642271701,0,0,0,0,0,0,0,0.00786613590833618,0.0935394138795834,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,-0.0487871563833519,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.367403939433338,0,0,0.127030053662292,0,0,0,0,-0.0539820927321848,0,0,0,0,0.589246084017783,0,0,0,0,0,0,0,0,0.0493043978374169,0,0,0,0,0,0,0,-0.171566224351577,0,0,0,-0.0321731137239902
X601988.CH.EQUITY,0.153246532998677,0.148454014847278,0.258306896255459,0,0.0237042296980184,0,0,0,0.0261351764247468,0,0,0,0,-0.112907232988947,0,0,0,0.0611515109782181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15840525390108,0.0270261613931965,0,0.0231994592792864,0,0,0,0,0,0.175625100068588,0,0,0,0,0,0,0.0445248281716405,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.18896569928881,0,0,0,0.0205942034974229,0,0.0809486262653111,0,0,0,0,0.546213159076576,0,0,0,0,0,0,0,0,0.0524431665469634,0,0,0,0,0,0,0,0.0642778508958072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.089886965699856,0,0,0.391001324812307,0,0,0.124613369321222,0,0,0.0735109467843899,0,0,0,0,0,0,-0.032406461301375,0.379513578690555,0,0,0,0,0,0,0.0455127227176662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.203472179904044,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.0618821313614493,0,0,0.0546442032425919,0,0,0.174208081096331,0,0,0,0,0.195945179290295,0.0349133696246446,0,0,0,0,0,0.0553577517479241,0,0,0.0450158176130596,0,0,0,0,0,0,0,0,0,0,0.091804551054363,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0312521485321347,0.0928891751892262,0,0,0,0,0,0.225759829915871,-0.205467479000008,0,0,0,0,0,0,0,0,0.183872794179816,0,0,0,0,0,0,0.146307863403185,0,0,0,0,0,0,0,0,0,0,-1.06148823491123,0,0,1.44223242274038,-0.316503443363776,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.654152825601456,0,0,0,0,0,0,0,0,0,0,0.210835725574066,0,0,0,0,0,0,0,0,0,0,0.0224120140401184,0,0,0,0,0,0.0341950184078172,0,0.0413831104259579,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.481826137645001,0,0,0,0,0,0,0.0403669534087955,0,0,0,0,0,0,0,0,0,0,0.154414498741091,0.0442483022460643,0,-0.0400895838165941,0.0913655356906595,0.224963995924761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
