,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.244214369139878,0,0.133782694650166,0,0.0384469571619833,0,0,0.250284595909617,0.0714585316856478,0,0.107490835786317,0,0,0,0,0,0,0.0598089191346068,0,0,-0.0873058001711566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590455788187822,0,0,0,0,0,0,0,0,0,0.0518198897939801,0.0131476614026418,0,0,0,0,0
X601939.CH.EQUITY,0.462061182321243,0,0,0.0176656502602776,0.000376334302604288,0,-0.0311092505195259,0,0,0,0.192546214480195,0,0,0.226257814913125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00857710413198749,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.232925704869547,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019979175808148,0,0,0,0,0,0,0.152663598154382,0,0,0.0792287041461669,0,0.173923576305147,0.183717057666238,0,0,0,0,0
X601288.CH.EQUITY,0.372462696006578,0,0,0,0.371555045713498,0,0,0,0,0,0.0702932937491777,0,0,0,0.0714042734998655,0,0,0,0.0609811482646208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174416744916597,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0525029689611702,0,0.318623354734236,0,0,0,0,0,0,0.181452707916699,0,0.0822042809106433,0,0,0,0,0,0.199327602512524,0,0,0,0,0,0,0.0400590334404189,0,-0.00842456582134375,0,0,0.0784603022528971,0,0,0,0,0,0,0,0,0.0645656010973119,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0210325840011211,0,0,0,0,0,0,0,0,0.413718643106049,0,0,0,0,0,0,0,0,0,0.0529784871734491,0,0,0,0.129785431578302,0,0,0,0,0,0,0,0,0,0,0.0833123517033475,0,0,0.0595002586455015,0,0,0,0,0,0,0,0,0,0.260757858902234,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.019720373656988,0,0,0,0,0,0,0,0,0,0.0305204740531587,0,0.178031890433073,0.0698206805895409,0,0,0.092109824325057,0,0,0,0,0,0,0.130858471590862,0,0,0,0,0.237377593629734,0,0,0,0,0,0,0,0,0,0.0228358213122961,0,0,0,0.208596620729667,0,0,0,0
X5.HK.EQUITY,0,-0.190143299020999,0,-0.092334626940706,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,1.22389455210367,0,-0.794753915539855,0,0,0,0.486606500332117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413211286127711,0,0,0,0,0,0,0,0,0,-0.104445171630666
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.109519495559187,0,0,0,0,0,0,0,0,0.229454342362145,0,0.121077035644323,0,0.196902180332468,0,0,0,0.0816858011061058,0,0,0,0,0,0,0.0161813096345681,0,0,0,0,0,0,0,0,0,0,0.0460663309996185,0,0,0,0.0522849209618046,0
X601658.CH.Equity,0,0,-0.204292500252214,0.303524223904424,0,0,0,0.116324487968149,0.0410229871627163,0,0,0,0,0,-0.234330232349791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704651881332364,0,0,0,0,0,0,0,0.00479590769683025,0,0,0,0,-0.100640066840744,0,0,0,0.620961989221291,0.0463618970667909,0,0,-0.10916890933688,0,0
X601328.CH.EQUITY,0,0,0,0.312880800848335,0,0,0,0,0,0,0,0,0.0610618297484595,0.411209184719172,0,0,0,0,0,0.115255945021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029988550965008,0.0388511708596303,0,0,0.0471470113259872,0,0,0.0428368583188388,0,0,0,0,0,0,0,0,0,0.016907620464357
X601166.CH.EQUITY,0,0.0916042157589335,0,0.0161572128668928,0,0.158758609860199,0,0,0,0,0,0,0,0.0369741128284189,0,0,0,0,0.0245459033229793,0,0,0,0,0,0,0,0,0,0,0,0.310105384532907,0,0,0,0,0,0,0.0706639570202408,0,0,0,0,0,0,0,0.226353559076066,0,0,0,0.0848581671616043,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,-0.0796095698858066,0,0,0,0,0.0471770266818888,0,0,0.544218433554115,0,0.18695451437094,0,0.156128961367077,0,0,0.0366030033423612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.344296721782392,0,0,0,0,0,0,0,0,0.211094331304522,0,0,0,0,0.151091534277685,0,0,0,0,0,0.0317539534553818,0,0,0,0,0,0,0,0,0,0.126639816374513,0,0,0,0.121940794163172,0.0067514949473409,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.0493727085489088,0,0,4.33680868994202e-19,0.493518103821902,0,0,0,0.100403188934323,0,0,0,0,-4.33680868994202e-19,0,0,0.0274446391068484,0,0,0,0,0,0,0.0528470477393037,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0387787871460038,0,0,0,0,0.0633653768507193,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0.111910407525252,0,0,0,0,0,0,0,0,0,0,0,0,0.0594943632749873,0,0,0,0,0.10887050164903,0,0,0,0.0624123033931124,0,0,0,0,0,-0.0795589845482371,0,0.19683333766057,0.0588740473424974,0.234424374674404,0,0,0,0.249277391721594,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0131588169234946,0,0,0,0,0,0,0,0.293627225360621,0,0.171255628304138,0,0,0,0,0.00819420186082673,0,0,0.0177000018780593,0,0.229943433989549,0,0,0,0.185470946985463,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.0782946461439749,0,0,0.100281349312012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292901652052845,0,0.237680362441463,0,0,0,0,0,0,0.0423496368397008,0,0,0,0,0,-0.0417174794916946,0,0,0,0,0.156757819645789,0,0,0,0,0
X000001.CH.EQUITY,0.222943631141258,0,0.0185980394768564,0,0.174051956690229,0,0,0,0,0.126419076232605,0,0.217696126256891,0.144228936164927,0,0,0,0,0,0,0,0,-0.023333093898042,0,0,0,0.0728337276016803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122829428182493,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.0255035735338853,0,0,0.0359613120337321,0,0,0,0,0,0,0.283901512150709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379143533057877,0,0,0,0,0,0.0754436566837035,0,0,0,0,0,0,0,0,0,0.0590691407834018,0,0,0,0,0.0795153028585329,0.0447979946318073,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.317818696686041,0,0,6.93889390390723e-18,0,0,0,0,0,0.0546418129478083,0,0,0.123338544224473,0,0.0521019181032233,0,0,0,0,0,0,0,5.42101086242752e-20,0,0.349666241008472,0,0,0,0,0,1.38777878078145e-17,0.0118177959681645,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,-0.0240587256151117,0,0.247816055616127,0.335451783043718,0,0.0299511050471609,0,0,0,3.46944695195361e-18,0,0,0,-0.153217196787553,0,0,0,0,0,0.628630643138502,0,0,0,0,0,0,0,0,0,0,0,-0.0884424037208248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.0700085215072505,0.144687769619832,0,0,0.0765364214065514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34571627544604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100082270835052,0.0610324808108277,0,0,0,0,0.120063943239314,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.119923466767132,0,0,0,0,0,0,0.056320647909883,8.67361737988404e-19,0,0,0,0,0,0.39360674329772,0,0,0,0,0,0,0,0,0,0,0,0.296270303760253,0,0,0.0379806002737046,0,0,0,0,0,0,0,0,0,0,0.0108510081409564,0,0.0909410606501663,0.0863568237873223,0
X601998.CH.EQUITY,0,0.022493409339745,0,0,0.217855116963914,0,-0.0603231217533426,0.00827196263829544,0,0,0,0,-0.0286953827404501,0.12560444687891,0,0,0,0,0,0,0,0,0,0,0,0.0274815788145332,0,0,0,0,0.120486963961108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554523873715616,0,0,0,0.000243989482335065,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.129644080212852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440246714967672,0,0,0,0,0,0,0,0,-0.173389249320086,0,0,0.142349267554849,0.185456101526697,0,0.244100186306707,0,0,0,0,0,0,0.689508745094253,0,-0.181337207464847,0
X1109.HK.EQUITY,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0400479284536974,0,0,0.294601496710585,0,0,0,0,0.422195275866338,0,0,0,0,0,0,0,0,0,0.313120486631395,0,0,0,0,0,0,0,0,0,0.0851966555691623,0,0,0,0,0,-0.168728253363968,0,0,0,0,0,0.0277954540178781,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.106947355230103,-0.143681590389447,-0.136185804899489,0,0,0,0,0,0,0,0,0,0,0.051825963592481,0.316469071525215,0,0,0,0,0.341808077124221,0,0,0,0,0,0,0,0,0.0501857605078949,0.0984768940025975,0,0,0,0,-0.039500324935908,0,0,0.31977639832008,0,0,0,0,0,0,-0.0367653548968494
