,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.219121894265328,0,0.406422174156076,0,0,0,-0.0117973150736481,0.162462687279833,0,0,0.0731468523354284,0,0,0,0,0,0,0,0,0,0,-0.0780903346418337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567736279750422,0,0.0065855281911556,0,0.122288218289797,0
X601939.CH.EQUITY,0.352679195038351,0,0,0.285816758211956,0,0,-0.0959245853580178,0,0,0,0.00277922779521214,0,0.139758585693611,-0.0642832322185882,0,0,0,0,0,0,0,0,0,0,0,0.0315902483910926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201212931861515,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141663750611138,0,0,0,0,0,0,0,0,0,0,0.0219239708283778,0,0,0,0.382654876916686,0,0,0,0,0,0,0,0.100822211304804,0,0,0,0.244498186915112,0,0,0,0,0
X601288.CH.EQUITY,0.463511540188072,0,0,0,0.251227952188848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994021858995822,0,0,0,0,0,0,0,0,0,0,0.0244243470381458,0,0.0318178315026216,0,0,0,0,0,0.0135808917011505,0,0.072078087337769,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0870694600236672,0,0.414291052889309,0,0,0,0,0,0.266489327907428,0,0,0,0,0,0.111639734759054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152933502996623,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.023278194448777,0,0,0,0,0,0,0,0,0.342908293149415,0,0,0.0423723147259597,0,0,0,0,0,0,0,0,0,0.115426013189465,0,0,0,0,0.0295373116315477,0,0,0,0.0315184992737457,0,0,0,0,0,0.039626937284895,0,0.0816169506047742,0,0,0,0,0,0,0.279657940137051,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.118026467223637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471609207717361,0.203737451308853,0,0,0.0586791311045063,0,0,0,0.195134096464583,0,0,0,0,0,0,0,0,0,0,0,0.197602187157698,0,0,0,0
X5.HK.EQUITY,0,-0.256417484224905,0,0,0,0,0,0,0,0,0,0,0,-0.0287098751874395,0,0,0,0,0,0,0,0,1.1447155962308,-0.742973718989737,0,0,0.50119347631274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420735348014978,0,0,0,0,0,0,0,0,0,0,-0.0717595997440175
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0.221211631485417,0,0,0,0,0,0.0714615906287882,0,0,0,0.266294682450934,0,0,0,0.0865897236338608,0,0,0.0405148948480143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871597164688397,0,0,0,0,0,0,0,0.0344557175944147,0
X601658.CH.Equity,0,0,0,0.0984775733325646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324947295444871,0,0,0,0,0,0,0.36428426951683,0,0,0,0.132484011372984,0.0593974878477612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
