,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0.254114244180599,0,0,0,0,0,0,0.127082325238298,0,0,0,0,-0.169656635657958,0,0,0,0,0.367897130922073,0,0,0,0,0,1.38777878078145e-17,0.233212625990219,-3.46944695195361e-18,0.0815836622065942,0,0.105645077174933,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0575859149481991,0,-0.055277175894438,0
X601318.CH.EQUITY,0,0,0,0,0,0.0260389500244494,0,0,0.243247806580376,0,0,0.267185939394797,0,0,0,0.0985849112379385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108924424442622,0,0,0,0,0,0,-0.254695234573115,0.0954705859212846,0,0,0.177915998496524,0,0,0,0,0.101708075312161,0,0,0
X601939.CH.EQUITY,0.439499107492458,0,0,0,0,0.190457887245086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056959967351289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360535841845805,0,-0.153164685546837,0,0.086290387461342,0,0,-0.0110073878961385,0,0,0,0,0
X601288.CH.EQUITY,0.508100547441136,0.0158669924784764,0.133641964235746,0,0.122282644164865,0.0656705203501622,0,0,0.0345119955627359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752078774698247,0,0,0,0,0,0,0.0533802970505362,0,0,0,0.0780315214204786,0.185449876680197,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.116159236194962,0.188305606197106,0.139958231493371,0,0,6.93889390390723e-18,-0.155932012936544,0,0,0,0.229107569967208,0,0,0,0,0,0.590359748992776,0,0,-0.0643247423419311,0,0,0.141044509170536,0,0,-0.166677731017077,0,0,0,0,0,0,0,0,0.0231279483044297,0,0,0,0,0,0,0,0,0,0.145601657761202,0,0,0.11810523407699,0,0
X601988.CH.EQUITY,0.0874853949560805,0.023081752436726,0.14379129974307,0.204984200065008,0,0,0,-0.0225237269991382,0.144382495388669,0.0964890512996325,0.175518999916079,0,-0.350167420086596,0,0,0,0,0,0,0,0,0,0.138847130529768,0,0,0,0.0678634116946949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336180588602918,0,0,0,0,0.0425884043655603,0
X600036.CH.EQUITY,0,0.372163143076225,0,0,0,0,0,0.034327207044983,-0.0112398910361305,0,0,0,0,0.288333718068793,0,-3.46944695195361e-18,0.0201779869655023,0,0,0,0,0,0,0.176251079845671,0,0,0,0,0,0,0,0.0927032601787338,0,-0.0399122573211997,0.000544414852262531,0,0,0,0,0,0.164788337113914,0,0,0,0,0,0.0163948660749154,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.161060977087544,0,0,1.73472347597681e-18,0,-0.0488620592591316,0,-0.049444669948897,0,0,0.274054937651568,0.273019019935597,0,0,0.14343503976257,0,0,0,0,0,0.0955175683465693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710571709579277,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0789291626677066,0.244543720745392,0,0,0,0.0254108201127961,0,0,0,0,0,0,0,0,0,0,0,-0.103212967728462,0,0,0,0,0,0,0,0,0.0366357069281829,0.105794116999535,0,0,0,0,0,0.0220661762565216,0,0,0,0,0,0,0,0,0,0,0,0.157329588100839,0,0,0.0262081706008169,0.299409064851518,0
X601166.CH.EQUITY,0.117395278010886,0,0,0,0,0.0437511592269946,0.499670100186778,0,0,0,0,0,0,0.0393398528429537,0,0.246709701499509,0,0,0,0,0,0,0,0,0,0,0,0.0835485788362528,0,0,0,0.0441059538412919,0,0.109042358942171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
