,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.0583817081106572,0.461324581407567,0.0157248766764175,0,0,0,0,0,0,0.146380090061079,0,0.0860730017776857,-0.027665520161109,0,0,0.0827953214445509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594469903034246,0,0,0,0,0,0.0760580353508984,0,0,0,0,0,0,0,-0.0271956136396324,0,0,-1.73472347597681e-18,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0296502984656916,0,0.0390154171526551,0,0,0,0,0,0,0,0.309023219013952,0.07497198487689,0,0,0,0,0,0,0.137420623340148,0,0,0,0,-3.46944695195361e-18,-0.00629860075628985,-8.67361737988404e-19,0,0,0,0.0471906943530199,0,0,0.227076735044176,0,0,0,0,0,0,0.0339670312295854,0,0.0604528862239575,0,0,0
X601939.CH.EQUITY,0.185238753712939,0,0,0.561102358926471,0,0.041447174833834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086869921507155,0,0,-0.0107413290594549,0,0,0,0,0.0805163524621479,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.0160455219494552,0.0140524820070953,0
X601288.CH.EQUITY,0,0.129559678327821,0.208895865835861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394730499852865,0,0.0826942675926439,0,0,0,0,0,0,0,0.0279863860796377,0,0,0,0.00940918860433093,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.299535941139665,0,0,0,0,0,0,0,0.55264530583607,0,0.0750074614034912,0,0,0,0,0,0,0,0,0,0,0,0.298571155998824,0.00534430091135334,0,0,0.2352617108088,0,0,0,0,0,0,0,0,0,0,0,-0.328689254679921,-0.156252104548092,-0.0729210300416625,0.0048007034805581,0,0
X601988.CH.EQUITY,0.0184863636638166,0,0.0455470283408949,0,0.0390975091933986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611417646031018,0,0,0,0,0,0,0,0.112232849843573,0,0,0,0,0,0,0,0,0.0443688298313406,0,0,0,0,0.0631799538034388,0,0,0,0,0,0.0908656321879299,0
X600036.CH.EQUITY,0,0,0,0,-0.0246952628307737,0,0,0,0.0322849307955369,0,0,0,0,0,0,0,0.0393795195303952,-0.0207358340318076,-1.73472347597681e-18,0,0,0,0,0,0.753859368636663,-0.00620517608797013,0,0.0329163581628267,0,0.103463786371196,0,0,0,0,0,0,0,0,0,0,0,0,0.0655498696786152,0,0.0710408128535658,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.267369311416656,0,0,0,0,0,0,0,0.191731797755658,0,0,0,0,0,0.091255390419073,0,0.0449326460473162,0,0,0,0,0,0.104728102526703,0,0.0888617368688443,-0.00483048613856442,0,0,0,0.158124452572925,0,0.107226650637476,0,0,0,0,0,0,0,0,-0.146652554495935,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.219232548697329,0,-1.73472347597681e-18,0,0,0.0308362258911002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504187310408788,0,0,0,0,0,0,0,0,0,0.422555480463235,0,0,0,0,0,0.236206611091971,0,0.029446632633331,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.171364352683154,0,0,0,0.115683031469518,0,0,0,0,0,0,0,0.261845560404282,0,0,0,0,0,0,0,0.228145500993608,0,0,0,0,0.0671684648458107,0,0,0,0.00573331551715222,0,-0.00584366371378014,0,0,0,0,0.203139014151243,0,-3.46944695195361e-18,0,0,0,0.00225005722927281,0,0,0,0.0287575983837133,0,0
