,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.236084947594692,0,0.138059968781055,0,0.0317166097998312,0,0,0.250275473821281,0.0690792675968165,0,0.0952779354986332,0,0,0,0,0,0,0,0.0758077806596706,0,0,-0.0857467478311959,0,0,0,0,0,0,0,0,0,0,0,0,0.0634030981745855,0,0,0,0,0,0,0,0,0,0.0416235605052982,0.0264573941205821,0,0,0,0,0
X601939.CH.EQUITY,0.483693197356754,0,0,0,0,0,-0.0480136308648528,0,0,0.0165521338147435,0.192277453429258,0,0.229792350702601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.00151722516005961,0,0
X601318.CH.EQUITY,0,0,0,0,0.0805869534163651,0,0,0,0,0,0,0.211831663525676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.113484704146676,0,0,0.156845004583899,0,0.147433256622641,0.14110223321146,0,0,0,0,0
X601288.CH.EQUITY,0.346471370181915,0.0459248002832977,0,0,0.402129222999358,0,0,-0.0315405008330992,0,0,0.0627033359593728,0,0,0,0,0.114501924727152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210822586173093,0,0,0,0,0,0,0,0,0,0,0.0134526962005669,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0874574724567388,0,0.289771804686519,0,0,0,0,0,0,0.249434664068113,0,0,0.100296085259265,0,0,0,0,0,0.14346935847596,0,0.069098258881723,0,0,0,0,0,-0.00853202024807942,0,0,0.0215080198026386,0,0,0,0,0,0,0,0,0.0445653822519539,0,0,0,0,0,0,0,0.0532686574235894,0,0,-0.00295104944960072,0
X600036.CH.EQUITY,0,0,0.021090221690153,0,0,0,0,0,0,0,0,0.411344444837843,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.126443798391761,0.0523347399657583,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0833242399998119,0.059642864826389,0.00130541562506508,0,0,0,0,0,0,0,0,0.264347201019873,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.09852649612587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998443896358728,0,0,0,0.0419307713851373,0,0.179236969856052,0,0,0.118133768477698,0,0.208422269975309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142167065698439,0,0,0,0
X5.HK.EQUITY,0,-0.195605389693954,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,6.93889390390723e-18,0,0,0,0,0,-0.210710827276323,0,0.118994509429082,1.13960159949694,0,-0.778866212499208,0,0,0.508102668719495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400622824584842,0,0,0,0,0,0,0,0.0126004590556605,0,-0.0856156327251511
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0907286854354006,0,0,0,0,0,0,0,0,0.0284472893102072,0,0,0.246279722069842,0,0.345023762991334,0,0,0.060238811597134,0,0,0,0,0,0,0,0,0,0,0,0.0125581825083746,0,0,0,0,0,0,0,0,0,0.0721548864173187,0
X601658.CH.Equity,0,0.113666158135061,-0.271789877637714,0.297913160840446,0,0,0,0.120389034848393,-8.67361737988404e-19,0,0,0,0,0,0,-0.205414497399519,0,0,0,0,0,0.0386866033309917,0,0,0,0,0,0,0.679207445078827,-0.0531003892486026,0,0,0,0,0,0,0,0,0,0,0,-0.129549146216431,0,0,0,0.72892300670561,0,0,0,-0.101055617274226,0.0595338145288616,0
X601328.CH.EQUITY,0,0,0,0.24862670203984,0,0,0,-0.031026522266648,0,-0.0356810827989745,0,0,0.360866536321339,0.0138818531258664,0,0,0,-0.00526965967941563,0.172324271920821,0,0,0,0,0,0,0,0,0,0,0,0.10981228133984,0,0,0,0.0714433997178172,0.081452286567513,0,3.46944695195361e-18,0,0,0,0.0442154109885365,0,0,0,0,0,0.0145692407239459,0,0,0,0.0490390358315844
X601166.CH.EQUITY,0,0.0848720096098829,0,0.0198970982599064,0,0.160076559477695,0,0,0,0,0.00612625259964492,0,0.0366347425216245,0,0,0,0,0,0,0.0223175516960456,0,0,0,0,0,0,0,0,0,0,0.308950712217964,0,0,0,0,0,0.0695483977994973,0,0,0,0,0,0,0,0,0.225621587664065,0,0,0,0.0872522324261777,0,0
