,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X823.HK.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.0053894100154872,0,0.231898472283481,0,0,0,0,0,-0.216376542442227,0,0,0,0,0,0,0,0,0,0,0,0.47006226957081,0.475025652767703,0,0,0.104621437608702,0,0,0,0,0,-0.0825223231443602,0,0,-0.180871376663607,0,0,0,-0.618050455009583,0,0,-0.0944263701300957,0.03520670618999,0.0321857168538759,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0731493481046044,0,0,0.125543343964998,3.46944695195361e-18,0,0,0,0,0,0,0.25044029421117,0.17047887695974,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302762761670744,0,0,0,-0.0538659052536922,0,0,0.0426828411001416,0,0,0.0462037738568468,0,0.429760374583663,0,0,0.0611175440489453
X601318.CH.EQUITY,0,0,0,0,0.0243562361848062,0.263515410908052,0.138410551894354,0,0,0,0,0,0,0,0,0,0,0,0,0.223195202833636,0,0.153491329435086,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.279169130972064,0,0,0.340702839822831,0,0,0.0555822000443499,0,0,0.0254915910514637,0,0.141697797982717,0,0,-0.0276784113394744,0,0,0.0505537384221304,0,0.109392763588546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0706920947316438,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0941727194885601,0,0.0386515723580845,0,0,0,0,0,0.539813531374555,0,0.0498774520660653,0,0,0,0,0.143479175240386,0,0,0,0,0,0,0.293877791221896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.455717557012692,0.027444602817968,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0871065957323499,0,0,0,0,0.034965217107758,0.0622953188614136,0,0,0,0.114567010069234,0,0,0,0,0,0,0,0.12675031590409,0,0,0,0,0.0166771346577315,0,0.00162358570439058,0,0,0,0,0,0,0.387353500940997,0,0,0,0,0,0,0,0,0,0,0,0.0727900646675511,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.334533408898954,0,0,0,0,-0.114580106344487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140561377003326,0.0968567374156185,0.128245926682642,0,0.115412350241581,0,0.0264194916071658,0.0128358998237566,-0.0157337684355777,0.0162205063908406,0.121100599608752,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386661604813933,0,-0.0558442419075858,0.0410707638572476,0.0406888398062363,0,0,0,0,0.187346107352861,0,0,0,0,0,0.157751895430846,0.141918570527154,0,0,0,0,0.189070188635898,0,0,0.316468200601123,0,0,0,0,0.154209482425289,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048196465206837,0,-0.0656745243472073,0,0,-0.543715319861611,0.804305101433247,0,0,0.132062571945172,0.637176379344709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.181383129224682,0,0
X601658.CH.Equity,0,0,0,0.04104170611476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294575314630442,0.0540597899296075,0,0,0,-0.00683347318044632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217609767295077,0,0,-0.0123331387389387,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.334087591731436,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.131098814135697,0,0,0,-0.259955814103813,0,0,0,0.275610457616924,0,0.0591256946179712,0,0,-0.0415296630254275,0,0,0,-0.0913469319352511,0,0.0259442240706546,0,0,0.405441901961201,0,0,0,0,-0.000895267177675379,-0.206534214441036,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.132970906274234,0.0833919993495411,0.133596835954399,0.0870078929444839,0,0,0,0,0.0264003746413501,0,0,0,0,0.329613049416795,0.109057705993272,0,0,0.0439185863819941,0,0,0,0,0.0212854031224705,0,0,0,0,0,0,0,0,0.0139028249603591,0,0,0,0,0,0,0,0,0,0,-0.00454585399102236,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0980167805075831,0.286923531521745,0,0,0,0,0,0,0,0,0,0,0,0,0.138903188955467,0.0652886695044658,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.129904569547953,0,0,0,0,0,0,0,0.0157683585614379,0,0,0,0,0,0.00764231268639315,0,0,0,0,0.0499321500109324,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.0040795276816554,0,0,0,0,0,0,0,0,0.244222050137514,0,0.0152224776831473,0,0,0,0,0,0.0216768974948722,0,0,0,0,0,0,0.381790327920901,0.0407243087223102,0,0.103147471574503,0,0,0,0.0504512308345136,0,0.00194801194816514,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0512646290770473,0
X600000.CH.EQUITY,0,0,0,0.21675254540441,0,0.0614708926568385,0,0.0276097815557586,0.0443741541499978,0,0,0.331125128142503,0,0,0,0,0,0,0,0,0.124020406370242,0,0,0,0,0,0,1.73472347597681e-18,0,-1.73472347597681e-18,0,0,0,0,0,0.00285491166937415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195508339709918,0,0,0,0.0679089409509501,0,0,0,0.0937204963464841,0,0.151926376121712,0,0,0,0,0,0,0,0,0.236147081194843,0,0,0,0,0.0574458993168834,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.205218962647867,0,0,0,0,0,0,0.439533101771764,0,0,0,0,0,0,0,0,0,0,0,0.117744331026716,0,0,0,0,0,0,0.21135875421988,-0.0217710651098511,0.204618123049308,0,0.00785981343221662,0.0587096241613304,0,0,-0.0190235848841205,0,0,0,0,0,0.00313799582807126,0,0,0,0,0
