,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.0644531683015367,0,0.450655965460721,0.0975890259346571,0.0963711290520108,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.148679808818986,0,0,0,0,-0.0696581311141552,0,0,0,0,0.0554322074174885,0,0,0,0,0,0,0,0,0.0881278626539866,0,0,0,0,0,0,0,0,0,0.0701137877865191,0,0.0613689000425232,0.122676350775264,-0.115024945225085,0
X601318.CH.EQUITY,0,0,0,0.0860765271048442,0,0,0,0,0.142100520794513,0,5.42101086242752e-20,0,0.110818788538624,0,0,0,0,0.0406988652274765,0,0,0.139884354968044,0,0,0,0,0,0,0,0.0123734434940797,0,0.12313171904392,0,0,0,0,0,0.13133196477126,0,0,0,0,0,0,0,0,0,0,0,0.0232380187538806,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.180066932756678,0,0,0,0,-0.066624884873946,0,0.138495095059006,0,0,0.0554566388445876,0,0,0,0,0.0194637035538914,0,-0.0191732684428409,0,0,0.518928021241661,-0.0339266385002274,0.160725214196516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049211681967375
X600036.CH.EQUITY,1.73472347597681e-18,0.158863002927517,0,0,0,0,0.0329174596918219,0.139626696273118,0,0,0,0,0.163341506710836,0,0.0128623687819948,0,0,0,0,0,0,0,0,0.238916924133837,0,0,0,0.0449899139125805,0,0.0594063727935989,0,0,0,0,0,0,0,0,0,0,0.0458588865778049,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0764382208814617,0,0.190880778533799,0,0,0.092531515717768,0,0.267256635480703,0,-3.46944695195361e-18,0,0,0,0,-0.0509298427761219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679906878223951,0,0,0,0.0990953728327271,0,-0.00404214999908582,0,0,0,0,0,0,0.127138645109014,0,0,0,0.160131665211036,0,0,0,0,0,-0.0864422170855648
X601628.CH.EQUITY,0.233166293931721,0,0,-0.0544008759864248,-1.73472347597681e-18,0,0,0,0,0.137152455240031,0,0,0,0,-0.086777633220714,-0.060677525348321,0.0746435783260556,0,0.046220535925422,-0.0848677959566773,0,0.129981248906023,0,-0.0425143682541659,0,0,0,0,0,0,-0.00611111055084093,0,0,0,0,0,0,0.64344082421158,0,0,0,0,0,0,0,0,0,0,0.11622064802483,0,0,-0.018648228135853
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.155005116286352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114226199657823,0,0,-0.17687045058446,0,0,0,0.0355149353879691,0,0,0,0,0,0.0896469936344215,0,0.210488395411154,0.110444172887827,0.0334514740611807,0.139034749162249,0.0557686301553487,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.00999970638198794,0.0885929994611012,0.0926836596000256,0.153551799257348,0,0,0,0,0,0,0,0,0,0,0,0,0.277937677468071,0,0,0,0,0,0.19476168072043,0.0360703690893108,0.322220946395229,0,-0.0204276647431007,0,0,0.174658039805014,-0.113370201449656,0,0,0,0,0,0,0,0.093659196686132,0,0,0,0,0,0.0342631163285891,0,0,0,-3.46944695195361e-18,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0353613634645789,0,0.222293504917995,0,0.0945944511606325,-0.0613134914660583,0,0,0,0,0,0,0,0,0,0.143237625371491,0,0.120833732309954,0,0,0.267035768036125,0,0,0,0.0597443245790447,-0.0650213444889061,0,0,0,0,0,0,0,0.323103995922984,-0.107666937430072,0,0,0,0.111502784308806,0,0,0,0,0.0742942902769431,0,0,0
X388.HK.EQUITY,0,0,-0.0172494333652389,-0.148122345947129,0,-0.158063824578105,0.161350608567392,0,0,0,0,0,0,0.46254676145227,0,0,0,0,0,-0.0872557623799436,0,0.219853346374831,0,0,0,0.15042605615886,0,0,0,0,0,0.118708323198942,-0.0148752045253034,0,0,0,0,0,0,0.00761419994899325,0,3.46944695195361e-18,0,0,0.00147605225859312,0,-0.0593079749846455,0,-0.03777690679582,0,0.158151388116054,0
