,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.121400577485766,0,0,0,-0.175783387345684,0.255617322703532,0,0,0.0910265753024445,0,0,0,0.277088168239355,0,0,-0.127041920669985,0,0,0,0,-0.136280853012038,0,-0.194184932298648,0,0,0,-0.224259256755377,0,0,0.814965850687047,-0.0516684174487308,0,0,-0.0823567897176255,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0542426522997912,0,0.160008504212681,0,0,0,0,0.0968905290010748,0,0,0,0,0.108242150656281,0.0206605794675059,0.112213813153317,0,0,0,0,0,0,0,0,0,0,0.0413382351439115,0,0.0323924752911166,0.13704736681489,0,0.237365636984205,0,0,0,0,0.00607451943763004,0,0,0,0,0,0,-0.0174500726431763,0,0
X601939.CH.EQUITY,0.372861131722872,-0.00298039350459329,0,0,0,0,0,0,0,0.0706310625991558,0,0,0,0,0,0,0,0.0367740789229282,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.108639593675304,0,0,0,0,0,-0.237627056808321,-0.262386304443413,0,-0.0497411030826474,0.143915819288344,0,0,0.578313445855199,0,-0.0467709381532552,0,0,0,0.26600355433843,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.360807739848724,0.1954090033444,0,0.351154567381673,0,0,0,0.0630010032962037,-0.1217813374068,0.339420113209727,0,0,-0.143164754634423,0,0,0,0,0,0,0,0,0,0,0,0,-0.394020079863854,0,0,0,0,0,0,0,0,0,0,0,0.113344546846869,0,0.25784909778935,0,0,0,-0.0982007468700732
X5.HK.EQUITY,0,0,0,0,0,0.145938347857685,0,0.129086108349649,0,0,0.0717251856082769,8.67361737988404e-19,0,0,0.172567831219559,0,0,0.119787593713105,0.00362497562307467,0,0,0.0507886125555714,0,0,0,0,0,0,0,-0.0150038587128894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924260814617529,0,0,0,0.197152666555864,0,0,0
X601988.CH.EQUITY,0,0,0,-0.0217127709178946,0.475304251689019,0,0,0,0,0,0,0,0,0,0.0860974469991026,0,0,0,0,-0.186029363620592,-0.0390967332963346,0,0,0.273488171511775,0,0,0,0,0,-0.407739934168094,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.146032452966685,0,0,0.0442970162146659,0,0
X600036.CH.EQUITY,0,0.217767393044206,-0.0273555345037135,0,0,0,0,-0.132238063843693,-6.93889390390723e-18,0.396223444474511,0,0.19153619788915,0,0,0,0.145902754354425,0,0,0,0.389151731600704,0,0,0,0,0,0,0,0.118854337903695,-0.115944229081526,0,0,0,0,-0.0147114117279525,0,0,0,0,0,0,0,0,0,0,0,-0.0449513828825452,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.2736864046905,0,0,0,0,0,-0.0440410238295487,-0.0898208007115228,0,0,0,0,0.0121472285138385,0,0,0,0,0,0,0,0,0.073266071343268,0.164641044636027,0,0.0841119904428958,0,0.108728658976853,0,0,0.0407028199206971,0,0,-0.00432956029116569,0,0,0,0,-0.11137512040729,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.123085454112455,0,0.0758108472079074,0,0,0,0,0,0,0.0145923803982681,0,0,0.254848140020876,0,0,0,0,0,0,0,0,0,0.147259171749633,0,0,0,0,0,0,0,0,0,0,0,0.119299061078994,0,0,0.0356172957972766,0,0,0.16544038862965,0.241894363584785,0,8.67361737988404e-19,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.198982433390913,0.0416331992639558,0,0,0.609012311355242,0,0,0,0,0,0,0,0,0,0,0,0,0.237314481630366,0,0,0,0,0,0,0.258653751912465,0,0,0,0,0,0,0,0,0,-0.0605330645787523,0,0,0,0,0,0,0,0,-0.452603329943802,0,0,-0.0664139151412172,0,0
X601166.CH.EQUITY,0.0435748520992585,0,0,0.185828921172322,0,0,0.0105423319170745,0,0.11972711746301,0,0,0.0618931817810247,0,0,0.04031497342842,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0332674198950647,0,0,0.345389415474461,0,0,0,0,0,0,0,0,-0.202352557463571,0,0,0,0,0,0,0.0144132270393011,-0.131513583091057,-1.38777878078145e-17,0.162370196347739
