,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.119845289324218,-0.0884097976819754,0,0,0,0,0,0,0.411019203784687,0,0,-0.131648412298708,0,0,0,0,-3.46944695195361e-18,-0.107894570101042,0,0,0,0,0,0,0,0,-0.0126120747367979,0,0.708761558108341,0,0,0,0,0,0,0,0,-0.0361796081559312,0,0.0326001884659229
X601318.CH.EQUITY,0,0,0,0,0,0,0.0932788967336849,0.0480533870168148,0.149218744412433,0,0,0,0,0.106135743907157,0,0,0,0,0.091300050606221,0,0.102730122596267,0,0,0,0,0,0.0119922519530519,0,0,0,0.0460696238584457,-0.0145259857879099,0,0.0313806088791991,0.0685976836792414,0,0,0,0,0.1979396902775,0.0713757225035602,-5.42101086242752e-20,0,0,0.0676532740322857,0,0,0,0,0,0
X601939.CH.EQUITY,0.281463119796829,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130645053192081,0,-0.00874604869669812,0.0698002421116835,0,0,0,0,0.0891742747714852,0,0,-0.317474952703404,0,0,0,0,-0.0169321711276469,0,0,0,0,-0.0583139176774842,0,0,0,0,0.579141563482849,0,0.128761519808195,0,-0.0277509481601886,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.167269876897701,0,0,-0.00718538287176186,0,0,0.431276821184133,0,0,0,0.358736405342931,0,-0.059739402810022,0,0,-0.154219527314162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151778899962677,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.147326161017925,0,0.16639990057343,0,0,0.153940660973973,0,0,0,0.215906833726159,0,0,0.0933221960356072,0,0,0,0,0,0,0,0,0,-0.174583395754232,0,0,0,0,0,0,0,0,0,0.147775474955609,0,0.0681945491188831,0,0,0,0,0,-0.0756782864480694,0,0,0.148994865089988,0,0
X601988.CH.EQUITY,-0.0368538080967012,0,0,0,0.40470710755755,0,0,0,0,0,0,0,0,0,0,0,0.00148109836808933,0,0,-0.165638717492209,0,0,0,0,0.342897783885863,0,0,0,0,0,0,-0.336763886993908,0,0,0,0,0,0,0,0,0.00215895464983124,0,0,0,0.0258761680884834,0.130389124954735,0,0,1.73472347597681e-18,0,-0.0433844770390193
X600036.CH.EQUITY,0,0.268514983145614,-0.0603241130810084,0,0,0,0,-0.127886029812009,0,0.501573146843508,0,0,0,0,0,0,0.0907036642686073,0,0,0.27929615495921,0,0,0,0,0,0,0,0,0.108531048927323,0,0,0,0,-0.134441666686901,0,0,0,0,0,-0.0616145290907597,0,0,0.229148885034848,0,0,-0.0768111324563129,0,0,0,0,0
X1299.HK.EQUITY,0,0,0.0263183658940827,0,0.24642377257979,0,0,0,0,0,0,0,0,0,0,0,0,0.0684753020038269,0.0478090772249551,0,0,0,0,0,0,0.246807063184619,0,0.0135944790142475,0,0.0924556231460783,0,0,0,0.0399490766051136,0,0,0,0,0,0,0,0,-0.22292418715555,0,-0.111412727726939,0,0,0.0620621252450213,0,0,0
X601628.CH.EQUITY,0,0.121165193675054,0.0164569772945391,0.071976731863848,0,0,0,0,0,0,0,0,-0.0397143403175742,0.298592804052093,0,0,-0.0264371913740673,0,0,0,0,0,0,0,0.143228163051762,0,0,0,0,0,0,0,0,0,0,0.205499390115121,0,0,0,0,0,0.188626553547822,0.0173373403871472,0,0.059890077318226,0,0,0,0.0421030637571049,0,0
X601328.CH.EQUITY,0,0,0,0.0188358767261628,0,0,0.592701086946544,0,0,0,0,0,0,0,0,0.114930535998487,0,0.123494584560857,-0.219723373128205,0.225052961055681,0,0,0,0,0,0.208948743709959,0,0,0,0,0,0,0,0,0,-0.162146596187023,0,-0.267785993283037,0,0,0,0.0164394321095601,0.145437004274529,0,0,-0.0595313235511015,-0.0321167402513227,0,0,0,-0.0575211165874602
X601166.CH.EQUITY,0.173881096950694,0,0,0.253948418767693,0,0,0,0,0,0,0,0,0.295973877632157,0,0,0,0,0,0.101261164515568,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0457899543944239,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.0067819576835235,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.000422896140025891,0,-0.0758481550390078,0,0,0,0,0,0,0,0.0873899010283912,-0.210139125742993,0,0,0,0.00795432819431936,0,0,2.16840434497101e-19,0,0,-0.0514982584188768,0,0,0,0,0,0.283541583613665,0,0,0,0,0,0,0,0,0.502293321687599,0,0,0,0,-0.0313292138600286,-0.00421047063361613,0
X600000.CH.EQUITY,0,0,0.110504855488382,0,0.00444135817946294,0,0,0,0,0.0846945623125342,0.579679645267467,0,0,0.148066423069863,0,0,0,0,0,0,0.140724174409565,0,0,0,0,0.223720276567283,0,0,0,0,0,0,0,-0.179957565799003,0,0,-0.231362271096526,0,0,0,0,0,0,0,-0.0530042634616572,0,-0.110791809058527,0,0,0,0
X601601.CH.EQUITY,0,0.0686819637819684,0,0,0,0,0.075661511733983,0,0.291067897209728,0,0,0.00299076228720569,0,0,0,0.0550932581135126,0,0,0,-0.16542256465317,0,0,0.00661803458427774,0,0,0,0.253633477462161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864627839421537,0,0,0,0,0,0,0,0.0325471498639437,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956068908955041,0,0.0242683996970274,0,0,0,0,0,0,0,0,0,0,0.192177411018297,0,0,0,0.233557624413005,0,0,0.312695691165784,0,0,0,0,0,0,0,0,0.176608444657108,0,0.132763372670169,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0831919968556434,0,-0.0762465377593771,0,0,0,0,0,-0.142916465355698,0,0,0,0,0,0,0,0,0,0,0,0.312604576326503,0.0648231074032582,0.118586742066807,0,0,-0.165335151510863,0,0,0.493584052586927,0,0,0,0,0,0,0,0,0,0.0886902317243709,-0.312594871973328,0,0
X11.HK.EQUITY,0,0,0,0,0.0714053364185783,0.0168239606883955,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.240684198311324,0.47095262425996,0,0,0,0,0,0,0,0,0.249139196143357,0,0,0.113505712755427,0,0,0,0.0292614097254303,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739935077760429,0,0.630193754965463,0.0527904767807271,0.0244822282130047,0,0,0,0,0,0,0.142118395067752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.116287693801637,0,-0.26576073551496,0,-0.450173143869595,0,0,0,0,0,0,0,0,0,0,0,0.903812656104212,0,0,0,0,0,0,0,0,0,0,0,0,0.260489042022547,-0.259991119599005,0,-0.238355894451823,0,0,0,-0.000795119406630135,-0.24587278047028,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0.0132143545446397,0,0,0,0,0,0.0562347711713816,0,0,0.0191929061517784,0,0,0,0,0,0,0,0.111599717804674,0,0,0.0478348367705094,0.469963087293002,0,0,-0.286035765208977,0,0,0,0,0,0,0,0,-0.0762425358551338,0,0,0,0,0.076334652359236,0.126934274936074,-0.216619266391564,0,0,0,-0.100843939433653,-0.286379058630977,0,0.271675062133866,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0.182647301687248,0,-0.0348591684500484,0,0,0,0,0,0,0.0441232886866465,-6.93889390390723e-18,0,0.0708327847798941,0,0,0.120654066077928,0,0,0.199386068751517,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230353455149545,0.338670080522771,0,-0.0643735412786889,0,-0.261883724567555,0.00330919683471686,0,0,0,0,0
X600030.CH.EQUITY,0.0119966260927684,0,0,0,0,0,0,0,0.0144039531878507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260248220451776,0,0,0.215895055255533,0.434994341650077,0,0,0,0,0,0.0443859234371547,0,0,0,0.0292575551517829,0,0,0,0
