,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.260087844681625,0,0.0525081578568658,0,0,0.285311501187556,0,0,0,0.128909119224153,0,0,0,0.0386674605427651,0,0,0,0,0,0,0,0,0.139474178868579,0,0.0176158904376434,0,0,0,0,0.0240695136840819,0,0,0,0,0,0.123599418003439,0,0,0,0,0,0,0,0,0,0,-0.0170408983807406,0,0,0
X601318.CH.EQUITY,0,0,0.245645977219768,0,0,0,0,0,0.0732332665461534,0,0.0597737184978093,0,0.0377971385156469,0,0.181286417162714,0,0,0,0,0,0,0.0720174420775109,0,0,0,0,0,0.153700731010406,0,0,0,0,0,0,0.0377283142036055,0.0180169019053383,0,0,0,0,0.0803700003106751,0,0,0,0,0,0,0.00760546403939548,0,0,0,0
X601939.CH.EQUITY,0.501535551249763,0.276053608875907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228119229722944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958992603610997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711684286668025,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.0465941401228434,0.495916612109636,0,-0.0676110055039639,0,0.0708711764013818,0,0,0,0,0,0,0,0,0,0.0244211248608726,0.0146876840477024,0,0.127914518092536,0,0,0.113651617036862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796220047399357,-3.46944695195361e-18,0.00898420455722898,0
X600036.CH.EQUITY,-0.0337344694464602,0.12627354434196,0,0,0,0,0,0,3.46944695195361e-18,-0.0057408600916181,0,-0.0896282349663765,0.0927859869718261,0,0,0.189282469718081,0,0.168065794300486,0,0,0,0,0,0.340889078640739,0,0.068352580108981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858433024895032,0,0,0,0,0,0,-0.195831778714533,0
X1299.HK.EQUITY,0,0,0,-0.0891220687447787,0,0,0,0,0,0.180973101476859,0,-0.051125348731518,0,0,0,0,0,0,0,0,0.0468674688858986,0,0.154428506697802,0,0,0,0,0,0,0,0,0,0.105737744487935,0,0,0,0,0.148270546506773,0,0.134912694628084,0,0,0.114556025232055,0.0447396456327575,0,0,0,0,0.204747234544961,0,0,0
X601628.CH.EQUITY,0.0810213737503621,0,0,0,0,0,0,0,0,0,0,0,-0.00523105243512196,0,0,-0.181498395563961,0,0,0,0.258695417247491,0,0,0,0,0,0,-0.113888297829204,0,0,0,0,0,0,0,0,0,0.604442138985655,0.0447439098152881,0,0,0,0,0,0,0,0,0,0,0,0,0.0047533362450648,-0.0492918820936777
X601988.CH.EQUITY,0,0,0.074641446569085,0.490685404613562,1.73472347597681e-18,0,0,0,0,0.0748948458235766,0,0,0.117142704614931,0,-0.0108360977392541,0,0.151376634441248,0,0.0165118574209164,0,0,0,0.0545884801387352,0,0.0331533133220555,0,0.0211017553523183,0,0,0,0.0557934897557945,0,0,0,0,0.0305876888040171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.213223153456928,0.141919974056607,0,0,0,0,0,0,-0.1614516640684,0,0,0,0,0,0,0,0,0,-0.00869071736281032,0,0,0.12292683631508,-0.00651657678331154,0,0.164836920147735,0,0,0,0,0,0,0,0,0,0,-0.088906304179733,0,0,0,0,0,0,0.29426820760225,0,0,-0.114798435890467,0.18802147398042,0,0,0.135303973265842,0
X388.HK.EQUITY,0,0,0,0,-0.123371043226832,0.38758055789428,0,0,-0.121566421635411,0,0,-0.0813760432090024,0,0,-0.00283550619437465,0,0,0,0,0.356462006394959,-0.176938645957316,0,0,0,0,0,0,0,0,0,0,0.089289712157694,-0.0180847123721969,0,0,0,0,0,0.0947002432998393,0,0,0,0,0,0,0,0,0.014652807691797,0,0,0.194282249931945,0.0146706340581118
