,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0,0.564484835254569,0.0483232144323802,0.0304760311465299,0,0.0660776852197981,0,0,0,0,0,0,0.0467689555261836,0,0,0,0.0179004858270998,0.0615050601607946,0,0,0,0,0,0.0680794557836384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0855347075783434,0,0,0.0574258745268191,0,0,0,0,0,0,0,0.215261535777989,0.0415579263656033,0,0,0,0,0,0,0,0.0938636830415162,0,0,0,0,0,0,0,0,0,0.120524843606442,0,0,0.297964707751152,0,0,0,0.031116826033159,0,0.0325703026662872,0,0,0,0,0
X601939.CH.EQUITY,0.466369254542527,0,0,0.18341125245051,0,0.111599172333242,0,0,0,0.0167550879284546,0.134576473923481,0,0,0,0,0,0,0,0,0,0,0,0,0.00112510998141437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00510065581715421,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.229729070216826,0,0.043007540180245,0,0,0.148385963777314,0,0,0,0.243328466370818,0,0,0,0,0,0,0,0.185213285417168,0,0,0,0,0,0,0,0.0330740919555373,0,0,0.0915711767391849,0.0795308511593723,0,0,0,0,0,0,0,0,-0.0349618629684115,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.409246929742818,0,0,0,0,0,0,0,0,0,0,0.583441610928451,-0.148151366457657,-0.117469734026875,0,0,0,-0.165286165469333,0.215833694325655,0,0.275620061495202,0,0,0,0.0886811176053087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00659206427364294,-0.519083015218401,0,0,0,0,-0.197772033624822
X601988.CH.EQUITY,0.0932797412264695,0,0.166920189273406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580824557642489,0,0,0,0.343617082338966,0.0784657138996292,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.0147992664020759,0,0,0,0,0,0.219528421237548,0,0,0,0,0,0,0,0.0596971553019017,0
X600036.CH.EQUITY,0,0.140955389236578,0,0,0,0,0,0,0.0579931489838577,0,0.143568252169485,0.00566950473896423,0.219287054205186,0,0,0,-0.0548175299960778,0,0.0757533076027754,0,0,0,0,0,0.298847706063568,0,0,0,0,0.116343334195369,0,-1.38777878078145e-17,0,-3.46944695195361e-18,-0.0367405322537915,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417953573229352,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.243490347870538,0,0,-0.156295903765545,0,0,0,0.0783770486367461,0,0,0.0336271946954709,0,-0.109796060024791,0,0,0,0,0.229119465887353,0,0.0697949908022478,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0574607232510212,0.268040401942946,0,0,0,0
X601628.CH.EQUITY,0,0.0331065750588192,0,0,0,0,0,0,0,0,0,0.0101639488530134,0.199245529511695,0,0,0.0263952793200462,0,0,0,-0.0132174734009972,0,0,0,0,0,0,0.177455119073323,0,0,0,0,0,0,0.246986708671429,0,0,0,0,-0.00948484073963284,0,0,0.190895731259528,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.107257837813143,0,0,0,0,0.0368389248856049,0.00708520919769688,0,0,0,0,0.161997632061674,0,0,0,0,0,0,0.0114409787027175,0.00901153674666345,0.0427802431383679,0,0.0346062340118667,0,0,0.0524271777088245,0,0,0,0,0.10078284335425,0,0,0,0,0.0153743369567197,-0.0365227284156059,0,0.22464799733579,0.209651656939404,0,0,0,0,0,0,0,0,0,0
