,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,0.171779683703257,-6.93889390390723e-18,0.089028597058711,0,0,0,0,0,0,0,0.321140178527454,0.169019564574132,0,0,0,-0.156996255918701,0,0,0,0,0,0,0,0,0,0,0,0.0240169691946414,0,0,0,0,0,0,0.172755749015462,-0.0281901764667646,0,0,0,0,0,0,0.0968176762761688,0,0,0.0702658028662846,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.126575547524436,0,0,0,0.0550023056994379,-0.177634673639202,0.0747472997602508,0,0.0906057894481148,0,0,0,0,0,-0.012563873123054,0,0,0,0,0,0,0,0,0,0,0.189604857996797,0,0,0,0,0,-0.234829965351908,0,0.372609909692822,0.162157719733101,0.106884841513586,0,0,0,0,0.164201078998967,0,0,-0.0254299013529275
X601939.CH.EQUITY,0.250553605305597,0,0,0.232732597948291,0,0.137699952822399,0,-0.0333210675521952,0,0,0,0,0,0,0.0343745894631463,0,0,0,0,0,-0.00631063802101295,0,0.066479714265432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476111344314043,-0.10221240812468,0,0.0236004457089535,0,0,-0.0427832718384133,0,0,0.0262694984039615,-0.0158872417381971,0,0
X601288.CH.EQUITY,0.56184349317816,0,0.168076239937373,0,0,0.0262885162481197,0,0,0.0127637078264456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243084847433611,0,0,0,0,0,0,0.107931614296604,0,0,0,0.0574972761982546,0.0961442764426801,0,0,0.0434659636063357,0,0,0,0,0,0,0.127521513401156,0,0
X5.HK.EQUITY,0,-0.11281918308541,0.0378805850167505,0.273813008013544,0,0,0,-0.241444299940147,0,0,0,0,0.147725325688735,0,0,0,0,0,0,0.627608826323145,0,0,0,0,0.302439667340689,0,0,-0.0241715500773375,0,0,0,0,0.0207503729833141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183097020191654,0,0,-0.0714639555391542,0,0
X601988.CH.EQUITY,0.181449927708777,0,0.0606814124052215,0.0285671165739013,0.0401546632525326,0,0,0,0.0352970098546546,0,0.0500456296323476,0.0496111197187376,0,-0.427009385607932,0,0,0,0,0,0,0,0.575045927472892,0,0.0164596922259338,0,0,0,0.0882087461036086,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.055336075084824,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.00768703602365234,0,0,0,0,0,0.11200694780982,0,0,0,0,0,0,0.274950032259446,0,0.176200298421532,0.00419328559144491,0,0.088072025511892,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.115652302330762,-0.00266516165365339,0,0,0,0,0,0,0,0,0.0942854697847646,0,0,0,0.129072410383367,0,0,0.0191303302867608,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0306918308578551,0.0391640687365162,0,0,0,0.189285338276718,0,0,0,-0.18097319380312,0,0,0,0.349275860033422,0.283283575222119,0,0,0,0.0357001339363619,0,0,0,0.0838324182024088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616972389209088,0,0,0,0,0
X601628.CH.EQUITY,0.54181195740902,0.231899523012827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393750748612559,0.0659101309440882,0,-0.0931749130833942,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.123782230291868,0,0,0,0,0.0928539719392778,-0.220811058030011,0,0,0,0,0,0,0,0.0166814889322419,0,-0.0782756166767153,0.0847883992507803,0,-0.140081074585676,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0335471072871879,0,0,0,0,0,0.510679247020655,0,0,0,0,0,0,0,0,0,0.141636524106518,0,0,0,0.098541443188394,0,0,0,0,0,0,0,0.0462796247332992,0,0,0,0,0,0,0,0,0,0.00726602910602006,0,0,0,0,0,0.175166459861349,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0348655242631848,0,0,0.0463636195351065,0,0,0,0,0,0,0.272259021630075,0,0,0,0,0,0,0,0,0.131682827783958,0.169780015886782,-0.112926038362995,0.170043732331091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438750884529493,0.156674811086057,0,0,0,0,0,0,0,0,-0.0443406188992989
X600000.CH.EQUITY,0,0,0,0,0,-6.93889390390723e-18,0.179654478277461,0,0,0,0,0.333301433076471,0,0,0.113745484120394,0,-0.0817928429929782,0,0,0,0,0.0513723222413371,0,0,0,0,0,0,0.115985407418328,0.0290888776562187,-0.0399415040950547,0,0,0,0,0,0,0,0,0,0,0,0.0990373807212328,0,0,0,0,0.0332431230302232,0.197325981665112,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.11557927571045,0,0,0,0,0,0,0,0,0,0,0.0264622406714015,0,0.315963601134877,0,0.0651732161416077,0,0,0,0,0.00565017849507623,0.028136777126592,0,0,0.381542700362912,0,0,0,0,0.173371568896924,0,0,0,0,0,0,0.00850654788707043,0,0,0,0.112544312497435,0,0,0.067721934589794,0,0,0
X000001.CH.EQUITY,0,0,0,-0.0508885649554934,0,0,0.205037113279652,0,0,0,0.085949750201844,0,0,0,0,0,0.128839507708358,0,0,0.220068098427063,0,0,0,0,0,0,0.118133084296718,0,0,0,0,0,0,0.0469821949790686,0,-0.257363175148962,0,0,0,0.0595424217809751,-0.0554792628373973,0,-1.38777878078145e-17,0,0.0872385609889147,0,0,0.213654799726961,0,0,-0.0287201766401041,0
X16.HK.EQUITY,0,0,0,0.425630926754928,0,0,0,0.167023064496929,0,0,0,0,0,0,0,0,0,0,0.0870447358303995,0,0,0,0,0,0.125264554551525,0,0,0.0260691630541222,0,0.024489679207371,0,0.324108085272171,0,-0.147672085361232,-0.00462008035445875,0.177299018831853,0,0,0,0,0,0,0,0.0360619778566137,0,0,0,0,0.0421182682068094,0,0,0
X601601.CH.EQUITY,0,0,0,0,-0.201188078029383,0,0,0,0.281221329652177,0,0.261544225789539,0,0,0,0.0537712191798962,0,0,0,0.19129045555689,0,0,0,0,0.272694295156883,0,0,0,0.0532205747839929,0,0,0,0,0.0547367637218867,0,0,0,0,0.0831913345736923,0,0.196760754327191,0,0,0,0,0,0,-0.00980804057528384,0,-0.00364872479373814,0,0,0
X688.HK.EQUITY,0,0,0,0.170792678398495,0,-0.23051847213284,0,0,0.0109306751762738,0,0,0,0,0.177767367920406,0,0,0,0,0.210874660661158,0,0,0,0,0,0.308478630348173,0,0,0.386375076024292,0,0,0,0,0,0,0,-0.196079691222851,0,0,0,0,0.311809203792354,0.0366076435730769,0,0,0,0,-0.201479633904113,0,-0.166246930824033,0,0,0
X388.HK.EQUITY,0,-0.191428532616837,0,0,0,0,0.0792165631755329,0.238906061830287,0,0,0,0,0,0,0,0,0.147938288610863,0,0,0,-0.0264016719176371,0,0,-0.225681811867842,0,0,0,0.11056126297049,0,0,0,0.172204113550374,0.238647874054727,0,0,0,0,0,-0.312938327508138,0,0,0,0,0.35413790255565,0.238721630968519,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.261730800151556,0,0,0.251443513584563,0,0,0,0,0,0,0,0,0,0.100143492801576,0,0,-0.0234843028305448,0,0,0,0.427645464759716,0,-0.117257401325364,0,0,0,0,0,0.0300943478165882,0,0,0,0,0,0,-0.073123318780885,0,0,0,0,0,0,0,0,0.156574774476359,0,-0.170023122813487,0.00420399812762579
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.144687640292667,0,0,0,0.0348376370543057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0714611685564624,0,0,0.282968037952314,0,0,0,0,0,0,0,0,0,0,0,0,0.180191034864154,0,0
X600016.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0388794978057955,0.408706107095071,0,0,0,0,0,0,-0.052012799852105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192625174067373,0,0,0,0,0.109997443196613,0,0.219335400438404,0,0,0,0,0,0.292744725107321,0.0561553949118759,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,-8.67361737988404e-19,-0.0528618154557272,0,0,0,0,0,0.17129657144419,0,0,0,0,0,0,0,0,0.275696965092686,0,0,0,0,-0.10102133106463,0,0,0.0735491427277633,0,0.0958529472804419,0,0,-0.000273949687475107,0,0.190580345485694,0,0,0,0,0.0317203076999358,0,0,0.13064026898852,0,0,0,0,0,-0.0318583970211029,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.161218455740624,0.158412296791705,0,0,0,0,-0.0323569632585046,0,0,0,0.125600803980473,0,0.54852636685254,0,0,0,0,0,-0.0241194378383498,0,0,0,0,0,0,0,0.17190354738727,0,0,0,0,0,-0.038698747295186,0,0,0,0,0,0,0.0365437593943398,0,0,0,0.111951627761832,0
X2388.HK.EQUITY,0,0,0.000179783384776379,0,0.479519795172302,0,0,0.0502549664036737,0,0,0,0,0,0,0,0.241126472783932,0,0.355883258666671,0,0.229439054079152,0,0,0,-0.13563898245676,0,0,0,0,0,0,0,0,0,0,-0.0206653636955283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453400216467613,0
X600030.CH.EQUITY,0,0.108477643310321,0,-0.0371221164273831,0,0,0,0,0,0,0,0,0,0.0408973068310475,0,0,0,0,0,0,0,0,0.023401043105458,0,0,0,0,-0.000824564869226076,0,0,0,0,0.251560708440026,0,0,0,0,0.410110051343749,0,0,0.0898048718553689,0.0630521135285232,0,0,0,-1.73472347597681e-18,0,0.0962092116482791,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.203333718350402,0,0,0,0.314387488305042,0,0,0.0744690542304667,0,-0.114446669223762,0,-0.015445839603554,0,0,0.35561622313167,0,0,0,0.00110256227479295,-0.113154288283949,0,0,0,0,0,0,0,0,-0.0561758031498691,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.142499916057957,0,0,0,0,0,0,0,0.210908359889865,0,0,0.196308710259765,0,0,0,-1.73472347597681e-18,0,0,0,0.106886689924627,0,0,-0.00333993699899759,0,0,0.0503639906273382,0,0,0,0,0,-0.041920629032635,0,0,0,0,0.0234402931011622,0,0,0.0348983508072796,0,0,0,0.133100292301596,0
X601818.CH.EQUITY,0,0,-0.0672449085461907,0,0,0,0,0,-0.059794639411013,0,0,0,0.123644683944669,0,0.20200988563371,0,0,0,-0.123152925270884,0,0,0,0.25572795822696,0,0,0,0,0,0,0.147438214340009,0,0,0,0,0,0,0.126009855338388,0,0,0,-0.020687506903643,0.0852060996098144,0,0,0.0963168780346065,0,0,0,-0.0788302233763689,0,0.00805661027898379,0
X600048.CH.EQUITY,0,0,0,0,0.138844307215801,0,0,0,-0.363789914332623,0,0,0,0.122223273513358,0.353699986034899,0,0,0,0,0,0,0,3.46944695195361e-18,0.0424830320069951,0,0,0,0,0,0.0463820151618856,0,-0.0513731498231091,0,0,0,-0.0402227894110196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0485283906839019,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0.127265745980688,0,0,0,0,0,0.0552217522833966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169500529571654,0,0.102121340060426,0,0,0,-0.125538866223622,0.0139357482170611,0,0,0.491171273586387,0,-0.0445307558607979,0,0,0,0,0,-0.0334047042046199
X12.HK.EQUITY,0,0,0,0.179866948639838,0,0,0,0,0,0,0,0,0,-0.0460516870657188,-0.092569336953144,0.727091466850217,0,0.0536751326564484,0,0.0809193632170987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191655720808299,0.156353605114047,0,0,0,0,0,0,0,0,0,0,0,-0.0225354245622216,0,0,0,-0.104454234456382
