,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,VXFXI.INDEX
X601398.CH.EQUITY,0,6.93889390390723e-18,0.281979794928202,0.0354777152602835,0,0,0,0.311572507304068,0,0,0,0.0795048824089805,0,0,0.0355630943032959,0,0,0,0,0,0,0,0,0.157614889405638,0,0,0.0092753145978232,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.120710669829247,0,0,0,0,0,0,0,0,0,0,0,-0.0274736143419965,0,0
X601318.CH.EQUITY,0,0,0.297970850475456,0,0,0,0,0,0.079008844422684,0,0,0,0.00308901332842412,0,0,0.204393322495063,0,0,0,0,0.0207648441444649,0,0,0,0,0,0,0,0,0.0818485344489024,0,0,0,0,0,0.0703782735341768,0,0,0,0,0,0.0406224287830412,0,0.0863844082049586,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.400476782625251,0.266290994029492,0,0,0,0,0,0.408962683837321,0,0,0,0,0,0,0,0,0.0278825577189119,0,0,-0.0772465351963453,0,0,0,0,0,0,0,0,-0.00536676393491663,0.0857702135565501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160386610500378,0
X600036.CH.EQUITY,0,0.0939904728729198,0,0,0,0.0658932489274882,0,0,0,0,0,-0.0885529951974778,0.086680294194977,0,0.142367110211546,0,0,0.234247435717399,0,0,0,0,8.67361737988404e-19,0,0.292963475570483,0.122554545992251,0,0,0,0.0294588786001675,0,0,0,0,0,0,0,0,0,0,0,0,0.00985104460231141,0,0,0,0,0,0,0,-0.182622093042439,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.0162609817354853,0.495867566848139,0,-0.0834569939391615,0,0.0934763313146499,0,0,0,0,0,0.0211174159511822,0,0,0,0,0.0638585620837817,0.122979290091957,0,0,0,0,0,0.0881482712320014,0,0,0.0404740480715032,0,0,0,0,0,0,0,0,0,0,0,0,0.0481653386833622,0,0,0,0.0117694320313713,0,0
X1299.HK.EQUITY,0,0,-0.0349825510844792,0,0,0,0,-0.0397803414096287,0,0.134937382546033,0,0,0,0,0,0,0,0,0,0,0,0,0.10590034127718,0,0,0,0,0,0,0,0,0,0.0515104561134729,0,0,0,0,0.0349972386265408,0.154507695323587,0,0.25180852028172,0.117702198059526,0.0694562475500596,0,0,0,0,0,0,0.25713426848502,0,0
X601628.CH.EQUITY,0.0972072815192082,0,0,0,0,0.0227491664779366,0,0,0,0,0,0,0,0,-0.256392728347923,0,0,0,0,0.238953227441805,-0.0734140251066241,0,0,0,0.0283386905890836,0,-0.138995906546342,0,0,0,0,0,0,0,0.62375095658646,0,0,0.0332311425444996,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271242043959649
X601988.CH.EQUITY,0,0,0.0581896246682628,0.0218060996983115,0.477965262683301,0,0,0,0,0.0168182692244517,0,0,0.0803171807738065,0,0,0,0.209751358878381,0,0,0,0,0,0,0,0,0,0.0359507823417393,0.0137323597510003,0.0615233308180011,0,0,0,0,0,0,0,0.00131876083120638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.151595144021342,0.129688702395248,0,0,0,0,0,0,-0.0395014677669554,0,0,-0.0148737205589381,0,0,0,0,0,0,-0.246089940904151,0,0,0.187435786650542,0,0,0.169747693455308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20874916900957,0,0,0.143787852206565,0,0,0,0,0.169034607288332,0
X388.HK.EQUITY,0,0,0,-0.0814677762827202,0,0.229212870398417,0,0,0,0,0,-0.0435949542987906,0,0,0,-0.0562436377371225,0,0,0,0.502293478682075,0,-0.123042293380948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144797915517913,0,0,0,0,0.0795869392647508,0.0409772170139694,-0.176835209545698,0,0,0,0.1658721658492,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0502136629700397,0.181575355593231,0,0.147368018726503,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0204354549668111,0.198546996346437,0,0,0.364713576880631,0,0,0,0,0.0161311177609157,0,0.0103822201250009,0,0,0,0,0,0,0,0,0.00800570277235624,0,-0.0193554081410628,0,0,0,0
X601658.CH.Equity,0,0,0,-0.276506371725052,0.191699440205713,0,0.0272948372761078,0.281868805469254,0,0,0.338760088045358,0,0,0,0,0,0.354342669070293,0,0,0.248015757631967,0,0,0,0,0,0,0,0,0,0,0,-0.359563200110264,0,0,0,0,0,0.114670799927231,0,0,0,0,0,0,0,0,0,0,-0.0262166431595885,0,0.0354016711433209,0
X000001.CH.EQUITY,0,0.106947306296029,0,0.0945774841540652,0,0,0,0.237884899323122,0,0,0.314359185469803,0,0,0,-0.0652687478760685,0.0929769302103443,0,0,0,0,0,0,0.209861706975834,0,0,0,0.20102880465803,0,3.46944695195361e-18,0,0,0,-0.292966353275086,0,0,0,0,-0.135297732067875,0,0,0,0,0,0,0,-0.0398305497516433,0,0,0,0,0,0.0277971334616967
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0322782143692245,0,0,0,-0.0169112095892934,0,0,0,0.183244189744904,0.191908286004164,0,0,0,0,0,0,0,0,0,0,0,0.0792525345504837,0,0.286560288949053,0.0609839455781152,0,0,0.060330969782153,-0.0196486778563675,0,0,0,0,0,0.298302472588769,0,0,0,0.00998560399310699,0,0,0
X000002.CH.EQUITY,0,-0.0149680839605957,0,0,0,0,-0.0606517710866383,0,0,-0.138032841372076,0,0.0656984240583953,0,0,0,0,0,0,0,0.0201309891987694,0,0,0,0.168809598848126,0,-0.064154426640361,0,0.0988145263847194,0,0,0.475516082013295,-0.219676559488782,0.0628762278576077,0,0,0,0,0.0403749359535982,0,0,0,0,0,0,0.298909183328511,0.0811719507703706,0,0,0,0,-0.0750036636773425,0
