,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.235780272071363,0,0,0.0872958725977626,0,0.241271299427026,0,0,0,0,-1.38777878078145e-17,0.128017036678947,0,0,0,0,0,0,0,0,0,0,0,0,0.038332094037248,0,0,0,0,0.0942223580058945,0,0,0,0,0,0.0226275448694934,0,0,0,0,0,0,0.107190548922697,0,0,0,0,0,0
X601318.CH.EQUITY,0.143101584604425,0,0,0,0,0,0,0,0.176315010203305,0,0,0,0,0,0,0,0.347440720587851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124943349553711,0,0,0,0.0338356137680797,-8.67361737988404e-19,0,0,0,0,0,0.107726882193636,0,0,0,0,0,0.0698498658123623,0,0,0
X601939.CH.EQUITY,0.0607911236798264,0,0,0.26866229786987,0,0.0503215814171228,0,0,0,0,0,0,0,0.422957428082757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043754001146158,0,0.0660228223212624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.299800147001967,0,0.102307900790975,0,0,0.35228742726976,0,0,0,0,0,0,0,0,0.0250533973003596,0,0,0,0,0,0,0.00569897078461081,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462072978628985,0,0,0,0.0596958989069641,0,0,0,0.106429489195695,0.00771752879539855,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0453297357949875,0,0,0,0,0,0,0,0,0,0.0775711537554513,0.0443620087243385,0,0,0.686284076250067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.223875332040239,0,0.0103050603352289,0,0,0,0,0,0,0,0,0.19563429381404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168227079856348,0,0,0,0,0,0.0548311953400295,0,0,0,0,0,0,0,0,0.286701584274161,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.409744093959335,0,0,0,0,0.195852022605911,0,0,0,0,0,0,0,0,0,0,0,0.00232238899481239,0.0153258113010975,0,0.106723170762228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113980253401182,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378699101010371,0,0,0.170819798322075,0.0133302871595395,0.0714933252757604,0,2.77555756156289e-17,0,0,0,0,0,0,0.27265174635899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0624074554711118,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0260098364694651,0,0,0,0.133755362692448,0,0,0,0,0.22964246922419,0.0886051403245477,0,0,0,0,0,0,0,0.112432857092074,0,0,0,0,0,0,0,0,0,0,0.17868611072162,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.64018967805744,0,0,0,0,0,0.215131106472358,0,0,-0.596482942742976,0,0,0,0,0,0,0,0.471893652234955,0,0,0,-0.00235201345526443,0,0,0.224488498094598,0,0,0,0,0.0391915631420527,0,0,0,0,0.423733017536318,-0.294635735999323,0,0,0,0.750195678333933,0,0,0,-0.0513852114337016,0,0
