,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.172567954758231,0.200388011542464,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0444880877631308,0,0,-0.191126598226462,0,0,0,0,0,-0.291050486826433,0,0.0487646378164222,0,0.865868327667677,-0.151665318652131,0,-0.0998538045999383,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.270299573459983,0,0,0,0,0,0,0.102553202506794,0,0.116377550969643,0,0,0.0903743458617414,0,0,0.0262404017584818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153241549892999,0,0.014244352431336,0,0.298104234199822,0,0,0,0,0.0344090267297322,0,0,0,0,0,-0.115623619672558
X601939.CH.EQUITY,0.197149916096798,0,0,0,0,0,0,0,0,0.161736867607115,0,0,0,0,0,0,0,0.0807191472937875,0,0,0,0,0,0,0,0,0,0,0,0.103112026132489,0,0,0,-0.0879986294204411,0,0,0,0,0,0.44966057658792,0,0,0,0,0,0,0,0,0,0,0.0459814450561749
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.550571387007093,0.293615222823043,0.0858080235215749,0.565147103369123,0,0,0,0.272123470540832,0.11856500441754,0,0,0,0,0,0,0,0,-0.362615404349697,0,0,0,0,0,0,0,-0.755382609191638,0,0,0,0,0,0.0226337931933558,-0.367316925185988,0,0.289662709115671,0,0,0,0,0.393296431703327,1.73472347597681e-18,0,0,0
X5.HK.EQUITY,-0.0177379373092171,-0.105111139849401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519422160768263,0,0.0332023648255313,0.538862525389011,0,0,0,0,0.0905662495363372,0,0,0,0,-0.187079093685215,-0.0524139037055336,-0.0754109254768879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24870198555239,0,0,-0.164999529563891,0,0,0
X601988.CH.EQUITY,-0.354427094120699,0,0,-0.0305197245016838,0.481217878373553,0,0,0,0,0,0,-0.000143246887161414,0,0,0,0,0,0,0,0.755363899597566,0,3.46944695195361e-18,0,0,-0.0671222319282435,0,0,0,0,-0.52434849653622,0,0,0,0,0,0,0,-0.0624619382297485,0.0797779018708915,0,0,0,0.134961653329176,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.0714971028203554,0.388447626638415,-0.0700914184363866,0,0,0,0,0,-0.0424408785908126,0.484964228577048,0,0.220871651330186,0,0,0,0,0,0,0,0,0,-0.123632587138501,0,0,0.241728658879475,0,0,0.0858615549853259,0,0,0.0556059345949355,0,0,-0.31525399396885,0,0,0,0,0,0,0,0.2330098798945,0,0,0.127361686289956,0,0,0,0,0,0.0686531032975729
X1299.HK.EQUITY,0,0,0,0,0.130612536394901,0.0115520853180859,0,0,0.132772383082002,0,0,-0.082399577326996,0,0,0.14248858854252,0.0301335232461022,0,0,0.0508201938053292,0,0,0,0,0,0,0.151348295100329,0,0,6.93889390390723e-18,0,0,0.146681788351624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056870995557352,0,0
X601628.CH.EQUITY,0,0.0295316106757572,0.0539378188981071,0.0359899551258629,0,0,0,0,0,0,0.0426561876626513,0,0,0.362167586286007,0,0,0,0,0,0.0797007160403892,0,0,0,0,0,0,0,0,0,0,-0.0301170896881448,0,0,0,0,0.190105866999393,0.131874472237203,-0.0338870937194883,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.12532657798132
X601328.CH.EQUITY,0,0,0,0,0,0,0.41362843161707,0,0,0,0,0.0617923031610349,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.037531317387456,0,0.230628445253147,0.174189377417331,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.122443743844858,0,0,0,0,0,-0.109053770408043,0,0,0.123694546410876,0,0,0,0,0,0,-0.2077737319301
