,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X600837.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601788.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.0358466801841112,0,0.0946442611362007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0953640133996209,0.45300457544886,0,0.684570583331035,-0.0684381984008135,0,0.151994413497316,0,0,0,0,0,0,0.017354028703096,-0.250842933593018,0,0,0,0,0,0,0,0,0,0,-0.282920009431265,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.140484765535333,0,0.0064175814851301,0,0,0.0352633547777091,0,0,0,0,0,0,0,0,0,0.444754093261772,0,0,0,0,0,0,0,0,0.145961952771498,0.00515844073390677,0,0,0,0,0,0,0,0,0,0.143696887951994,0,0,0,0,0,0,0,0,0,0,0,0.139731571786907
X601939.CH.EQUITY,0,0,0,0.854524346313176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767414298846352,0,0,0,0,0.100678341508354,0,-0.0530438400860832,0,0,0,0,0,-0.0193190144248988,0.0437064949662325,0,0,0,0,0,-0.0415871659617496,0,0,-1.73472347597681e-18,0,0.0589632034031602,0.000161549775475385,0,0.0391828239469451
X601288.CH.EQUITY,0,0,0.881528586122,0,-0.0746131640770583,0,0,0,0,0,0,0,0,0,0.0206252868390549,0,0.0636608039608853,0.118224370090955,0,0,0,0,0,0,0,0,-0.0312807851626934,0.0527341294280983,0,0,0,0,0,-0.0176033815334661,0,0,0,0,0,0,-0.109318860322858,0,0,0,0,0,0,0,0,0,-0.0356553212083599,0
X601628.CH.EQUITY,0,0.0492032776640025,0.0222268549977881,0,0,0,0.294432403818903,0,0,-0.0471104049116852,0,0,0,0,0,0,0,0,0,0,0,0,0.0440908740572023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126932525799499,0,0.133964211542966,0,0,0,-0.0285432962248088,0,0.0579902485338434,0,0.0911706281575959,0,0.105483101675354,0.0872798227089282,0.0584510116153821
X601988.CH.EQUITY,0.0809548193345261,0,0,0,-0.284630967933198,0,0,0,0,0,0,0,0,1.10199958086092,0,0,0,0,0,-0.108428375314512,-0.00177448644681683,0,0,0,0,0,0,0,0,-0.00710559426055098,0,0,0,-0.190068099128257,0,0,-0.0725945161441457,0,0,0,0,0,0,0,0,0,0,0,0,0.172177162454568,0,0.239407435233275
X600036.CH.EQUITY,0,0,0.306105924930245,0.159614629627965,0,0,0,0.101141847751859,0.0840547901740415,-0.068079177972151,0,0,0,0,2.16840434497101e-19,0.0470048094167425,0,0,0,0.0122010790566409,0,0,0,0,-0.0188572948872525,0,0,0.0184044058806516,0,0,0,0,0,0.254201015351211,0,0,0,-0.0620468216067121,0,0,0,0,0,0,0,0,0,0.0813554454083977,0,0,0.0191141167904025,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0968229135891867,0,0,0,0,0,0,0,0,0.200684004245645,0.0405413662935797,0,-0.0525080805092599,0,0,0,0,0,0,0.207367179473739,0,0,0,0,0,0.153353811508835,0,0.0382353492242889,0,0,0,0,0,0,0,0,0.344417976187319,0,0,0.179825305542604,0.10114940087741
X5.HK.EQUITY,0,0,0,0,-0.178346123456282,0,0,0,0,0.0979227401259898,0,0,0,0,0,0,0.382638460775802,0,0,0,0,0.157466664958577,0,0,0,0.305412095420635,0,0.107498846257656,0,0.0928009247335362,0.021223027931957,0.000519727225708834,0,0,0,0,0,0,-0.15326625321967,0,0,0,0,0.128618312866928,0,0,0,0,0,0,0.0260999447659582,-0.120771310690243
X388.HK.EQUITY,0,0.245074423476619,0,0,0,0,0,0,0,0,-0.0132495428384678,0,0,0,0.0370332334868382,3.46944695195361e-18,0,0,0,0,0.490594750477923,0.253389903546936,0,0,0,0,0,0.141165201264626,0,-0.217407056202153,0,0,0,0.0625719286051634,0,0,0.188116099279118,0,0,0,0.00784409407785644,0,-0.517240174840419,0,-0.133336908905906,0,0,-2.77555756156289e-17,0,0,0,0.049824331313433
X601658.CH.Equity,0,0,0,0.232974973997724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224874519957422,0.0490483481878762,0,-0.110399459366177,0,0,0,0,0,-0.131666218099349,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.387447146337672,0,0,0.0634972644752969,0,0,0,0.00232571100155761,0,0
