,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.114874444419688,0,0.400629442874015,0,0,0.0165540061712587,0,0.219329413390484,0.0119306447160711,0,0.143890737183196,0,0,0,0,0,0.0748102588660219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640959505503059,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0
X601939.CH.EQUITY,0.476106493132338,0,0,3.46944695195361e-18,0.0665539284152311,0,0,-0.116190925622295,0,0.0431079976524623,0,0,0.392943789847562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309464378161038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637428827747694,0,0
X601318.CH.EQUITY,0,0,0,0,0.0324388065721539,0,0,0,0,0,0,0.371883879549605,0,0,0,0,0,0,0,0,0,0.0384685223737831,0,0,0,0,0.000549811522243127,0,0,0,0,0,0,0,0.062347392314614,0,0,0,0.0538207930958597,0.153518852648204,0,0,0,0,0,0.128541084738964,0.0542187151152333,0,0,0,0,0
X601288.CH.EQUITY,0.412764668829931,0,0,0,0.399533284174954,0,0,0,0,0,0.06569716875733,0,0,0,0,0.0690251847505439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337093316617478,0,0,-0.014958167228085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.36814512223848,0,0,0,0,0,0,0.242410908662796,0.102514532472923,0,0.092290888208225,0,0,0,0.151276261917038,0,0,0,0,0,0,-0.0151157230116804,0,0,0.0451873277279868,0,0,0,0,0,0,0,-0.0256000798956725,0,0,0,0,0,0.052203473340396,0,0,0,0,0,0,0,0.00855068035529366,0,0.0120049747450275
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.112996035807502,0,0,0,0.0462213458131617,0,0.208635804405176,0,0,0,0,0.566135389618128,0,0,0,0,-0.339373070963503,0.31805330653069,0,0,0,0,0,0,0,0,0,0,0,0,-0.0942373332263421,0.174707077740082,0,0,0,0,0,0,0,0,0,0.09321929691946,-0.0450645043015132
X600036.CH.EQUITY,0,0,0.0314805245218757,0,0,-3.46944695195361e-18,0,0,0,0.010023135860849,0,0.466015644694068,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0465417648957897,0,0,0,0,0.146982302450199,0,0,0,0,0,0,0,0,0.0973450311431949,0,0,0,0,0.0407257423162804,0,0,0,0,0,0,0,0.225215389118241,0,0.0284855930836794
X1299.HK.EQUITY,0.0522112936799054,0,0,0,0,0,0.0563657227090855,0,0.0128557003961469,0,0,0,0,0,0.242248732184194,0.178686422402973,0,0,0,0,0.173624606455084,0,0.0759610317451935,0,0,0.127587505296109,0,0,0,0,0,0,0,0,0.0640372482025308,0,0,0,0,0,0.0429521232941213,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0684939372187121,0,0,0,0,0,0.104593549224136,0,0,0,0.201124332788944,0,0.355144425914894,0,0,0,0,0.0653782016308964,0,0,0,0,0,0,0.0183720538666255,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0410942804836243,0
X601658.CH.Equity,0,0,0,0.225825720464836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342464586760868,0.619594520843754,0,0,0,0,0,0,0,0,0,0,0,-0.0185274191409896,0,0,0,0,0,0.2158236429763,0,-0.562140801473419,0,0,0
