,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.346079241574469,0.0602445029876003,0.111904430971431,0,0,0,0,0,0,0.20951235418127,0,0,0,0.0168237348246759,0,0,0,0,0,0,0,0.0137825168326608,0,0,-0.0255056263814623,0,0,0,0.0363840441789689,0.00865781592348014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453330339012391,0,0,0,0,0,0.145387295063835,0
X601939.CH.EQUITY,0.456334935907595,0,0,0,0,0,0,0,-0.0176720839784123,0,0.210722760201862,0,0,0.034666079941788,-0.0151397889654051,0,0,0,0,0,0,0,0.14603072216575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071659688438151,0,-0.049433677537726,0
X601318.CH.EQUITY,0,0,0,0,0.252355845920673,0,0,0,0,0,0,0.115781984042893,0,0,0,0,0,0,0,0,0,0.160068961956668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519153850815075,0,0,0,0.0608567480018397,0,0,0.181117288937941,0,0,0,0,0,0
X601288.CH.EQUITY,0.404235651107843,0,0,0,0.257147548185573,0,0,0,0,0,0,0,0,0.0656241000161829,0,0,0,0.0775490076208484,0.0627244001634431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220524546076909,0,0.0614273158086623,0,0,0,0.029099429890984,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.372745335769686,0,0,0,0,0,0.249550272388405,0,0,0,0,-3.46944695195361e-18,0.118112684460473,0.127644524326819,0,0.0477083497532457,0,0,0,0,0,0,0,0.0925099280550155,0,0,0,0,0,0,0,0,-0.514158015749951,0,0,0,0,0,0,0,0,0,0,0.0628685884461651,0,0,0,0,0.291876450497766
X600036.CH.EQUITY,0,0.0187673882993482,0.0340408764180201,0,0,0,0,0,0,0,0,0.0986983901517769,0,0,0,0,0.0089519987503537,0.0577111318700299,0,0,0,0.27030015437563,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.230529268692746,0,0,0,0,0,0,0,0,0.147241215374847,0,0,0,0.0787434338305869,0,0,0.10397536412916,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0382648918168564,0,0,0.232395216360548,0,0,0,0,0,0,0.457957942494807,0,0,0,0,0.11233724494811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.109655851936372,0,0,0.0428096999977603,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0815714858107077,0,-0.30733755862431,0,0,0,0,0,0.132938113995166,0,-0.387330485135591,0.657312738817967,-0.140855174302478,0.755059121076265,0,0,3.46944695195361e-18,0,0,0,-0.107869883579752,0,0.235613034703127,0,-0.072082603864278,0,0,0,0,0,0,-0.00116651945301584,0,0.160917793312386,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.105477322077213,0,0,0,0,0,0,0,0.00241127423340141,0.381940466647393,0,0,0,0.0343515150371051,0,0,0,0,0,0.0014306858257762,0,0.0514637975403684,0,0,0,0.0853121735693166,0,0,0.21449376014553,0,0,0,0,0,0,0,0,0,0.166834826611649,0.0374369321993633
X601658.CH.Equity,0,0,0,0.0939761733946664,0.263740350464886,0,0,0,0,0,0,0,0,0.180014203422446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163681948197383,0,0,0,0,0,0,0,0.172209126361817,0,0,0,0,0,0,0,0,0,0,0,0.337437156101616,0,0,0
X601328.CH.EQUITY,0.182458210276153,0,0,0.458366979809573,0,0,0,0,0,0,0,0,0.0193266577114564,0,0.0392152183850828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159721615078684,0,0,0,0,0.100633955530673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655393671168106,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.392365661621536,0,0,0,0,0.0758318640670812,0,0,0,0,0,0.0653323328617757,0,0,0,0,0,0,0,0,0,0,0,0,0.212342330420917,0,0,0,0,0,0,0,0,0.0492546625618138,0,0,0,0,0,0.0307449831925769,0,0,0.060135721889919,0.114106332234491,0,0,0
X388.HK.EQUITY,0,0,0.212090312332914,0,0,0,0,0,0,0,0,0.0446143894662407,0,0.0188941581506585,0,0,0,0,0,0.150608264276291,0.0720005797762107,0,0,0,0.00889129789463575,0,0,0,0,0,0,0,0,0.0694387832300562,0,0,0,0,0,0,0,0,0,0,0,0.064301669705215,0,0.0238949082294957,0,0,0,-0.101312998674932
X600000.CH.EQUITY,0.23475321477124,0.0891189186983798,0,0.0463367797801364,0,0,0.043371009871814,0.0177133781494809,0.0970038450942921,0,0,0,0,0,0,0,0.0940594069413302,0.0461776129471964,0.0499462285134314,0,0,0.0222722703108577,0,0,0,0,0,0,0.0469907365820348,0,0,0,0.0454033651839268,0,0,0,0,0,0.0687893717139146,0,0,0,0,0,0,0,0,0,0,0,0,0
