,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601166.CH.EQUITY,0,0,0.0678990283476962,0,0,0,0.505178277944729,0,0,0,0,0,0,0,0.00565642006715437,1.0842021724855e-19,0,0,0,-0.0196864429938018,0,0,0,0,0,0,0.128055078414525,0,0.308010348700001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354410237291645
X601328.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.0905378720502627,0.0468366508154671,0,0,0,0,0,0.435273881597093,0,0,0,0,0,0,0,0,0,0.136786697179226,0,-0.0737370687412999,0,0,0,0.118142217685027,0,0,0,0,0,0.0712102230174607,0,0,0,0,0,0.0727763730598018,0,0,0.0723476456339962,0,0,0,0,0,0,0.0157052371040641,0
X600000.CH.EQUITY,0,0.14344911899181,0,0,0,0,0.106276347558819,-0.06852203919822,0,0,0,0.331025098269808,0,0,0.161460021362936,0,0,0,0,0,0,0,0,0,-0.0491741324821687,0,0,0,0.195321350370592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.108212754803554,0.012263469715844,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937918417092863,0.0476704318683375,0,0,0,0,0,0,0.0308449555545475,0,-0.0987747631898554,0.467663170009488,0.0451545818789891,0,0,0,0,0.112659325206168,0,0,0,-0.00511292680906451,0,0,0,0.00785165352696763,0,0,0,0,0.170245994785666,0,0
X000001.CH.EQUITY,0,0,0.0793100600819189,0,0,0,0.333561933657255,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.259063879426642,0,0,0,0,0,0,0,0,0,0,0.166528541075632,0.141583337605276,0,0,0,0,0.0528154335800027,-0.204408024452879,0,0,0,-0.0259160601036647,0,0.0287951461047722,-0.0571057009186755,0,0.0782821718680748,0,0,0.167612445151709,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.198104416772171,0.276664385103108,0,0.249109986269871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14858581982123,0,0.00876890793904547,0,0,0.133692159015691,0,0,0,0,0,0,0.115490162054081,0,0,0,0.112793649885746,0.0215694177623358,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.0975886466120987,0.201116070751227,0,0,0,0.235297384694102,0,0,0,0,0,0,0,0.0587730873337106,0,0,-0.029513108552261,0,0.0589923602871787,0.0672577905157712,0,0,0,0,0.238629953104812,0,0,-0.0149953711693089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116810944946071,0,0,0,0
X16.HK.EQUITY,0,0,0,0.27903806480077,0,0,0,0,0,-0.109798431650826,0,0,0,0,0,0,0,0,0,0,0.0535074475852128,0,0,0,0,0.481089651361293,0,0,0,0,0,0.0695352632706979,0,-0.112446179043297,0.243207440804595,0,0,0,0.0913915954095995,0,0,0.0278875205083901,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566304546090181,0.248845641284944,0,0,-0.127727503593127,0,0,0,-0.0660444044240044,0,0,0,0,0,0,-0.127306340248095,0.0351817354363487,0,0,0.0361626560764882,-0.24289303715825,0,0,0.16314219674554,0,0,0.524209810616986,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0200447348226367
X600030.CH.EQUITY,0,0,0,0,0,0,0.00503992973462017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113047387850033,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0272358693159128,0,0,0.128292437684525,0,0,0,0,0,0.0167669670692595,0,0,0,0,0.262597432491574,0,0,0.199829273010302,0,-0.0405215575270326
X688.HK.EQUITY,0,0,0,0.334183479777168,0,-0.407462647118982,0,0,0.25457721148811,0,0,0,0,0.149544802131289,0,0,0,0,0,0,0,0,0,0,0,0,0.548271994453731,0.102495785969396,0,0,0,0,0.0486460032996785,0,0,0,0,0,-0.178653802353286,0,0,0.267201637745345,0,-0.0427479269844402,-0.112011755386643,0,0,-0.0222730043755769,0,0,0,-0.238435424187777
X11.HK.EQUITY,0,0,0,0,0.00553623181707718,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0349826936426806,0,0,0,0,0.642413028565932,0,-0.113997218079471,0,0,0,0,0.226120364506472,0,0,0,0,0,0.084330021405112,0,-0.0876383834438494,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0962684707553838,0.160705150368123,0,0,0,0,0,0,0,-0.035307820083232,0,0,0.265069681019107,0,0,0,-0.0454177271939562,0,0,0,0,0,0,0,0,0.163286320692534,0,-0.092756619053651,0.0478960888773562,0,0,0,0,0,0.246173385743209,0,0,0,0,-0.00375205582463484,0
X600016.CH.EQUITY,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0151306584446921,0.194298415284984,0.206940373729553,0,0,0,0,-0.0102434735636948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830248996471273,0.0329869561878261,0,0,3.46944695195361e-18,0.0362160704890428,0,0.138349122175994,0,0,0,0,0.144566134005803,0.356050612036856,0,0,0,0,0
X267.HK.EQUITY,0,0,0.0254956865113707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191525609860132,0.440471240824986,0,0,0,0.079634551298361,0.0714463825107499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171732472443599,0,0,0,0,0,0.165967218119556,0
X2388.HK.EQUITY,0,0,0,0,0.198577808635057,0,0,0.0585409106804467,0,0,0,0,0,0,0,0.02040949598207,0.0833721999793855,0,0,0,0,0.362795595601817,0,0,0,0,0,0,0,0,0,0.268442990506212,0,0,0,0,0,0,0,-0.0260091031032452,0,0.0981405747347155,0,0,0.0146196299099214,0,0.00328149863824595,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0.0232321307403134,0,0.238169256285551,0,0.220255543993769,0,0,0,0,-0.0728648122984312,0.0886057297042321,0,0,0,0,0,0,0.0845569448488675,0,0,0,0.0731103298810189,0,0,0.420971983379371,0,0,0,0,0.124670730800732,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.100468112593895,0,0,0,0.0230268081574464,0
X1109.HK.EQUITY,-0.15493856802681,0,0,0,-0.0316122915007945,0,0,0,0,-0.244383270966073,0,0,0,0,0.168027543961454,0.135066514054454,0,0,0,0,0.0287335333529798,0,0,0,0,0,0.555137401423936,0,0,0,0,0,-0.161850475212272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,-0.109227411333922,0,0,0,0,0,0.3745223501661,0,-0.00763257898207413,-0.0865743499850609,0,0,0,0,0.0450676851251869,0,0,0,0,0,0,0,0.0768159525079988,0,-2.16840434497101e-19,0,-0.0698126288914953,0,0.0515345412209371,0,0,0,0,-0.101368003076625,0,0,0,0.443405526955219,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.107570657022701,-0.0358990856542063,0,0,0,0,0,0,0,-0.0121878891350912,0,0.201666496056807,0,0,0,0,0.0477723561315948,0,0,0,0,0,0,0,0.0888020262024464,0.0173725381966513,0,0,0,0,-0.273681895472561,0,0.0631780105118383,0,0,0,0,0,0,0,0.289565807652446,0.0669419715861812,-0.127111103711274,0
X600048.CH.EQUITY,0,0,0,0,0.191957174175429,0,0,0,-3.46944695195361e-18,0,0,0,0,0.258359567782144,0,0,0,0.0702533338146137,0,0,0,0,0,0,-0.0470588014847914,0,0,0,0,0,0,-0.0105609821807706,0,0.04636678480986,0,0,0.456242027418805,-0.345474820657971,0.111270893681005,0,0.0324983947891373,0,0,0,0,0,0,0,-0.0395113809091679,0,0,0
X1113.HK.EQUITY,0,0,0,0,0.083046835677389,0,0,0.06742420389762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136019295626437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16049979322583,0,-0.0675538369798933,0,0,0,0.298103712634426,0,0,0,0,0,0,-0.272694063091358
X601688.CH.EQUITY,0,0,0,0,0,0,0.103777247182787,0,-0.120784155124577,0,0,0,0,0,0,0,-0.123529987860357,0,0,0.364873103133078,0,0,-0.56401209621142,0,0,0,0,0,0,0.0589470260569206,1.0842021724855e-19,0,0,0,0.0194498842951407,0.336336350737026,0.152341618244252,0,0,0,0,0,0,0,0,0,0,0,0,0.0750047318889775,0,-0.187011112115811
X002142.CH.EQUITY,0,0.351097177061675,0,0,0,0,0,0,0,0,0,0,0,0,0.396355167688033,0,0,0,0,0,0,0,-0.0446969283021654,0,0,-0.0044045761595687,0,0,0,0,0,0,0,0,0,0,-0.110077198642591,0,0,0,0,-0.0678737458394882,0,0,0,0,-0.0619645047072103,0,0,0,-0.0717996187429316,-0.38194507826966
X12.HK.EQUITY,0,0,0.255009339453975,0,0,0,0,0.165779257356616,0,0,0,0,0,0,0,0,0,0.367250435666041,0,0,0.104445353649841,0,0,0,0.00510496959027738,0,0,0,0,0,0,0,0.0941189210901718,0,0,0,0,0.0129879908543853,0.248168111886957,0,0.136773884761736,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0920474859680469,0,0.0531980822840124,0,0,0,0,0,0,0,0,0,0.0558325382521119,0,0,0,0,0,0,0,0,0,0,0,0,0.248317800155017,0,0.0715029835911126,0,0,0.256259456467864,0,0,0,0,0,0,0,0.0237700333468588,0.386684123117792,0,0.0630309992577923,0,0,0
X001979.CH.EQUITY,0,0,0,0,-0.0913204082130844,0,0,0,-0.169084639179728,0,0,0,0,0.340794474178288,0,0,0,0,0.0134534056514079,0,0,0,0.450838364509711,0,0,0,0.207615980257603,0,0,0.209250914642466,0.00976788822418773,0,0,0,0,0,0,0,0,0,0,-0.0197892644014834,0,0,0,0,0,0,0,0,0.0155444203476904,0
X600837.CH.EQUITY,0,-0.0417453942537759,0.102350399938808,0,-0.0123767318966878,0,0,0,0,-0.049210320832467,0,0.075621846475404,0,-0.059647631450906,0,0,-0.0433739534194506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593092194699279,0,0,0.771315248353553,0,0,0,0,0,0,0,0.131795049888869,0,0,0,0,0,0.0562173444190006,0,-0.0160219403199715
X823.HK.EQUITY,0.0344470542558129,0,0,0,0,0,0,0,-0.0603371938118809,-0.0140814053727254,0,0,0,0,0,0,0,0,0,0,-0.207447328977477,0.482907335370161,-0.285580526070077,0,0,0,0,0,0,0,0,0.0198141497366318,0,0,0.15568918346382,0,0,0,0,0.162308532349521,0,0,0,-0.0259247564182252,0.180583796905406,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,-0.0752436273507126,0,-0.0508714471521432,0,-0.0807792661619051,0,0,0,0,0.00512379473091112,0,0.267181982732321,0,0,0.427349479855584,0,0,-0.0651060784065196,0,0,0,0,0,0,0,0,0.0699518625527973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347494841134123,0,0.079547378821162,0.0572209888274658,0,0,-0.18870589617889
X601229.CH.EQUITY,0.163593906201427,0,0.335641148441746,0.0915681861769335,0,0,0,0,0,0,0,0,0,0,0,0.088968364085471,0,0,0,0,0,0,0,0.044607519870544,0,0,-0.0297223747241104,0,0,0,0,-0.15039191025695,0,0,0,0,0,0,0,0,0,-0.0658003530117385,0,0,0.121513490928503,0,0,0,0.490436996337421,0,0,-0.0761049666145728
X2882.TT.EQUITY,0,0,0,0,0,-0.0360906427056551,0,0,0,0,0,0,0,0.00407786604784362,0,0.097575722618338,0,-0.00891923523668966,0,0,0.0659480153568612,0,0,0,1.73472347597681e-18,0,0,-1.73472347597681e-18,0,0,0,0.131613584653288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373961742235725,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0.0211351930222797,0,0,0,0,0,0,0,0,0,0,0,0,0.0647949533306683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299348805739948,0,0,0,0.10498813241374,0,0,0.105118730244835,0,0,0.549896639590593,0,0.0307589252153967
X601169.CH.EQUITY,0,0.0279231246332173,0,0,0,0,0,0,0,0,0,0.461365935354413,0.379221746625769,-0.0189905276684169,0,0.138666146074309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246009239160212,0,0,0,0,-0.123472148916286,0,0,0,0,0,0,0,0,0,0,0.12844044896716,0,0,0,0,-0.0255704173614145,0
X1997.HK.EQUITY,0,0.00112437955566026,0.0074826165867348,0,0,0,0,0,0,0.103764668680041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117449712642193,0,0,0,0,0,-0.00819298859636611,0.302442961378725,0,0,0.401625236596898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.029922472016931,0,0.0210705871643974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972610832649707,0,0,0,-0.00439938893949023,-0.0259164566952315,0.252646859353192,0.00880936630281695,0,0,0,0,0,0,0,0.108491158044891,0,0.208206114305059,0.0448616323334276,0,0,0.175665922846747,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.135914826274602,0,0.0495139291221864,0.0521812603265336,0,0,0,0,0,0,-0.0909545614756936,0,0,0.183632439753556,0,0,0,0.132504491451893,-0.17348713266749,0.0725650219995883,0,0,0,-0.0518433353895735,0,0.531159438624548,0,0.12937830099245,0,0,0,0,0.217257052701415,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0.356438580579867,0,0,0,0,0,0,0,0.0674991557351348,0,0,0,0,-0.025888510682451,0,-0.00967571695601183,-0.100428181940369,0,0,0,0,0,0,0,0,0,0,-0.0601794593687648,0.083152457903376,0,0,0,0,0,0,0,0,0,0.300328466436517,0.136283160480256,0,0.335369225800045,0,0,0.0427145521422721,0,0,0,0,0,0,-0.154615021558622
X300059.CH.EQUITY,-0.126210825003899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223100742850583,0.032204852669208,0,0,0.0429210451698259,0,0,0,0.49767233803505,-0.0164155166387317,0.160519036722725,0.0573013751286118,-0.0162471499655421,0.0340782870293252,0,0,0.118210547118897,0,-0.0798975052615147,0,0,0,-0.147038213218429
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0228704743798151,0,0,0,0.00993085920348367,0,0,0,0,0.0453333339903633,0,0.398038602303597,0,0,0,0,0,0,0,0,0,0,0.0112639982240879,0,0,0,0,0.0852696843400342,0,0,0,0.00910856940586034,0,0,0.177706612585658,0.196303388863086,0,0.128003935333614,0,-0.113669600222117,0,0,-0.0798425356590779,0
FXI.US.EQUITY,0,0,0,0,0,0,0,0,0.052023933544856,0,0,0,0,0,0,0,0.163914551380304,0,0,0,0,0,0,0,0.153536211837481,0,0.703633470180565,0,0,-0.646412230559282,-0.543213811757076,0,0,0,0,0,0,0,0,0.118770770522944,0,0.0228992519557784,0,0,0,0,0,0.0890972892976805,0,0,0,0.154282942267198
CN2YR,0,0,0.0334178191498844,0,0,0,0,0,0.169575298743943,0.16802099544399,0,0,0.0395943485476758,0.0970785808004931,0,0,0,0,0,-0.0113274441121843,0,-0.366338638368832,0,0.151692607312252,0.182160206400838,0,0,0,0.0358397188278182,0,0,0,0,-0.099208473214735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
