,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.127340302784436,0.0123058270834171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0947392757010451,0,0.481657352197251,0.326620216878281,0.0403798424822482,0,0.164896144537544,0,-0.252710416020702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363283667025192,0,0.0034174710193632,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.112465561169049,0,0,0,-0.0129400080776954,0,0,0.0666368944264156,0.144649207346766,0,0,0,0,0.142755607853516,0,0,0,0,0,0,0,0,0,0,0.0513885761596887,0.00501167846657156,0.0507395183020863,0,0,0,0,0.223388795333934,0,0,0,0,0,0,0,0,0,0,0,0.0724844796155025,0,0,0.142302935326586
X601939.CH.EQUITY,0,0.0642884349464439,0,0.814590694482903,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.030871223295446,0.0140193896963583,0,0,0.0778859465727754,0.0430721545941593,0.021388945504568,0,0,0,0,0,0,0.0177629234830363,0.0271197556617261,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240582195210339,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.912749864951716,0,-0.0828794937408229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139725362363536,0,0,0,0,0,0,0.0665496901336094,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171389798928948,0,0.00386118285912741,-0.0732811461049166,0,0,0,0,0,0,0,0,-0.0531193665299852,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.105510288816201,-0.0968768029879372,0.39958243524858,0,0,0,0,0,0,0,0,0,0.00275329004631141,0,0,0,0,0,0,0.00441772128047863,0,0,0,0,0,0,0,0.590167538074999,0,0,0,0,0,0,0,0,0.271380248111527,0,0,0,-0.0474545415160041,0,0.066734340350618
X600036.CH.EQUITY,0,0,0.408636345709189,0,0,0,0,0,0.0223462850893089,-0.00517109251957152,0,0,0,0,0,0,0.105591495316444,0,0,0.00634911702042417,0.0126624904609482,0,0,0,0,0.188886253871676,0.12002247300822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.148225411482563,0.0923469621851802,0,0.0431165615434688,0,0,0,-0.0128764546795472,0,0,0,0,0,0,0,0,-0.0745361687632379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10754660678376,0,0.00762900880582157,0,0,0,0,1.04722123743231,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.157270758523838,0,0,0,0,0.128044672988681,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205873851636945,0,0.417836772464343,0,0,0.089095484802718,0.38513423000085,0.164598132876468,0.094305808575927,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.176598339183972,0,6.93889390390723e-18,0,0,0,0.0893979334589414,0
X5.HK.EQUITY,0,0,0,0,-0.0200976787532241,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0944520243964558,0,0,0,0.0153226294777544,0,0,0.243345220607936,0,0.472596423671677,-0.146883445308896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463922965560479,0,0,0,0,0.134383470164567,0.0649338534394064,0
X388.HK.EQUITY,0,0,0,0,0.236384289726047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33007559510048,0,0,0,0.180357018331814,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,-0.154576165302716,0,0,0,-0.00607248723845462,0.110608963389125,0.152124745841456,0,0,-0.213005653044608,0,0.0560238684298797
X601658.CH.Equity,0,0,0,0.229912393413872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29734548155217,0,-0.0691123411966757,0,0,0,-0.0614554302847448,0,0,0,0,0,0.0726704839784029,0,0,0,0,0,0,0,0,-0.033220105049938,0,0,0.306310530009877,0,0,0,0,0,0,0,0,0
