,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.3701626361506,0,0,0.0995095232673275,0,0.319699537700378,0,0,0.0923701002763803,0,0,0,0,0,0.0891785488823159,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0162636447090624,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.00697117194896635,0,0,0,0,0
X601939.CH.EQUITY,0.423636839300168,0,0,0.0418088950862001,0,0,0,-0.11532427247138,0,0.0455203109038406,-1.38777878078145e-17,0,0.431136506070222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504272351388904,0,0,0,0,0,0,0,0.0482747049036109,0,0,0,0,0,0,0,0,0,0,0.0271134286004273,0,0,0.0390111638562471,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0700711493039319,0,0.0685534333369469,0,0,0.257847688203667,0,0,0,0,0,0,0,0,0,0,0,0,0.0963693411508488,0.00367078500395232,0,0,0,0,0,0,0,0,0,0,0.0474319933330758,0,0.0793206671332221,0.183090686391507,0,0,0,0,0,0.124980816940948,0,0,0,0,0,0
X601288.CH.EQUITY,0.415000221029716,0,0,0,0.399356781001827,0,0,0,0,0,0.0651494918863399,0,0,0,0,0.0696738272619919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340277127417214,0,0,0,0,0,-0.0144923840453194,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.280722391099547,0,0,0,0,0,0.00351935537649968,0,0,0,0.00643096111329902,0,0,0,0.137509491318116,0,0.135410146244019,0,0,0,0,0,0,0,0,0,0,0.0682664630028433,0,0.00947458964828247,0,0,0,0.0419930730680921,0,0,0,0,0,0,0,0.17220603476536,0,0.139497626947668,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.332868102783671,0,0,0,0,0,0.05093271406541,0,0,0,0,0,0,0,0,0,0.198115593016922,0,0.103423668135383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372997429706377,0,0,0,0,0,0,0,-6.93889390390723e-18,0.108585515533851,-0.0447124016409028
X600036.CH.EQUITY,0,0,0.0286161970884589,0,0,0.0498615264469764,0,0,0,0,0,0.327444915344159,0,0,0,0,0,0,0,0,0,0,0.0249804758592352,0,0,0,0,0.0919991419142122,0.00154400285886917,0,0,0,0,0.133287053993959,0,0,0,0,0,0,0.0719549359809768,0,0,0,0,0,0,0,0,0.27147264515909,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0180187162432418,0,0.0174265305409446,0,0,0,0,0,0,0.330894073091049,0.00696447469451988,0,0,0,0.0970828163825402,0,0.0641591250274491,0,0,0,0.186837841163251,0,0,0,0,0,0,0,0,0,0.16802419570429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.110948851344235,0,0,0,0,0,0,0,0,0,0,0.0271590715816737,0,0,0,0,0,0.190441359433537,0,0,0,0.0376921454975429,0,0.23148676384786,0,0,0,0,0,0,0.057463632257515,0,0,0,0,0,0,0,0,0.129764785815946,0,0,0,0,0,0,0,0,0,0,0.0217448947955777,0
X601658.CH.Equity,0,0,0,0,0.27649608394363,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.719172482211132,0,0,0,0,0,0,0,0,0.0405945187379736,0,-0.356469199369,0,0,0,0,0.224960764078931,0,0,0,0,0
