,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.231676011909324,0,0,0,0,0,0,0,0,0,0,-0.269812053089861,0,0,0,0,0,0,0,0,0,0,-0.319046630000759,0,0,0,0.785261532714354,6.93889390390723e-18,0,-0.180026731728464,0,-0.0511527764936631,0.269438627878441,-0.0225086217657207,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.146086543873974,0,0.121380076787764,0.0317284585517379,0,0,0,0.0401526103687497,0,0.0285952646188269,0,0.1477441450958,0,0,0,0,0,0,0.0411454260355749,0,0,0,0,0.063929158058839,0,0,0,0,0,0,0,0,0,0.372236729885137,0.027163331550173,-0.0769000378778276,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.237162883669408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102290792833449,0,0,0,0,0.0684605369699135,0,0.0277346678926434,0,0,0,0,0,0,0.344508302765564,0,0,-0.00162132266984998,0,0.118383108856028,0,0,0,0,0,0.0107893364745709,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.264595182107178,0,0,0,0.00480532001917185,0,0,0.0468489375494409,0,0,0,0,0,0.0864648703534984,0,0,0,0,0,0,0,0.146854555517037,0,0,0,0,0,0,0,-0.0560165771768897,0,0.0841135220443952,0,0,0.337816603769131,0,0,0,0.0854470067079604,0,0,0,4.33680868994202e-19,0,0,-0.0131897863219192
X5.HK.EQUITY,-0.0448429624517185,-0.252464866895267,0,0.137280175501081,0,0,0,0,0,0,0.0232663464453408,0,0,0,0,0.360007856973095,0,0,0,0.0836650051931477,0.261395567545726,0,0,0.301944834030138,0,0,0,0,0,-0.041908229743318,0,0,0,0,0,0,-0.0980255736145015,0,0,0,0.237951528770458,0,0,0,0,-0.0285763518304084,0,0,0,0,0
X601988.CH.EQUITY,0.237323993341446,0,0,0.575599311137947,0,0,0,0,0,0,0.117735957085488,0,0.143910101927358,0,0,-0.0666826922244035,0.0812122392681727,0,0,0.00888960109059411,0,0.0177188791255039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378058860449082
X600036.CH.EQUITY,0,0.563605330909167,0.00284351756316594,0,0,0,0,0,0,0,0,0,-0.0957311569284744,-0.139686778399426,0,0,0,0,0,0,0,0,0,0,-0.00121782582120639,0.277053898767326,0,-0.137170491555834,0,0,0,0,0,0,0,0,0,0,0,0,0.174114198029834,0,0,0,0,0,0.137118200904947,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0349513536621614,0,0,0,0,0,0.362020057703329,-0.123126239118499,0.133884106104915,0.081728374144008,0,0,0,0,0.166410285106463,0.197922342846306,0,-0.133205931552693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382296486711352
X601628.CH.EQUITY,0,0.126275078770211,0,0.033112211036299,0,0,0,0,0,0,0,0,0,0.239293626832317,0,0,0,0,0,0,0,0,0,0,0.154217829286207,0,0,0,0,-0.0206320392657064,0,0,0,0,0,0,0.0978941507210102,0,0,0.161479001872549,0,0,0,0,0,0,0,0,0.0480546552853785,-0.00355231808496821,-0.0149176415396529
X601328.CH.EQUITY,0,0.0938717477262258,0.108692968884752,0.344232828168333,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0356797537865584,0,0,0,0.0426075199743625,0.0131887980316069,0,0.00902531463808252,-6.93889390390723e-18,0,0,0,0,0.16704247516788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169441114522051,0.0868526649439812,0,0,0,0,0,0,-0.246554536442927
