,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,FXI.US.EQUITY,CN2YR
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0862179617551744,0,0,0,0.0145729617120839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156446830412707,0.281499805966014,0,0,0,0,0,0,0,0.211159493984368,0,0,0,0,0,0,0,0.138762437529504
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.202923582862068,0,0,0,0.229911452945815,0,0,0,0,0,0,0.298910354425333,0,0,0,0,0,0,0,-0.00907440159246128,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170354970749327,0,0,0,0.0334022204251812,-0.056380846319537
X267.HK.EQUITY,0.260509916320902,0,0,0,0,0,0,0.221876086362659,0,0,0,0,0,0,0,0,0,0.416379871229692,0,0,0,0.0938898999256115,0,0,0,0,0,0,0,0,0,0,0.0407282144967448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826055553997087,0.0360061519003831
X2388.HK.EQUITY,0,0,0,0,0.502000999439084,0,0,0.0226346808478758,0.0100779661822991,0,0,0,0,0,0.209373491193901,0,0,0.212297167968742,0,0,0,0.464369126682516,-0.214827869318993,0,0,0,0,-0.00170433121382886,0,-0.0282293373877418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00891991207920583,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0633250368366399,0,0,0,0,0,0.0348412100944209,0,0,0.0294858440079678,0,0.000689031476918563,0,0,0,0,0,0,0,0,0,0,0,0.164492322610008,0.462051059810686,0.0541385019121385,0,0,0.0473011510961064,0,0,0.000809876384115793,0.049781541159935,0,0.0948911285478952,0,0,0,-0.0580667242875554
X1109.HK.EQUITY,0,0,0,0,0,0,0.0251931389361197,0,0,0,0,0,0.219883438703688,0,0,0,-6.93889390390723e-18,0,-0.0685872336592987,0,0,0.535720820073634,0,-0.0307454391096354,0,0,0.071061142890579,0,0,0,0.0664798128672369,0,0.121826351825164,0,0,0,0,0,0,-0.103858603869002,0,0,0,0,0,0,0,0,0,0,-0.0940135461280464
X2007.HK.EQUITY,0,-0.192610905559346,0,0,0,0.303859106020008,-0.0695618797165457,0,0,0.0517465549027279,0,-0.0594083605452821,0,0,0.0444646504734522,0,0,0,0,0,0,0.0051132613387891,0,0,0,0.0553893121348318,0,0,0,0,0,0,0,0.190567295202471,0,0.0203337933365156,0,0,0,0,0,0.506145319179528,0,0,0,0,0,0,0,0.131706540054,0
X601818.CH.EQUITY,0,0,-0.0414543908688712,0,0,0,0,0,-0.0695203432222735,0,0,0.0988958938955359,0,0.206229405650982,0,0,-0.140528253243544,0,0.257730911533361,0,0,0,0,0,0,0,0,0,0,0.178817140051228,0,0,0,0,0.113045807909669,0,0,0,0,0,-0.00823257441300663,0,0,0.185390384032066,0,0,0,-0.143981585206675,0,0.00879328523778437,0
X1113.HK.EQUITY,0,0,0,-0.0425651464001222,0,0,0,0,0,0,0,0,0.129078377976418,0,0,0,0,0.168079601464119,0,0,0,-1.73472347597681e-18,0,0.0304058865163305,0,0,0,0,0,0,0,0.287507845726112,0,0,0,0,0,0,-0.0985281488492504,0,0,0.213688892079108,0,0,0,0,0,-0.015813659245081,0,0.0367351162384735,-0.0843240550061496
X600048.CH.EQUITY,0,-0.0314008262495128,0,0,0.149964340765025,0.214835945911288,0,-0.0938875856741095,-0.315996010156069,0,0,0,0.485050655386078,-0.0318566044962344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0616815263352952,0.120851356247718,0,0,0,0,0.0814424721454864,0.0353098462145363,0,0,0,0,0,0,0,0,0,0.222400999460406
X12.HK.EQUITY,0,0,0,0.0848994522992655,0,0,0,0.188823912309119,0,0,0,0,0,0,0.437053454247369,-0.085775196033074,0,0.131277003194003,0,0,0,0.130315200618252,0,0,0,0,0,0,0.101867843999826,0,0,0.0916938020170415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,-0.116690246875952,0,0,0,0,0,-3.46944695195361e-18,0,0,0.223557628331964,-0.144124411048415,0,0,0,0,0.170903825114284,0,0,-0.113994157927839,-0.0141289821071096,0.181277811719023,0,0.214373245752647,0,0,0,0,0,0,0,0,0,0,0.0276251372011125,0,0,0,0,0,0.135368191739685,0,0,0.0764683548490924
X002142.CH.EQUITY,0,0.223051879838313,0,0,0,0,0,0,0,0,0,0,0,0.331398504698553,0,0,0,0,-0.0850843572602739,0,0,0,0,0,0,0,0,0.11587966106389,0,0,0,0,0,0,-0.022325167161284,0.12593917957465,0,0,0,0.00214522567076356,-0.0306804041636917,0,0,0,0,0,-0.101247395292026,0,-0.139238845142641,0,-0.185864509811705
X601066.CH.EQUITY,0.0001518138067385,0,0.043830830639559,0,0,0,0,0,0,0.0368609094276019,0,0,0,0,0,0,0,0,0,0.0514000535733553,0,0,0.0542122350832165,-0.235488611029132,0,0,0,0,0,0,0,-0.259950442173399,0,0,0,0.0908195029591344,0,0.345824207641206,0.0142592818525755,0,0,0,0,0,0,0,0,0,0,0,0
X001979.CH.EQUITY,0,-0.098991412359119,0,0,0,0.0436726504080942,0.0499692057236477,0,-0.0932252781185469,0,0,0,0.125771352757546,0.0476820834737471,0,0,0,0,0,0,0.0308792458266872,0,0,0,0,0,0,0,0,0.438810903856647,0,0,0,0.154995798375049,0,0,0,0,0,0.249601167566949,0,0,0,0,0,0.118766848060358,0,-0.0271029478036185,0.0633653176909263,0,0
X601688.CH.EQUITY,0,0,0,0,0.00244786421479496,0,0,0,-0.308833452544664,0,0,0,0,0,0,0.0204239065716571,0,0,-0.547787424681772,0,0,0,0,0,0.903421221464874,0,0,0,0,0,0,0,0,0,0,0,0.111109312843507,0,0,0,0.163697380444807,0,0,0,0,0,0,-0.029385555048579,0,0,-0.00627711454286719
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518010551472669,0,0,0,0,0,-0.0056143415826835,0,0,0.192176506028457,0,0.0292978727353435,0,0.0139675368410272,0,0,0.105128626166262,0,0,0,0,0,0.34554186809913,-0.0979958058172404,0,0,-0.00383734848618643
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224274417256652,0,-0.0807610784132645,0,0,0,0.0765279066156727,0,-0.0568473642715014,0,0,0,0.0974313874022244,0,0,0,0.0695396899386572,0,0.0445027804975621,0,0.383179586755353,0,0.0466715850490882,-0.18802481507581,0,0,0
X601229.CH.EQUITY,0,0,0.119110946920078,0.327466456372045,0.116001544650378,0,-0.0525114436417072,0,0,0,0,0,0,0,0,0.143495296183959,0,0,0,0,0,0,0,0,0,0,-0.115344783068262,0,0,0.0508427110497528,0,0,0,0.370096540542382,0,0,1.38777878078145e-17,0,0,0,-0.0459314801492105,0,0.0507827359428518,0.0739736559195047,0,0,0,-0.101453955409773,0,-0.152533547935694,-0.173987969453423
X601336.CH.EQUITY,-0.0511666138943163,0.0841615441697831,0,0,0,0,0,-0.195592853493855,0,0,0,0,0.0553022864217408,0,0,0,0,0,0,0,0,0.026611851083278,0,0,-3.46944695195361e-18,0,0,0,0.0721825613706994,0.247318800988935,0,0,0.235808197540718,0,0.139461642797166,0,0,0,0,0,0.168416398889283,0,0,0.273441467989315,0.299687635361186,0.112226055224576,0,0,0,0,1.73472347597681e-18
X2882.TT.EQUITY,-0.0583067303392627,0,0,0,0,-0.0121343116984589,0.0893225631301427,0.0988307277064284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205786165247857,0,0,0,0,0,0,0.0965890472261265,0,0,0,0,0.23758436615788,-0.0893395608393631,-0.104155621046664,0,0,0,0,0,0,0,0,0,0.410652568934739,0,0,0,0.00787950043290741,0
X1997.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0913507271676905,0,0.113810366458153,-0.062437550884729,0,0.0870745216923249,0,0,0,0,0.149927126733455,0,0,0,0.0201454278124683,0,0,0,0.234247076812126,0.117703233338126,0,0.0550104521507912,-0.091956788173123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.175228921703731,0,0,0,0.0129017815808956,0,0,0,0,0.204538084782223,0.160661998493853,-0.03813070992533,0,0,0,0,0,0,0,0,0,0.0355210015358817,0,0,0,0,0.115850195651204,0,0,0,0,0.133293820687771,0,0,0.000781724787058093,0,0,0,0,0,0,0,0.380457504625167,0,0,0,0,0,0,0.0382577189500975
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491574052470268,-3.46944695195361e-18,0,0,0,0,0,0,-0.0349280160403922,0.288016623592315,0,0,0,0,0,0,0,0,0,0.0753018999179092,0.0240054362699258,0.121694730513962,0,0,0.287895610072211,0,0,0.0631472355705643,0.0318310271653681,0,0.00696776938248131,0,0
X000166.CH.EQUITY,0,0,0.280377164156021,0,0,0,0,0,0,0,0,0,0.010138432243204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0669417387033665,0.158256897966424,0,0.072903120157509,0,-3.46944695195361e-18,-0.02413044070151,0.0822116713754913,0,0,0,0,0,-0.0203534028183111,0.511144780139304,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115044670795516,0,-0.194350154817705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310943322304535,0,0,0.0554187638817182,0,0,0,0,0.123703880162108,0.591011144962151,0,0,0,0,0,0,0.245316359382343,0,0,-0.258267084244455
X600999.CH.EQUITY,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0575966951005394,0,0,0,0,0,0,0,0,0,0,0.220215812046275,0,0,0,0,0,0.0322366647910013,-0.218661412376489,-0.0287271925588827,0,0,0,0,0,0,0,0,0.441241836346022,0.13066466629975,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0.104058309571544,0,0,0
X2891.TT.EQUITY,0,0.236310725791506,0.534235643396641,0,0,-0.367297938378793,0,0,0,0,0,0.223593388130008,-0.277312803584701,-0.251186852168259,0,0.210838629055996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147339200754757,0,0,0,0,0,-0.222186567612742,0,0,0.142773945816582,0,0,0,0.247824735747967,0.290300295663173,0,0,-0.140363261723056,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177765050061939,0,0,0,0,0,0,0,0.227061598792241,0
FXI.US.EQUITY,0,0,0,0,0,0,0.318283996604041,0,0.138096195799017,0,0,0,0,0,0,-0.1062798706162,0,0,0,-0.0770490829244869,0,0,0,0.054731186584795,0,0,0.143224089197881,0,0.425126312454029,0,0,0,0,0,0,0,-0.266702949777078,0,0,-0.257953278477081,0,0,0,0,0,0.165821178401266,0,0,2.0755983039991,0,0
CN2YR,0,-0.156708947667002,0,0,0,0,0,0,0.264873172879092,0.109833345026369,0,0,0,0,0,0,0,0,0,0,0,0,0.0874766219071361,0,0,0,0,0,-0.0876031005855721,0,0,0,0,-0.187023478972447,0,0,0,0,0,0,-0.0665693422920827,0,0,0,0,0,0,0,0,-0.26560046057225,0
