,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.136537904446368,0.134292299594283,0,0,0,0,0,0,0.432122155506224,0,0,-0.0554555103325728,0,0,0,0,0,-0.0508146115403372,0,0,0,0,0,0,0,0,0,0.67879595647805,-0.0450775481157057,0,0,-0.0570331276657106,0,0,0,0,0,-0.0685835641919765,-0.0272606151329711,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.117406525926092,0.046155600290175,0.158004908606062,0,0,0,0,0,0,0.0987780097688425,0,0,0.111179028892272,0.0132298544219028,0.101939375089417,0,0,0,0,0,0,0,0,0,0.0421477700541575,0,0,0.0468056665262689,0,0.0634352812092938,0,0,0.172697753502692,0,0.0891825983534079,0,0,0,0.080639098518374,0,0,0,0,0,0
X601939.CH.EQUITY,0.338662988876173,0,0,0,0,0,-0.0251010747826387,0,0,0.0434241531168766,0,0,0,0,0,0,0,0,0,0,0,0,0.113070342781835,0,0,0,-0.251344729649875,0,0,0,-0.027381381473286,0,0,0,-0.040730513682974,0,0,0,0.0250979950844427,0.0563786787911809,0.59312610275194,0,0,0,-0.0179537063184455,0,0,0,0,0,0.105579809745724
X601288.CH.EQUITY,0,0,0,0,-0.16720128412881,0,0,-0.00718458176092376,0,0,0.430835804230415,0,0,0.359440731552194,0,0,-0.0598059596617762,0,0,-0.15405350893125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148575109457639,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.140148937984891,0,0.166801846262467,0,0,0.131477045751665,0,-0.00859435849287019,0.224927396100952,0,0,0,0.0992944597873334,0,0,0,0,0,0,0,0,0,-0.170633036712067,0,0,0,0,0,0,0,0,0,0,0.0603507118037634,0.132441426147928,0,0,0,0,0,-0.0389739245051338,0,0,0.149050829505726,0,0
X601988.CH.EQUITY,0,0,0,-0.0464232227789892,0.368894556795354,0,0,0,0,0,0,0,0,0.0518128606511373,0,0,0.0304822662700347,0.0468232426948007,0,-0.161256084814655,0,0,0,0,0.279672346247002,0,0,0,0,0,0,-0.369325613046392,0,0,0,0,0,0,0,0,0,0,0,0,0.0257607792690201,0.104673662839128,0,0,0,0.00957724366311051,0
X600036.CH.EQUITY,0,0.278447837653967,-0.0689638143849136,0,0,0,0,0,0,0.404775118554159,0,0.0687675743654726,0,0,0,0,0.0775580549658259,0,0,0.288397516146015,0,0,0,0,0,0,0,0,0.158137450297809,0,0,0,0,-0.138325776288502,0,0,-0.179540083021779,0,-0.0258304494821597,-0.0281713788686837,0,-0.103608526498946,0.273529061750236,0,0,-0.0484129010930611,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.31079802507501,0,0,0,0,0,0,0,0,0,0,0,0,0.0587021859778057,0.0817549094728931,0,0,0,0,0,0,0,0.184537084909746,0,0,0.0749221330359324,0,0,0,0,0,0,0,0,0,0,0,0,-0.156045717335525,0,-0.131830764229753,0,0,0.101750197004979,-0.0145569294725507,0,0
X601628.CH.EQUITY,0,0.04647761465098,0.0296779631975489,0.0750126515862771,0,0,0,0,0,0,0,0,0,0,0,0.357535979005604,-0.021098964932944,0,0,0,0,0,0,0,0.124402901449911,0,0,0,0,0,-0.0118298384879977,0,0,0,0.158541495073865,0,0.0579026098227654,0,0,0,0,0.201893092904159,0.0559143748262785,0,0.0884762807340299,0,0,0,0,0,-0.0714866955027242
X601328.CH.EQUITY,0,0,0,0,0,0,0.684803492534787,0,0,0,0,0,0,0,0.0641279882771678,0,0,0.0330384677447946,0,0.173387718415411,0,0,0,0,0,0,0.10318797906004,0,0,0,0,0,0,0,0,0,0,0,0,-0.0829621144554328,0,0,0.0462062556786293,0,0,-0.235048817043716,0,0,0,0,-0.0448885318496245
