,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.484861069983312,0.0899757513871486,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.081638989830049,0.0668147056102069,0,0,0,0,-0.143777718807166,0,0,0,0,0,0,0,0,0.0247417864244924,0,0,0,0,0,0,0.0485245227865004,0,0,0,0,0,0,0,0,0,0,0.100366304321246,0.18241284499365,0.0392235340612402,0,0
X601318.CH.EQUITY,0,0,0.210127001976684,0.109194357665425,0,0,0,0,0,0,0,0,0,0,0.296311256463703,0.071049540363336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140467600597051,0,0,0,0,0,0,0,0.099704515110152,0,0,0,0,0,0,0,0.0238476133628049,0,0,0
X601939.CH.EQUITY,0.331714917044843,0,0,0,0,0,0,0,0,0,0,0,0,0.456195116352114,0,0,0,0,0.148647483785363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104734559951731,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.347933481162312,0,0.0171148823170556,0,0.506036665850813,0,0,0,0,0,0.0105358588451793,0,0,0,0,0.0488289715098657,0,-0.0318635398061418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000438994966737295,0,0,0,0,0,0,0,0.0857432920089067,0,0,0
X601988.CH.EQUITY,0,0,0,0.109238866513432,0,0,0,0,0,0,0,0.499986930500796,0,0,0,0,0,0,0,0,0,0,0.0208002947454792,0,0.00744580420264223,0,0,0,0,0,0,0,0,0,0.104790956886233,0,0,0,0,0,0.112205224346209,0,0,0,0,0.0312715647629416,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.176003833516685,0,0,0,0,0,0,0,0.278863764795133,0,0,0,0.415564814730037,0.266731661797123,-0.619889286801488,0,0,0,0,0.0117729180302056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317286604489689,-0.148229498398959
X600036.CH.EQUITY,0.0937124102848482,0.0304329697784772,0,0,0,0,0,0,0,0,0.156468297772797,0,0,0,0.0502167250764452,0,0,0,0.0729461760051275,0,0,0,0,0,0,0,0,0,0,0,0.107841038500517,0,0,0.239498652039825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213287280949164,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121516797892585,0.026100687966774,0,0,0,0.0888816585343696,0.0843165145847981,0,0,0,0,0,0,0.0707969120544355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313033300857751,0,0,0
X601628.CH.EQUITY,0,0,0.264630786106568,0.0322125769505214,0.226387414957783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539740797576579,0,0,0.132113448008818,0,0,0,0,0,0,0,0.110452479019794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.265898760033633,0,0,-0.0725853907430012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140598704282081,0,0.39521479695656,-0.360691423135645,-0.0738914886156301,0,0,0,0.841284301290475,0,-0.0553268366776985,0,0,0
X601166.CH.EQUITY,0,0,0,0.176879505022814,0,0,0.253579554737908,0,0,0,0,1.38777878078145e-17,0,0.141181575949051,0,0,0,-0.0235041635890889,0,0,0,0,0,0,0,0,0,0,0,0,0.281883464847632,0,0,0,0,0,0,0,0.139125856646314,0,0,0,0,0,0,0.0485720330701923,0,0,0,0,0,0
X601328.CH.EQUITY,0,6.93889390390723e-18,0,0.255499519691257,0.201846098824793,0,0,0,0,0,0,0,0,0.17612972103054,0,0,0,0,0,0,0,0,0.27998535708213,0,0,0,0,0,0,0,0,0,0,0.0416202763181683,0,0,0.0471785650888092,0,0,0,0,0,0.0295961860953442,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.0671051176485224,0,0,0.0218967000185581,0,0,0.0568233811184316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530020193649349,0,0.0223426606286859,0.546903698988978,0,0,0,0,0,0,0.114715808800825,0,0,0,0,0,0,-0.0637375391819466,0,0,0,0,0,0,0.0141334234339384,0
