,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.279066009816059,0.0524996115574278,0.0798492240257049,0,0,0,0,0,0,0,0,0,0,0.156884016099054,0,0,-0.115630181395803,0,-0.24432550624245,0,0,0,-0.336411740756201,0,0.117057094011175,0,0.774455942827345,-0.000568945181624592,0,-0.0805559744937314,0,0.197011958516382,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.230859048763341,0,0,0,0,0,0,0.157374102781185,0,0.138317734215321,0,0,0.0346088236358141,0,0,0.0267176896086701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146955663173494,0,0.118425625608209,0,0.2041990545706,0,0,0,0,0,0,0,0,0,0,-0.108138562977464
X601939.CH.EQUITY,-6.93889390390723e-18,0,0,0,0,0,0,0.02904728722815,0,0.362797081220626,0,0,0,0,0,0,0,0.0861648095686055,0,0,0,0,0,0,0,0,0,0,0,0.105488059544662,0,0,0,-0.322386971339511,-0.30269792174862,0,0,0.200515469052328,0.0631535449072726,0.52845067694095,0,0,0,0,0,0.224209575055458,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.635482441437651,0.306191010791344,0.102004899245387,0.497463547954922,0,0,0,0.218388633406897,0.222452819384552,0,0,0,0,0,0,0,0,-0.34081762800747,0,0,0,0,0,0,0.0777132691732611,-0.70992647158226,0,0,0,0,0,0,-0.370752696383368,0,0.331851072029633,0,0,0,0,0.332887126113126,0,0,0,0
X5.HK.EQUITY,-0.0836926891395317,-0.112469797454392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597074689662487,0,0,0.40143155000665,0,-0.01476635309545,0,0,0.141423831071351,0.0308561146092257,0,0,0,0,0,0,-0.058723297237369,0,0,0,0,0,0,-0.144470102223999,0,0,0,0.0785733693942006,0,0,0,0,-0.12227447019166,0,0.0233949594640371,0
X601988.CH.EQUITY,-0.281463768655174,0,0,0,0.347912566608624,0,0,0,0,0,0,0,0,0,0,0,0,0.179180201916631,0,0,0.654174141862017,-0.0183539467237533,0,0,-0.0349771024870172,0,0,0,0,-0.480982430991347,0,0,0,0,0,0,0,0,0.0802855131027847,0,0,0,0,0,0,0.105089953992188,0,0,0,0,0
X600036.CH.EQUITY,0,0.367571650024207,-0.0817438613684333,0,0,0,0,0,0,0.616435761592558,0,0.0752632956055758,0,0,0,0,0.0145429560813359,0,0,0,0,-0.0844433549764932,0,0,0.24710866075682,0,0,0.104214276445901,0,0,0,0.0428776424157815,0,-0.3476289428466,0,0,0,0,0,0,0,0.112088387432469,0.119756814419568,0,-0.0441228057217137,0,0,0,0,0,0.076276440399798
X1299.HK.EQUITY,0,0,0,0,0.168623800879763,0,0,0,0,0,0,-0.125791544748248,0,0,0.0508574240420788,0,0,0,0.0152970527980486,0,0,0.14851608316448,0,0,0,0.157628906481556,0,0,0.0575472260282158,0,0.212391057619379,0,0,0.0013307493597016,0,0,0,-0.0239810056534182,0,0,0,0,-0.123818392297721,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0589848486688954,0.00482304097688539,0.0345416799899868,0,0,0,0,0,0,0.0694251162762687,0,0,0.357854519397423,0,0,0,0,0,0,0.0873121242673042,0,0,0,0,0,0,0,0,0,0,-0.0393663656095003,0,0,0,0.0708502568373276,0.144747397421852,0,0,0,0,0,0,0,0,0.100501848564811,0,0,0,0,-0.079118182264926
X601328.CH.EQUITY,0,0,0,0.00379350368511169,0,0,0.467117026810918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596296751725153,0,0.210980931521193,0.184484554842964,0,0.119431451047446,0,0,0,0,0,0,-0.213984555011527,0,0,0,0,0,-0.0613097776354043,0,0,0.109962407443596,0,0,0,0,0,0,-0.244718638946888
